"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"	"S09"
"TCGA.EJ.5505.01A"	0.0161271991790439	0.106404172318979	1.04481071252286e-14	0.0302923179770423	0.00998674278076221	0.0205535119660141	1.04481071252286e-14	0.391685787759097	0.0621663628559528
"TCGA.ZG.A9L6.01A"	0.0587278924718252	0.344365318021388	0.0204383422912567	0.0408316926562429	0.279138307147775	0.093928342709572	0.0092929066509261	0.00308712527108581	0.0323027291189604
"TCGA.HC.A8D0.01A"	0.202959496247901	0.0679915097809443	0.0852688478614732	0.0540993580124868	0.0820399168849938	0.0588619706128784	0.0964309298982583	0.00787999063421533	0.0870426320805659
"TCGA.VN.A88I.01A"	0.138794190536872	0.059341748472693	0.067943689520703	0.0607917760682323	0.260565838063332	0.184969457572059	4.0504724227922e-09	5.79983992320239e-15	0.196663186097014
"TCGA.KK.A8IA.01A"	8.15218691616688e-15	0.000804982416131846	0.00867810386499681	8.15218691616688e-15	8.15218691616688e-15	0.0182465818141027	0.223737744696143	0.0892042524788585	0.142430297388674
"TCGA.KC.A7FA.01A"	1.07180492990345e-14	0.0879214782486495	0.0204205566754871	0.0046795298695559	0.0265200712807424	0.0182514349275334	0.0158050154184924	0.0152901769354394	0.0948855689304347
"TCGA.KK.A6E1.01A"	8.24289096593953e-15	0.0216236399185896	0.0179821868582754	0.0298931896946937	8.24289096593953e-15	0.0195925064919687	0.144112728306133	0.192834065705605	0.0333795706814601
"TCGA.H9.7775.01A"	1.15707028131086e-14	0.069601386057618	1.15707028131086e-14	0.0384861927758155	0.162902760690479	0.149669763106373	0.0365829843168006	0.311447440233772	0.0271014348578175
"TCGA.HC.8262.01A"	1.05483187106335e-14	0.0142091951404086	1.05483187106335e-14	1.05483187106335e-14	0.00259746563892486	0.00537976360732434	0.0773337052970885	0.0877314700940354	0.0895022375616559
"TCGA.EJ.7797.01A"	0.0815960015726785	1.37349173399481e-14	0.0560767008075404	0.0826911597346406	0.0753519751650765	0.00456435926505849	0.125543494565961	0.270006129592525	0.124977545711566
"TCGA.HC.7738.01A"	1.05670999560792e-14	0.143683250041337	0.00380273257254032	0.0573963634784732	1.05670999560792e-14	1.05670999560792e-14	0.142405558497121	0.155207920261865	0.114126305101638
"TCGA.EJ.7312.01B"	8.91151361698506e-15	0.000283302935024074	0.0140835220059143	0.00924417765044531	8.91151361698506e-15	0.0162980594363527	0.0954906487726766	0.0866839975348781	0.0196257773815948
"TCGA.V1.A8MG.01A"	0.0519547825920947	1.20504620382399e-14	0.142587595204923	1.20504620382399e-14	0.106362865569066	0.141067688734083	1.20504620382399e-14	0.046674141617055	0.329470354636699
"TCGA.ZG.A8QX.01A"	0.0259395514715878	0.054112843329422	9.68991012518659e-15	9.68991012518659e-15	0.0239270438011183	0.0393170113778433	0.176022153016762	9.14561025071184e-10	0.0947922384367099
"TCGA.XK.AAJP.01A"	0.0182307358037334	0.284177283986776	0.0784255892587489	0.00430933890762831	8.74300006900188e-15	0.0184896239472792	0.0034648215282878	0.080945122138221	0.100964108396215
"TCGA.G9.6379.01A"	0.0855466550128959	0.139835396645326	0.116196352524187	5.79066485949105e-15	0.0614494037409822	0.0100140077611522	0.0192197632278607	5.79066485949105e-15	0.0195901080204202
"TCGA.EJ.7314.01A"	9.55332672358559e-15	9.55332672358559e-15	9.55332672358559e-15	9.55332672358559e-15	0.0303290434358786	0.0245550679690032	0.0613700205005993	0.200297226189733	9.55332672358559e-15
"TCGA.EJ.7125.01A"	0.0440793959640375	0.220533946448832	0.0259392910116602	0.104774176839732	0.122278242448896	0.0273831291694809	9.14417769157597e-15	0.183013665037925	0.00595966197176282
"TCGA.VP.A87J.01A"	9.91292713840383e-15	0.0521174174888826	0.00185376774925643	0.0361883402686079	9.91292713840383e-15	0.0975882229489573	0.0691553827865391	0.389843409355698	6.66493714447048e-05
"TCGA.CH.5761.11A"	0.203006369315227	0.150810802163219	0.00685620295398133	0.0283853319364297	0.0027380055760393	0.0419225308081817	0.0599095648979515	0.0859776246818829	0.11527034254601
"TCGA.EJ.8468.01A"	0.194860295413628	0.0517878394823934	0.0953729644788774	0.269201090371619	0.128602345208838	0.0837480100584072	0.0379618606582714	0.0745450999961107	0.0636438857840025
"TCGA.EJ.5527.01A"	0.295832582991867	6.81619922121223e-15	0.0882326487428746	0.177900856817151	0.111283066953617	0.108000772999623	0.00931446636299259	0.208404697725801	6.81619922121223e-15
"TCGA.G9.6333.01A"	1.11180014723936e-14	0.132088295879261	0.0808643742055593	0.0614728221187937	0.0407510310598581	0.0950185699435996	1.11180014723936e-14	0.047654865176385	2.3661099431058e-06
"TCGA.HC.7749.01A"	0.0343985495251974	0.180845744731357	0.198131221941573	0.0645862706571288	0.0461841860817883	0.102803947174303	0.0384208882355123	0.294057385787742	9.19524308330153e-15
"TCGA.G9.6338.01A"	5.37087808871362e-15	0.0211745337069341	5.37087808871362e-15	5.37087808871362e-15	0.0373301371050663	0.0523137497995013	0.0708713886792769	5.37087808871362e-15	0.0563427771621262
"TCGA.ZG.A9L0.01A"	0.145251446218971	0.192314844019214	0.157355670665318	0.19461408778618	0.0749482537492898	0.0992229742677162	0.0214731916945422	0.0149301326488078	0.0914598912434173
"TCGA.J4.AATZ.01A"	1.01869215538591e-14	0.0269471211805863	0.00723531952524785	1.01869215538591e-14	6.00572890661529e-05	0.0192897897793086	0.107182608514118	0.149235309589472	0.153407188237252
