"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"TCGA.DS.A7WI.01A"	0.011486899139226	0.0092111044410711	0.00376152446355104	0.0390199239921458	1.14664651870963e-14	0.0204826492680711	0.161269219808813	1.14664651870963e-14
"TCGA.EX.A449.01A"	9.76933145666786e-05	1.16392306143824e-14	0.0126576871248147	0.0728391854259801	1.16392306143824e-14	0.00447366004270165	1.16392306143824e-14	1.16392306143824e-14
"TCGA.VS.A958.01A"	0.181130336232411	0.234050487424009	0.243640358220625	0.0159722554410023	1.18535464374418e-14	1.18535464374418e-14	0.0260003557257541	0.00773780834357423
"TCGA.MY.A5BE.01A"	0.437727583228768	0.060396329219818	0.103964857520201	0.00971978025292704	0.0516645600069804	0.0184588683226042	0.0200309747674194	0.00883558184899358
"TCGA.C5.A905.01A"	1.00712640086185e-14	0.00580933181758034	1.00712640086185e-14	2.1015751617046e-14	1.00712640086185e-14	0.0180151080354635	1.00712640086185e-14	1.00712640086185e-14
"TCGA.Q1.A73Q.01A"	0.0230738064225149	7.21055319762039e-06	0.0103791358750234	0.036551293736179	0.0235917698009379	0.106332223578762	0.0140720917358632	0.0760672004905226
"TCGA.BI.A0VR.01A"	0.166931234886113	0.0976278243658216	0.13894995029419	0.0199948525582911	0.0475463309286513	0.0539214105787091	0.0411594014542094	0.0413197254425769
"TCGA.EK.A2PK.01A"	0.193559515047587	0.0448851284749397	0.219348951115301	0.0166270846689254	0.0368266368597979	1.22387816793487e-14	0.0870462552295939	0.0125946738061912
"TCGA.FU.A3WB.01A"	1.41934509998202e-14	1.41934509998202e-14	1.41934509998202e-14	0.0958960784529519	0.0259589019037704	0.0420661916137491	0.0201819554871465	0.0324224845606129
"TCGA.MA.AA41.01A"	0.00407434256675049	1.11539257894778e-14	0.0134811906268221	0.0713509124588965	1.11539257894778e-14	0.0967712144761365	0.0298210992264177	0.00152558818336932
"TCGA.IR.A3LK.01A"	0.0314839258361245	0.0329994169445663	0.111931757340174	0.0392088165527859	1.52538749762209e-14	0.00637032504002006	0.14928943691171	0.0262704712114004
"TCGA.VS.A952.01A"	0.0688399520768708	0.0206596051257848	1.29556785013492e-14	0.0742590589694094	1.29556785013492e-14	1.29556785013492e-14	1.29556785013492e-14	0.0117180758312904
"TCGA.C5.A8YT.01A"	0.0351963306649632	0.0223682902605657	1.03626553951328e-14	0.0670648095367926	0.285218042916662	1.03626553951328e-14	0.0165421936928785	0.0450935939278074
"TCGA.EA.A5ZD.01A"	0.0923592909466371	0.189820199266049	0.0160873952488786	0.0204556453754753	0.0750100408059517	0.108250206257622	0.050552530765015	0.0800011707482984
"TCGA.C5.A1MI.01A"	0.270537467187095	0.0574517847899818	0.0395609277988391	0.0927392765870849	0.0441045106405311	1.16936064151372e-14	0.0202704272619837	0.0425486643059971
"TCGA.EK.A2RO.01A"	1.08473199647636e-14	1.08473199647636e-14	0.0302027543680918	0.014986011549289	0.0289153540482794	0.00853899653068612	0.0944278967536662	0.164423818340341
"TCGA.FU.A3YQ.01A"	0.22054147961762	0.129465345689558	0.0244899619976875	0.00405584874067243	0.0813189900357757	0.112270335253262	0.0564728503616084	0.0809998189979393
"TCGA.C5.A7CL.01A"	0.0207744586775946	0.0462926301803814	0.00936930243251551	0.0785845922058217	0.0451553900263064	1.14650815846352e-14	0.0949043832799623	0.109961918685545
"TCGA.VS.A9UB.01A"	0.154689985714381	0.221685363614769	0.197530728586824	0.0391435411329017	0.0281181261898719	0.00703357715485285	0.155752459753841	0.0218243049447353
"TCGA.C5.A1BM.01A"	0.116293107291526	0.168202920531708	0.0422144748224753	0.0122756208589245	0.00974068160750845	0.0975578643546565	0.0159702736725127	1.58928501858935e-13
"TCGA.C5.A2LY.01A"	0.121623429965803	0.0891759227372424	0.124746598064221	0.0427021389238149	9.4354002869347e-15	0.134705577228118	0.0337025138559122	0.0392188104252576
"TCGA.EA.A50E.01A"	0.00560238540888713	0.115982988547892	1.11097389269128e-14	0.0203931183681854	0.132688217055544	1.11097389269128e-14	0.0869836622365695	0.130696952264931
"TCGA.ZJ.AAXU.01A"	0.214750095551824	1.58932000861156e-14	0.0576640912883773	0.000384214181937028	0.0116065585885486	0.0249716228220857	0.103333107042717	0.00490802475267902
"TCGA.HM.A6W2.01A"	0.00293267632802056	0.0221043364668475	1.1624350699413e-14	0.0988465156931264	0.228709580343327	1.1624350699413e-14	0.00707060498112207	0.0414367065842025
"TCGA.C5.A1MQ.01A"	0.151180114038848	0.131858217044132	0.12056956250886	0.035676649457949	0.027013710302564	1.04280734873194e-14	0.0755625954478326	0.0349570543694199
"TCGA.C5.A1BE.01B"	0.0339695894445266	0.0014230775143094	0.0633044893676994	0.0219218165677557	9.44000874195003e-12	0.06047226731378	0.0220679247185238	0.0590275348618385
"TCGA.C5.A1MN.01A"	8.11856144435173e-15	0.0175252694336769	0.013045906137223	0.0258851008673841	2.70701298756676e-13	0.0191182045330308	0.34280216814537	0.10555479537711
"TCGA.VS.A9U7.01A"	0.0658221993630151	0.0492133244858995	0.205366497400986	0.00941577160789477	0.0146574946531366	0.0819771975750038	0.0129985400873317	0.0154796295694473
"TCGA.ZJ.AB0I.01A"	1.33916600985373e-14	1.33916600985373e-14	0.0417681324807686	0.0465700526692376	1.33916600985373e-14	0.0574179791906492	0.161480026971466	0.0341508954393076
"TCGA.LP.A4AX.01A"	0.17169565543485	0.0449311414133867	0.236805164843071	0.0340914244545402	0.0669853826629759	8.61702456329962e-15	0.14897546193056	0.104868018963672
