"ID"	"CE1"	"CE2"	"CE3"	"CE4"	"CE5"	"CE6"	"CE7"	"CE8"	"CE9"	"CE10"
"TCGA.EE.A2GJ.06A"	0.19083871656694	0.028558371592876	0.128627288843621	0.0257031585340639	0.0591441659559675	0.090299922940935	0.115217539738517	0.0821446232738581	0.187657601844698	0.0918086107085231
"TCGA.EE.A2GI.06A"	0.068820539098584	0.0986545845552688	0.0553916692628533	0.0972663517564326	0.0886848626707761	0.0548814380487915	0.0558842578829288	0.0745391799384181	0.244821736086489	0.161055380699458
"TCGA.WE.A8ZM.06A"	0.0506664618298825	0.0449436150913768	0.00441904510435749	0.244769066822332	0.154480599816119	0.187835255616447	0.0338970256897921	0.276917988072676	0.000986764953296893	0.00108417700371923
"TCGA.DA.A1IA.06A"	0.0283555169844373	0.0879100062363386	0.00230276449020366	0.264639659830621	0.265353876731424	0.101801569256264	0.0261932582395399	0.21392390071126	9.15542254606668e-05	0.00942789329445107
"TCGA.D3.A51H.06A"	0.0532775141628576	0.0139793023657169	0.0676039927956607	0.0856926867462273	0.0889171959840023	0.0953254868973075	0.00403826973432147	0.0850558622070351	0.131638298983642	0.374471390123229
"TCGA.XV.A9VZ.01A"	0.0668493488940874	0.136916517717648	6.67286651870831e-15	0.127801609697363	0.17010135306904	0.159902932661824	0.0352668884034893	0.289373199793139	0.00261945635690441	0.0111686934064981
"TCGA.FS.A1ZE.06A"	0.110057652387655	0.10972185577453	0.00555961386377356	0.0520609863461669	0.0832719192481247	0.166379655308828	0.18822594839487	0.277557302949923	0.00229516214731021	0.0048699035788181
"TCGA.D3.A8GB.06A"	0.0806381266792054	0.0422279046939646	0.0465523168426174	0.183783271469395	0.046286690711473	0.132441190929943	0.00169102082550122	0.0319172460304438	0.147620358155346	0.286841873662111
"TCGA.D3.A8GL.06A"	0.0292442471655801	0.0245406457926458	0.0197488114129516	0.29188873047881	0.0873035088045235	0.0756130861889756	0.2174817201514	0.247289345698855	0.00408415747747531	0.00280574682878365
"TCGA.BF.A5EP.01A"	0.168145351687726	0.183931621083931	0.0356933817152354	0.0202590387657201	0.246793350922693	0.0730805812538631	0.0898481554122719	0.160834453564205	2.41833333386896e-14	0.0214140655943295
"TCGA.FS.A1ZS.06A"	0.345051151631411	0.0970807732343907	0.118065172488233	0.0162162789598569	0.0714622662736072	0.0943826255132942	0.126202800479103	0.0964259507717006	0.0162066733634766	0.0189063072849269
"TCGA.ER.A19D.06A"	0.17176131250292	0.0276090457250631	0.0983964173177178	0.0810199426932969	0.189301498911122	0.139711096946887	0.0560283254734911	0.0910875119255376	0.054265119568881	0.0908197289350836
"TCGA.D3.A2J6.06A"	0.108401268594874	0.135347450373475	0.0484909846373653	0.08397050183825	0.121479343824606	0.0147240210005992	0.141400726023199	0.137118893238322	0.184220940130076	0.0248458703392351
"TCGA.EE.A3AF.06A"	0.218954034446052	0.0676272605422063	0.24742903622541	0.0182585539356008	0.0519897291903128	0.0288027400981723	0.121411705572601	0.0707837735415316	0.146649766094449	0.0280934003536654
"TCGA.BF.AAP6.01A"	0.16957671452869	0.178590404818429	0.0403996677416347	0.0819177827042279	0.124645445449991	0.0366121485328674	0.165014270166918	0.176859888871108	0.00650898521508363	0.0198746919710511
"TCGA.D3.A8GM.06A"	0.0972052466043169	0.0854497652898981	0.130209217587348	0.0979804660874719	0.105979040646752	0.0450588215375237	0.131685992499796	0.102376525084792	0.126350287346745	0.0777046373153565
"TCGA.D9.A3Z3.06A"	0.14303588059818	0.0301633184530812	0.0571719157205444	0.0918236265694534	0.0820693777189542	0.0624317668553647	0.0336847179107822	0.0706827927974365	0.154956423921116	0.273980179455088
"TCGA.EE.A2MH.06A"	0.0473613768222817	0.065716260023684	0.0689132714813672	0.119347406318095	0.0731930000245033	0.0935169877282636	0.0331082671253035	0.080147674413084	0.148606604599205	0.270089151464214
"TCGA.EE.A2GC.06A"	0.171503818383532	0.0177891382946849	0.123321898791211	0.013293746589694	0.082336003794052	0.0728474906130711	0.0934975078004932	0.115733132798174	0.215476052635629	0.0942012102994592
"TCGA.WE.A8K5.06A"	0.296946792588771	0.0633536595992507	0.0231050508715291	0.0569148632842435	0.0721631401197508	0.12387616158113	0.0572751578564829	0.149563560102078	0.13231259287625	0.0244890211205138
"TCGA.EE.A17Z.06A"	0.0794320011544488	0.172805049771148	1.38499279275338e-14	0.142551278687005	0.197588563006182	0.110633405818823	0.0710219007374835	0.214203402913272	0.00161189891754928	0.0101524989940748
"TCGA.ER.A19T.01A"	0.105081544433993	0.0948702039913712	1.05832806353798e-14	0.173364427478834	0.175020486468262	0.0419525898488944	0.125286049964572	0.280383415822727	1.10885492517956e-14	0.00404128199132539
"TCGA.FS.A4FC.06A"	0.125391394362671	0.143853886673704	0.0254696640932119	0.117083265174797	0.0767984903780006	0.175057078663406	0.148185999767082	0.115755029295135	0.0368482919678592	0.0355568996241335
"TCGA.XV.A9W5.01A"	0.140022351818085	0.285274697202493	0.0317530598010329	0.0658672115417355	0.108750876424337	0.157305978892575	0.0332047846021115	0.13247213416114	0.0379975955865681	0.0073513099699221
"TCGA.ER.A42H.01A"	0.126184789409757	0.00607083850808566	0.0618336943402923	0.162736509462114	0.107351023667994	0.156382461134911	0.109160125732913	0.264449112838344	0.00133405353432882	0.00449739137125966
"TCGA.EB.A44P.01A"	0.100513732458282	0.228476393927998	0.0361138544722832	0.0667349615616134	0.0610085923705843	0.0704281239868214	0.116878321048372	0.278246216717754	0.0360002604185954	0.00559954303769693
