"ID"	"S01"	"S02"	"S03"	"S04"	"S05"
"TCGA.2G.AAGF.01A"	9.66553738835841e-15	0.0527813019917163	0.0121929929838152	0.0201728678831798	9.66553738835841e-15
"TCGA.XE.AANJ.01A"	0.0753456863455852	0.0505804209573461	0.0560740607214247	0.142473919485665	0.209958740960473
"TCGA.2G.AAF6.01A"	0.0399094073794116	0.12037120689604	0.0371167402996824	0.0827047842269974	0.384944502486487
"TCGA.2G.AAM2.01A"	9.29549716463149e-15	0.126343769898719	0.00351515995594545	0.100764257162922	9.29549716463149e-15
"TCGA.2G.AAM4.01A"	9.1871957432989e-15	0.118278246243605	0.0221967705622738	0.0340341383067702	9.1871957432989e-15
"TCGA.2G.AAG7.01A"	0.00325756051136973	0.143218167942687	9.71869407809714e-15	0.162876057955863	9.71869407809714e-15
"TCGA.XE.AAOC.01A"	6.23203504900415e-15	0.28588356802647	0.313241273324781	0.0445371412299249	6.23203504900415e-15
"TCGA.XE.A8H1.01A"	1.25776907259519e-14	0.0590994242715733	0.0717029924119548	0.0955870934510021	1.25776907259519e-14
"TCGA.2G.AAKG.05A"	0.251817665679292	0.0404343584354986	8.42994148337966e-15	8.42994148337966e-15	0.247153082498689
"TCGA.2G.AAFL.01A"	0.0521609214937848	0.142206848640496	0.174660257076398	0.0994574923607851	0.00321172658212993
"TCGA.2G.AAGE.01A"	1.04028275574103e-14	0.202770599767211	0.00591327807343208	0.0544040061073372	1.04028275574103e-14
"TCGA.ZM.AA0N.01A"	0.209119203793445	0.0111377869193304	1.18094402472369e-14	0.0248806316001398	0.161828015698255
"TCGA.2G.AAH0.01A"	0.165091292432046	0.113146055766988	0.0848738188292698	0.129501300776217	0.29602029601762
"TCGA.2G.AAFM.01A"	0.0645555730631093	0.0650929678208533	0.103484605575608	0.000719865937289085	0.137658703388435
"TCGA.2G.AAF4.01A"	0.359731004573495	0.0888172403740687	0.0291982151911047	0.145166921739381	0.24222628279143
"TCGA.2G.AAGG.01A"	0.170994476140073	0.201050344720095	0.155071909555226	0.00233795227677931	0.0857839860512058
"TCGA.SO.A8JP.01A"	0.0278050563719143	0.137868958533533	0.0163972756104267	0.35316564622383	1.07813552838623e-14
"TCGA.2G.AAL5.01A"	6.8165645741539e-15	0.16529189208538	0.123034801562706	0.119146146118747	6.8165645741539e-15
"TCGA.2G.AAG8.01A"	0.0314142609833056	0.108044579655897	0.0972451244583816	0.102536051413303	7.3318988921168e-12
"TCGA.2G.AAKO.01A"	0.42997549360753	0.0789930579038063	0.0286568109641518	0.107773210086839	0.179852391929276
"TCGA.2G.AALW.01A"	0.0263044168627844	0.137674735706199	0.270646172622859	0.0538188047681029	0.120320031991883
"TCGA.2G.AAHL.01A"	0.0754294431243495	0.152962072419089	9.78629257816862e-14	8.28796032649053e-10	0.122545948106249
"TCGA.2G.AAG6.01A"	0.0366048180040814	0.0572347756834858	0.390825381928887	0.0426409298479969	0.0333132480005396
"TCGA.2G.AAFY.01A"	0.0414744441028868	0.0497333509796074	0.119793802044185	0.061997508631138	0.319087925781372
"TCGA.YU.A90Q.01A"	0.0278615895939083	0.188579139714792	0.0611053290529513	0.35612349432199	0.00647147436127084
"TCGA.2G.AAEX.01A"	0.323419207417945	0.0316812092509182	0.0569322058754095	0.150690683764376	0.171533441050334
"TCGA.WZ.A8D5.01A"	0.258783775380231	0.0250810650436831	0.0201599355894745	0.0482049759286135	0.517677404264109
"TCGA.VF.A8AD.01A"	0.0693851983953343	0.220856468060448	0.0212771770936863	0.0625768085833069	0.332814829923416
"TCGA.YU.AA61.01A"	0.0133338753438933	0.0995133668091282	0.264712046307439	0.0497432292220484	0.225056442076248
"TCGA.2G.AALP.01A"	0.00352847323580567	0.0807090996215365	1.05914687041592e-14	0.0192537244433819	0.0418090886064061
"TCGA.2G.AAFZ.01A"	8.14269756837886e-15	0.235096013248222	0.110493209692089	0.0773718355872208	8.14269756837886e-15
"TCGA.WZ.A7V3.01A"	0.0697426328338605	0.158469677398099	0.0284393299739645	0.154504829296779	0.075375758096997
"TCGA.2G.AAGY.01A"	0.0339409226974082	0.270230120226692	0.303830954854385	0.0691372933395476	0.00259579373390652
"TCGA.2G.AAHG.01A"	0.0377963572803114	0.18795189664601	0.108822571033745	0.17841271182979	2.27038381535145e-11
"TCGA.2G.AAGW.01A"	6.69247573291883e-15	0.0472811396367485	6.69247573291883e-15	0.0770052904924974	6.69247573291883e-15
"TCGA.2G.AAEW.01A"	0.0710826772720335	0.0865518388215382	0.0516175049384608	0.161519594781596	0.324351901263853
"TCGA.2G.AAGP.01A"	0.210795528871435	0.0988917187017684	0.228130527426552	0.0352946154956292	0.265792252092098
"TCGA.2G.AAHP.01A"	0.0201594261777402	0.0983006815776149	0.0762093909377947	0.20858587619873	1.10798810473396e-14
"TCGA.2G.AAGS.01A"	8.23672543737035e-15	0.127266151161283	0.0693888307366334	0.0995633124567251	8.23672543737035e-15
"TCGA.2G.AALX.01A"	0.137780155818049	0.140863426820918	0.272431558212312	0.115112001044486	0.0536651467646086
"TCGA.2G.AALS.01A"	0.531534523716591	0.0884495527030018	0.0212272181012716	9.45471181609446e-15	0.334804648146612
"TCGA.S6.A8JY.01A"	0.12516464047509	0.0602053181784563	0.0818897887172974	0.284637125058968	1.32934566125328e-14
"TCGA.2G.AAGI.01A"	0.0517498934451954	0.155341250872356	0.307154925464509	0.0326456761002356	0.0556423266656106
"TCGA.SN.A84X.01A"	0.108040877686053	0.0731597771900209	0.205787670147104	6.1219662116125e-07	0.006046235354838
