"ID"	"S01"	"S02"	"S03"
"TCGA.AX.A06J.01A"	0.364204091799143	0.127321797559392	0.0300183222631367
"TCGA.B5.A11P.01B"	0.141540646912576	0.290272248405048	0.0119110486820494
"TCGA.AX.A05T.01A"	0.321386933992663	0.0142160980649395	0.112745841142827
"TCGA.BG.A0M8.01A"	0.0943889735519823	0.341925119411554	0.191925660201749
"TCGA.BG.A0LX.01A"	0.0444577570024054	0.313021390879288	0.258981655400881
"TCGA.EY.A5W2.01A"	0.0217857029484139	0.0742760821785012	0.150311970067551
"TCGA.AX.A2HA.11A"	0.348020436228906	0.368600863178965	0.179638982488139
"TCGA.D1.A2G0.01A"	0.105059930197499	0.00648439767419872	0.125358503725803
"TCGA.AP.A053.01A"	0.298958624483084	0.0845683412141145	0.13804633202975
"TCGA.A5.A0G1.01A"	0.0145053258651533	0.0237130737465914	0.749987933852191
"TCGA.EO.A3KW.01A"	0.014213334105575	0.145209503056939	0.419667707320949
"TCGA.BG.A0MI.01A"	0.152445653390363	0.068887191713717	0.211432165792821
"TCGA.AJ.A3NG.01A"	0.291375671813246	0.222685084030331	0.222378536518888
"TCGA.AJ.A3OJ.01A"	0.0629294670231546	0.0485027596195109	0.588568775576735
"TCGA.A5.A2K5.01A"	0.113012802933792	0.0232827760196619	0.154521759171348
"TCGA.AX.A1C7.01A"	0.0631028918259123	0.108520069483469	9.17487812015428e-15
"TCGA.D1.A167.01A"	1.31983938279607e-14	0.0857002708685305	0.116391438073148
"TCGA.B5.A11X.01A"	0.203553642270244	0.230095036164744	0.261014015170338
"TCGA.BS.A0V4.01A"	0.0137405626382324	0.0866008324370016	0.00467864898942446
"TCGA.DF.A2L0.01A"	0.203669577438666	0.0247758072251193	0.000291408165756086
"TCGA.BK.A6W3.01A"	0.163223836160198	0.119721467564961	0.528419591762367
"TCGA.FI.A2EU.01A"	0.0918681122442506	0.0459560293314847	0.119950881983936
"TCGA.AX.A3FS.01A"	0.0401708422855076	0.219105359967096	0.45335050659864
"TCGA.D1.A17R.01A"	0.0562909218295186	0.188202498248554	0.185900727878883
"TCGA.AJ.A5DW.01A"	0.0242925530223336	0.0497411381803614	0.511051855938409
"TCGA.EY.A1GH.01A"	0.228658568085475	0.110982916283319	0.181178690259495
"TCGA.AJ.A2QL.11A"	0.49894804002807	0.30257994815603	7.62933928669292e-15
"TCGA.AP.A1DM.01A"	0.0558404034743008	0.081361309629899	0.22620833567871
"TCGA.BG.A0MS.01A"	0.321714531821784	0.0197695533718391	0.251894094829759
"TCGA.E6.A1LZ.01A"	0.0150167552660298	0.114974969484828	0.164216069837412
"TCGA.B5.A11E.01A"	0.292358932667967	0.114242690643422	0.221820448739374
"TCGA.FI.A2F9.01A"	0.127969105977644	0.393893005659192	0.0476203542787914
"TCGA.BG.A0YV.01A"	0.155691957034801	0.154589361029586	0.122286732379162
"TCGA.AP.A1DR.01A"	0.00897260739272752	0.153461859972281	0.147439441701789
"TCGA.AP.A0LG.01A"	0.00435457450624106	0.268380968386966	0.0370199991954851
"TCGA.BG.A186.01A"	0.0572922180839856	0.122605969327091	0.144252504665499
"TCGA.AX.A1CK.01A"	0.0446912061835264	0.0911956395034764	0.00265068454835774
"TCGA.AX.A2HC.01A"	1.21924345924619e-14	0.217674568550872	0.0491456919145714
"TCGA.BG.A18C.01A"	0.0591862742410018	0.380102344041552	0.0772030426641155
"TCGA.EY.A2OQ.01A"	0.249282503385976	0.0816856890744925	0.294962197532393
"TCGA.DF.A2KR.01A"	0.00256185613659942	1.3986445764373e-14	0.138600054734472
"TCGA.FI.A3PV.01A"	0.0939866824708233	0.204124728838688	1.42480060232921e-14
"TCGA.BK.A0CA.01B"	0.226939825337164	0.20515298573814	0.369924471493183
"TCGA.AJ.A23M.01A"	0.0556068223960774	0.265606872138384	0.192416259546027
"TCGA.A5.A0R7.01A"	1.47114040045239e-14	0.261915355566158	0.251308527121132
"TCGA.BG.A0W2.01A"	0.363932528656102	0.0968935840706822	0.232761428076141
"TCGA.PG.A5BC.01A"	0.153233914455193	0.494621497969374	0.200884117264289
"TCGA.5B.A90C.01A"	0.0123169566756539	0.0611870950735414	0.299743765330911
"TCGA.A5.A0GU.01A"	0.0445745297718628	0.157206671927108	0.331579765848651
"TCGA.A5.A1OF.01A"	0.0840634635803829	0.0252660556838231	0.392768580844002
"TCGA.AX.A1CE.01A"	0.26195696183052	0.0384192208075604	0.00378594763302005
"TCGA.EY.A215.01A"	0.229519275920966	0.118383757837341	0.139917956948618
"TCGA.EY.A1GT.01A"	0.0489793557610251	0.459908392769304	0.205986253236541
"TCGA.AP.A0LI.01A"	0.00729177307499994	0.0436085563828723	0.403480470472943
"TCGA.B5.A1MW.01A"	0.0161405058918532	0.222585801217095	0.170315923518904
"TCGA.AX.A0IW.01A"	0.0209138263446656	0.231399014777079	0.118673339669586
"TCGA.EY.A2ON.01A"	0.155354616015947	0.0451554515674226	0.328811668567277
"TCGA.B5.A11G.01A"	0.26533243976349	0.0397922528429234	1.15193716602824e-14
"TCGA.QS.A5YR.01A"	0.37852269783474	0.186315158856383	0.186971580482115
"TCGA.BS.A0U5.01A"	0.680631883571991	0.0940422915891906	0.0552642340525887
"TCGA.SL.A6J9.01A"	0.0362085962779639	0.0329528333371228	0.40358014979171
"TCGA.EO.A1Y7.01A"	0.283160556902379	0.0346643589433161	0.0144594710300609
"TCGA.BS.A0UJ.01A"	0.0742435755143216	0.0256411287545986	1.09922115199524e-14
"TCGA.AX.A1C8.01A"	0.124438960339099	0.150159596698009	0.203069891811494
