"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"MGH272_121914"	0.318602017912336	0.0237242555815748	0.047114951108324	0.00869575674502383	9.57602783219714e-07	0.0754387505766258	0.18494969583604	0.172677185830367
"MGH272_020415"	0.0789453809650744	0.0750997906147371	0.0499706619083728	0.00807794678502006	0.0178325655287461	0.12315815891593	0.305223312758094	0.0881016949603366
"MGH422_092815"	0.0238669106099135	0.00186793763647843	0.0262594703742011	0.000828163864791425	1.25045213665452e-14	0.0394519029555876	0.115195683860586	0.1535289369635
"MGHPDL002_061812"	0.0249655912232337	0.00693669719020395	0.18876574091795	0.0404355287165259	0.0299162383873895	0.0763230114226171	0.22398968796997	0.132830548346327
"MGH98_030314"	0.0562721006278969	0.0350137878686692	0.0446344997648498	0.0795020072504175	1.29552955932275e-14	0.119207728130033	1.29552955932275e-14	0.0706723738092761
"MGH62_10_2_13_S6"	0.0380962434463569	0.0578887075935458	0.00590874666569698	0.297022716763026	0.0265061241753053	0.0606707958279463	0.00618967983837297	0.0145474355963053
"MGH148_6_5_14_S9"	0.0577082355957045	0.0606375767106498	0.0972480988605054	0.269159581276568	0.0290530444607744	0.145534888876993	0.0539740516258388	0.0898033960525555
"MGH27_032812_bam"	0.0208708233948324	0.0409342345318704	1.20137553972457e-14	0.00757861300798471	0.0356432344615896	0.0526449015519684	1.50878359800947e-08	0.108183852230504
"MGH35_091015_bam"	0.076732803829697	0.0204425445946445	0.0606918392804401	9.0454811963775e-15	0.246729875917518	0.153462949365266	0.173835454188425	0.100893674783462
"MGH39_033114_bam"	0.0466406286471454	0.0135489472396172	0.00283826451370514	0.0817746952743764	0.0214308996714044	0.057328720719842	0.0385623167559765	0.172135911655484
"MGH208_031115_1_bam"	0.0691432090454095	0.18107906301692	0.167324139749343	0.00416390375693496	0.199905739537367	0.15501257357971	0.0765181119817588	0.0920391247288686
"MGH208_031115_2_bam"	0.0623849740024427	0.0325307607887997	0.0885444086036045	0.0203136796398871	0.144626856588273	0.118077274118717	0.0597366723337787	0.202167112809887
"MGH253_111214_bam"	0.164429803036222	0.015745424117799	0.0250296772137827	0.0211192402942517	0.230499278512096	0.192489742067096	0.00453436493490509	0.0121677668395287
"MGH409_113015_bam"	2.36209502387067e-06	0.457202938135085	0.0780158701670502	0.0113289741928432	0.207670229477243	0.0518419870951295	2.92174597534542e-12	2.32664523138124e-05
"MGH42_101714_1_bam"	0.0178015290241774	0.056220009736492	0.005653165489168	0.0909638409909607	2.16749787290378e-07	0.0766440286255902	0.00431093539346182	1.06456708949843e-14
"MGHBI1_101415_bam"	0.0633766751789811	0.0591315527339694	0.0125853480397738	0.00448724084752639	0.00648585948923427	0.233548158537405	0.023368385153637	0.263342971681973
"MGHIPIPD1001_041814_bam"	0.0383325436766252	0.0146184979501655	0.0450637744755777	0.0385930825829323	3.41004883314375e-14	0.127601256567683	0.0388993202364984	0.128191882806505
"MGH200_FFPE_031116"	0.0605423746884923	0.128740754991407	0.218070949003874	0.0574574139258765	0.154498450159908	0.0657829612893548	0.0644771201496155	0.00877472593168809
"MGH530_FFPE_082916"	0.0543094623023249	0.100064083431224	0.100471572607022	0.146470142080088	0.23343114063318	0.141304045607637	0.0182852265162484	0.0547695248026043
