"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"
"Pt103_Pre"	0.0229422800526895	0.0525444845131631	7.49246994785938e-15	0.0154033400591436	0.00941398373546552	7.49246994785938e-15	7.49246994785938e-15
"Pt106_Pre"	0.083216932646814	0.0290946661531239	0.0485834834344606	0.0859372214009422	0.0381852578510624	0.165686481342327	1.79386381199984e-11
"Pt11_Pre"	0.220388291412208	0.0632926253950857	0.0218206255589396	0.11874069399947	0.00270826319224232	0.126122596458438	0.0355052296306567
"Pt17_Pre"	1.35374952590149e-14	1.35374952590149e-14	1.35374952590149e-14	0.0131587118639141	0.0209195675437959	0.141315011047758	0.121028391683575
"Pt1_Pre"	0.200877565817132	0.216381807033434	1.11087488575722e-14	0.0296471121812682	0.0384744893432165	0.103085801424899	0.0461991285155607
"Pt24_Pre"	0.0434664885656106	0.174436644032584	1.31588979243692e-14	0.126944277205698	0.0541149094276728	1.31588979243692e-14	1.31588979243692e-14
"Pt27_Pre"	0.0521097618375724	0.0490637451019009	0.00560509196306371	0.0256139826758646	0.128669061630485	0.0375189353219066	8.62778495852676e-15
"Pt28_Pre"	0.0696508982609319	0.0628443023196578	0.0817219671484712	0.0354474988208036	0.0214333199919369	0.188387721003322	0.0952690648070902
"Pt29_Pre"	0.0306880574270665	0.0365984186675431	1.6819564170451e-14	0.0955533608239759	0.0170817024638618	0.146370575766221	1.6819564170451e-14
"Pt31_Pre"	0.119812640278672	0.158423906554246	0.0196078507643362	0.0783324365120518	0.121524221651846	0.116017373187622	0.0301774874500532
"Pt39_Pre"	8.48734935770435e-15	8.48734935770435e-15	0.00273987448789864	0.00493160807630038	8.48734935770435e-15	0.087453492571753	0.00429379037870435
"Pt46_Pre"	0.0624659664796316	0.143269933109119	1.27827861599379e-14	0.0422374560204033	1.27827861599379e-14	1.27827861599379e-14	0.0358650078118865
"Pt47_Pre"	0.0397001209444857	0.0522196497703863	0.0259934085794432	0.0935024745677896	0.0707858117879169	0.175124979540181	0.0935487866365593
"Pt52_Pre"	0.0106261157715378	0.010953370170896	0.335305748151114	0.0423301395945212	0.0271339397858988	0.0228229069644045	0.124397516721997
"Pt5_Pre"	0.17776975543459	0.11465864036755	1.42847487897902e-14	0.00104072378251103	0.0542080902576904	1.42847487897902e-14	0.0446493883964275
"Pt62_Pre"	1.32184475306126e-14	1.32184475306126e-14	1.32184475306126e-14	1.32184475306126e-14	1.32184475306126e-14	1.32184475306126e-14	0.0447648030284413
"Pt66_Pre"	0.00848117780970136	1.14732411281545e-14	0.036641764404317	0.0485222383539969	0.0920643634157951	0.0656296676487713	0.0899726239450699
"Pt78_Pre"	8.61723533913173e-15	8.61723533913173e-15	0.0133830852996972	0.0118958665274875	8.61723533913173e-15	0.00590564452993945	8.61723533913173e-15
"Pt84_Pre"	1.2423620593468e-14	1.2423620593468e-14	0.00148157761389219	0.0523415563624725	0.0118467097652669	0.0831113938719578	0.0523539494815728
"Pt85_Pre"	1.0399450695577e-14	1.0399450695577e-14	1.0399450695577e-14	0.0203372367214213	0.0516263714118472	0.0965833297699518	1.0399450695577e-14
"Pt8_Pre"	0.0409400537914144	0.0681328678220275	0.00120929974329107	0.155638581936343	0.0965418580866078	0.104941481286568	0.0610748292377988
