"ID"	"S01"	"S02"	"S03"
"TCGA.EJ.5505.01A"	1.94201283025204e-14	0.0343051026995365	0.00357761959518944
"TCGA.ZG.A9L6.01A"	0.0720126095968274	0.261303891949918	0.0489436455430154
"TCGA.HC.A8D0.01A"	0.185986708106449	0.129370913627897	0.0112198060070015
"TCGA.VN.A88I.01A"	0.180361842754605	0.0905274346539223	0.0875696739393205
"TCGA.KK.A8IA.01A"	0.00545438208692597	1.32835594890801e-14	0.0868173317154887
"TCGA.KC.A7FA.01A"	2.2537430449569e-14	2.2537430449569e-14	0.139252044010439
"TCGA.KK.A6E1.01A"	0.0399533368007803	0.0449598305493877	0.0824127790442488
"TCGA.H9.7775.01A"	1.97455716461626e-14	0.0394676208920279	1.97455716461626e-14
"TCGA.HC.8262.01A"	1.40537548780197e-14	1.40537548780197e-14	0.0765300637263701
"TCGA.EJ.7797.01A"	0.115479497976544	0.0136034478359801	0.179292172503764
"TCGA.HC.7738.01A"	0.0752795298612606	0.0991650834438879	0.0565537088786592
"TCGA.EJ.7312.01B"	1.66999194251708e-14	0.0154832640695345	1.66999194251708e-14
"TCGA.V1.A8MG.01A"	0.0663562674836326	0.0662635961701971	0.27659254613425
"TCGA.ZG.A8QX.01A"	0.123284507979693	0.00303093718882725	1.85068158542559e-14
"TCGA.XK.AAJP.01A"	0.024823387726771	0.275234584184477	0.0471170863841441
"TCGA.G9.6379.01A"	0.140692622194914	0.0874085248934632	0.182716536884848
"TCGA.EJ.7314.01A"	1.49663076054469e-14	0.0223749249944655	0.0153539742191693
"TCGA.EJ.7125.01A"	0.103977147894777	0.249632498394693	0.0615968417820282
"TCGA.VP.A87J.01A"	0.0222557990438875	0.03504322033904	0.0283525982950545
"TCGA.CH.5761.11A"	0.113780464308869	8.82084236901777e-13	0.0775577992501489
"TCGA.EJ.8468.01A"	0.281375577378356	0.233593077151654	0.0804984589974885
"TCGA.EJ.5527.01A"	0.38602582305513	0.18640011973605	0.0764897114460695
"TCGA.G9.6333.01A"	0.0034783607331808	0.216640346961801	0.284454561504715
"TCGA.HC.7749.01A"	0.0545004334545531	0.273187302056452	0.155790617918313
"TCGA.G9.6338.01A"	1.02022453213994e-14	0.0095413228977111	1.02022453213994e-14
"TCGA.ZG.A9L0.01A"	0.121292350967364	0.235756662248441	0.147876391877162
"TCGA.J4.AATZ.01A"	0.0099940815085808	2.00176151570037e-14	0.105847987971329
"TCGA.HC.7232.01A"	1.82660780169956e-14	0.114059038557964	0.0580505121211224
"TCGA.EJ.A7NN.01A"	0.285219379440205	0.2259576878483	0.0169670939661883
"TCGA.EJ.7317.11A"	1.89494998158404e-14	0.0258728063456901	1.89494998158404e-14
"TCGA.CH.5750.01A"	0.388621105760681	0.0829249080216239	0.114860527196952
"TCGA.QU.A6IP.01A"	0.0154329741603057	1.89285199067972e-14	0.0587130042953215
"TCGA.J4.A67Q.01A"	0.0775768864939656	0.0785627066427874	0.00202260329270661
"TCGA.G9.6348.01A"	1.87012219842078e-14	0.0807151357118643	0.152409697221363
"TCGA.YL.A8SC.01A"	0.21870658272234	0.197072794519961	0.252135827627802
"TCGA.VP.A878.01A"	0.103401533706633	0.30726697844957	0.127034739708242
"TCGA.KK.A7B1.01A"	1.69484037173336e-14	0.0188890011189095	1.69484037173336e-14
"TCGA.EJ.5525.01A"	0.0110363034121613	0.260437153730343	0.00803373356032489
"TCGA.CH.5768.11A"	1.20707359764561e-14	1.20707359764561e-14	1.20707359764561e-14
"TCGA.HC.7752.01A"	7.48612653565719e-15	7.48612653565719e-15	7.48612653565719e-15
"TCGA.YL.A8SR.01B"	0.00634322416818574	0.0800326516392248	0.00570622775218293
"TCGA.FC.7708.01A"	0.285235383263684	0.13963860400811	0.10706307238867
"TCGA.2A.A8W3.01A"	0.0511611133325697	0.0389287122480729	2.10311292451397e-14
"TCGA.G9.6362.01A"	0.00440098752585603	1.19400755297587e-14	0.0374211590885758
"TCGA.WW.A8ZI.01A"	0.0121781712110945	1.42959784647807e-14	0.0197820086641965
"TCGA.EJ.7784.11A"	0.208123520234234	0.162017687770166	0.156103929583151
"TCGA.EJ.A8FP.01A"	0.128758675547519	0.097882323390117	0.108057299979671
"TCGA.G9.6370.01A"	0.142195735164444	0.0342793145473427	0.128610100979374
"TCGA.G9.6377.01A"	0.0971446483601133	0.0301042152609026	0.176124142338329
"TCGA.ZG.A9N3.01A"	0.360715043878012	0.00650730816237225	0.100281880095262
"TCGA.Y6.A8TL.01A"	0.0659680295284251	1.68498512856103e-14	0.00464817603896485
"TCGA.CH.5790.01A"	0.0484477380535208	0.00768827761102262	0.00788929323718943
"TCGA.ZG.A9L4.01A"	0.0392878624414832	0.125560305105742	0.103940107059724
"TCGA.EJ.7125.11A"	0.0275205254924672	0.137664356454436	0.175315464325465
"TCGA.EJ.5519.01A"	0.0272140077628387	0.238536838582505	2.14080252734972e-14
"TCGA.XK.AAK1.01A"	1.88114495288554e-14	0.00395134547595245	0.00674255582249033
"TCGA.EJ.5495.01A"	0.315067429682764	0.16757933529681	0.169606664230737
"TCGA.VN.A88O.01A"	0.071919384367489	0.0187129018574922	0.217937820597786
"TCGA.G9.6365.11A"	1.24838378188189e-14	1.24838378188189e-14	0.0438664602688267
"TCGA.HC.8216.01A"	0.0977729834161953	0.234381339475839	0.271235883689693
"TCGA.2A.AAYF.01A"	0.0092419131656063	0.00877321306873787	0.00494704501951705
"TCGA.HI.7169.01A"	8.53040161350478e-15	8.53040161350478e-15	8.53040161350478e-15
