"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"TCGA.HD.7831.01A"	0.0549825370160174	1.24067189150023e-14	0.0184298226660086	0.0215163721297723	0.14721929953156	0.111081919392652
"TCGA.H7.7774.01A"	0.0102473267111531	0.00151207041462279	1.53233943983057e-14	1.53233943983057e-14	0.0434460301950316	1.53233943983057e-14
"TCGA.CV.6943.01A"	0.176938992147508	0.353247115414711	0.0225807291818239	0.00312280190646917	0.0230973241270634	0.0114046459073527
"TCGA.CN.5374.01A"	0.254288952769917	0.0747329340828915	0.0244855991755568	0.0823058709682681	0.0408116462282351	0.0160459817641109
"TCGA.HD.A6I0.11A"	0.119397511158595	0.100498285835584	0.0588811678749419	0.0851532882908247	0.0351431871152276	1.29938966544754e-14
"TCGA.CV.6959.01A"	0.10375106905504	0.206464158514607	1.52979263472447e-14	0.0162470647113722	0.0661510300530254	0.12437534285426
"TCGA.F7.A61V.01A"	0.0259966789548986	1.26815526471585e-14	1.26815526471585e-14	0.247061574502257	0.0174273649172336	0.0230205899011039
"TCGA.CV.7413.01A"	1.64797146103977e-14	0.0527555187157588	0.0607498864062556	0.0122300396209177	1.64797146103977e-14	0.0672289272392456
"TCGA.QK.A64Z.01A"	1.67373464548152e-14	1.67373464548152e-14	1.67373464548152e-14	0.0460479658229919	0.0436713670917011	0.161538014031717
"TCGA.CR.5249.01A"	0.372880330062697	0.192075534980341	0.0314866982402957	0.0249567551234107	0.0783987644382885	0.0853784922541037
"TCGA.CQ.5331.01A"	0.0994450184174929	0.385081289026	0.0506694996351277	1.51474074158292e-14	1.51474074158292e-14	1.51474074158292e-14
"TCGA.BB.8601.01A"	0.0127560348241541	9.18741112030018e-15	0.023501895051005	0.0841008178249079	0.0306222347987295	0.127662605015925
"TCGA.CV.A45W.01A"	0.299609543787364	0.062507578683315	0.0714037528007751	0.0224633867334867	0.0932258926470486	0.0473451530476051
"TCGA.CQ.7063.01A"	0.00346643519344482	0.434581382691847	1.55300103940652e-14	0.0296099475478899	0.0171962071072023	0.0516146440149572
"TCGA.CN.5373.01A"	0.0332165371564673	0.347446830027421	0.0194430106603342	0.0445492319695078	0.0984176611095031	1.4882605094281e-14
"TCGA.CV.A45T.01A"	0.364600291188932	0.242172371226897	0.00574428691744812	0.093692377237768	1.40378131028995e-14	1.40378131028995e-14
"TCGA.HD.A4C1.01A"	0.0289782137147134	0.00199202378986843	1.81932818717731e-14	0.0160924074961795	0.0298936859476095	0.0493366488902047
"TCGA.CV.7438.11A"	0.141759290899481	0.0243556968685681	0.00125016632828994	0.0257027558348859	0.105273582031623	1.48448727675136e-14
"TCGA.CV.5444.01A"	0.042959895835175	0.249055807953065	0.108985640995506	0.0710484120258529	1.0969771427699e-11	0.0961242407598972
"TCGA.CV.7242.11A"	0.00411110660755672	0.00798530822126084	0.0588046050333548	1.49213729115561e-14	0.0842799102472556	1.49213729115561e-14
"TCGA.D6.8569.01A"	0.001435081578361	0.1436324601838	0.0229726355496568	0.0517213440936843	0.210413794201828	0.168130941723301
"TCGA.CV.6937.01A"	1.19419326709674e-14	0.0344982557111326	0.095481201915642	0.0764220660554139	0.00295955421190741	0.0956856181248117
"TCGA.QK.A8ZB.01A"	0.199469155227103	1.40528916948308e-14	0.0831187284638179	0.0410421426822669	0.0367704189364534	0.104446500598216
"TCGA.CR.5250.01A"	0.301518346756934	0.0516017053521476	0.116305620275279	0.0568411549254138	0.102078344194777	0.115119209212423
"TCGA.CN.4729.01A"	0.116326890273208	0.00970581559330908	0.0584246034540567	0.0506515038253508	0.0826465603877682	0.0515071058722339
"TCGA.CV.7089.01A"	1.88360301037445e-14	0.00374116538622512	0.0336321843079452	0.0494279053385783	0.0223569519124786	0.0557091215088808
"TCGA.CV.6939.11A"	0.0056276710591725	8.96829411360555e-15	0.127163385044772	0.00444073134480909	0.316411938749569	8.96829411360555e-15
"TCGA.BA.4075.01A"	1.08083769846858e-14	0.0475107368805619	0.0330581938960735	0.180104533518311	0.011368072203139	0.222584657618709
"TCGA.T3.A92M.01A"	0.151998457034664	0.0931964004353251	0.100441367823604	0.0704001739074779	0.097780146585701	0.172709110965362
"TCGA.CN.5365.01A"	1.76636063549671e-14	0.0376984010700655	0.00403470134588672	0.0189662829931683	0.0337225082894812	1.76636063549671e-14
"TCGA.CV.7429.01A"	1.05878639720527e-14	0.0712324993723901	0.0255190279781812	0.0917004055922571	1.05878639720527e-14	0.210797267810832
"TCGA.QK.A652.01A"	0.0550362736722785	0.174741896022051	1.95664258404808e-14	0.0271387944588032	1.95664258404808e-14	0.00722716356814786
"TCGA.F7.8298.01A"	0.000162953719406673	0.0119426733267333	0.0717760364999075	0.0166141529402052	0.0434092327874619	0.20187021636372
"TCGA.CV.7416.01A"	1.26848239057411e-14	0.0431097732081843	0.0387108510434797	0.0422109451503328	0.0350922753301852	0.285301680732089
"TCGA.H7.A6C4.01A"	0.0343624068362195	0.000582439493647927	0.00978347960485458	0.0190834402920401	0.0132306836888234	1.63237479938051e-14
"TCGA.CV.7102.01A"	1.40320633233631e-14	0.13114606925478	0.00144596727529467	0.0326647075672592	0.127130304603607	0.071157816965252
"TCGA.CV.7568.01A"	1.25038625484042e-14	0.0280561725831283	0.0148754506918809	0.0167109543887407	0.228815160996647	0.154015454307112
"TCGA.KU.A66S.01A"	0.00817767729307833	0.000336862116985835	0.299888201979926	0.170880567414716	0.0564872760373716	0.0259804273957675
