"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"
"TCGA.UD.AAC7.01A"	0.0764598916057075	1.35178897442055e-14	0.0362484563643672	1.35178897442055e-14	0.0232186446338511	0.204652657967893	0.0474575296423379
"TCGA.LK.A4NZ.01A"	0.0421626155999774	0.127129086276543	0.0465218894737848	0.238734707425646	0.0270072614764633	0.00166834370626806	0.0935894448657957
"TCGA.TS.A8AV.01A"	0.255353203650287	0.271950903068391	0.0332837335037573	0.0721072662336811	0.00557869127114939	0.000467310019793606	0.0015905093419444
"TCGA.3U.A98D.01A"	1.10671298988682e-07	0.00327674501400096	0.0908894035373591	0.0608390065884126	0.00248067146931645	0.0379317714121746	0.131943534759619
"TCGA.TS.A7OZ.01A"	0.0713641425741778	0.0867164992651575	0.0754320638896551	0.0398539820604157	0.147065632096034	0.0341877883644676	0.0397204168644359
"TCGA.3U.A98J.01A"	0.157199750024741	0.0613808741925209	0.0369794639282831	0.0484768901742994	0.0124587043021647	1.4097003684434e-14	0.0409258738678398
"TCGA.SH.A7BC.01A"	0.161997054319329	0.152115079679867	0.0691507872266156	0.0326697618880232	0.0314254024759922	0.132421003297373	0.00783173606855918
"TCGA.ZN.A9VU.01A"	0.0879839704968282	0.105108511180364	0.028964154850148	0.144895626838601	0.021468720773745	0.144933813197926	0.017152596692847
"TCGA.YS.A95C.01A"	0.0178066750185964	0.00349762929398729	0.0242926363640079	0.123921090163162	0.0348897445772119	0.0354112463014948	1.26621866619811e-14
"TCGA.ZN.A9VV.01A"	9.70536383816564e-15	9.70536383816564e-15	0.0550939506892606	0.102091589986684	0.081548755521851	0.00741518277360433	0.10501449557103
"TCGA.MQ.A4LV.01A"	0.184536696248107	0.108806834191538	0.0324968859735471	0.0258061894566247	0.0915617044143508	0.0402335856265695	1.17962653538448e-14
"TCGA.YS.AA4M.01A"	0.181165603130452	0.237774729831926	0.111961483020368	0.0217763910807582	0.014692389197716	0.0773747284696955	0.0469925953460543
"TCGA.MQ.A6BQ.01A"	0.0635484105775542	0.0542710574620199	0.0232563304398054	0.0104709530305996	0.00819370776321327	0.00468857739572655	0.0715075173429882
"TCGA.3H.AB3S.01A"	1.43664966822766e-14	1.43664966822766e-14	0.0699427225745571	0.0379475017979733	0.0471784629998234	1.43664966822766e-14	0.0665977957590817
"TCGA.UT.A88E.01B"	0.049122543605724	1.21825910013007e-14	0.016042907546518	0.0101112556925768	0.117825039103915	0.132023126888463	0.0941680243628531
"TCGA.MQ.A4LC.01A"	0.0348130240707757	0.0277713376678817	0.102190407231071	0.0787043428551256	0.00816314177944041	0.0154168462917231	0.0114902801796664
"TCGA.LK.A4O6.01A"	1.05351166676736e-14	0.0957179919731364	0.061359415362502	0.0918171188596951	0.0453287425574908	1.05351166676736e-14	0.019190146974191
"TCGA.SC.A6LN.01A"	1.14995879150198e-14	0.0918722182244347	0.112539305341369	0.0259148411501139	0.126044586698823	0.00122828886961646	0.0617917583486896
"TCGA.NQ.A57I.01A"	1.08311594179048e-14	1.08311594179048e-14	0.0706339666409048	0.0333020384838465	0.0261589962134531	0.15457888554772	0.0579369752485331
"TCGA.SH.A7BD.01A"	0.00224693702587402	9.86709815612393e-15	0.0965374668777014	0.00633933660072595	0.0147953628708453	9.86709815612393e-15	0.00133645939110264
"TCGA.TS.A7PB.01A"	0.0933440966485613	0.0106824361842146	0.0115007855020362	0.0222008255177244	0.0220427040339844	9.93230372362177e-15	0.0249766477809037
