"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"TCGA.D7.5577.01A"	0.211241861323024	9.61976510290735e-15	0.0197508728074131	0.425460725282967	0.196974063963388	9.61976510290735e-15
"TCGA.D7.6818.01A"	0.00528902368857121	0.058943280452522	0.277307526017027	0.121417449154956	0.079747526045172	0.333808601881599
"TCGA.BR.4280.01A"	0.00236788504860964	1.07436236729007e-14	1.07436236729007e-14	0.188486383464502	0.205875680011777	0.12518427601824
"TCGA.D7.8572.01A"	0.122169948481956	0.0273486712754422	0.426667232098014	0.126038060821181	0.0611129408531696	0.236663146470216
"TCGA.VQ.A91Z.01A"	0.227632855077499	8.04310514209927e-15	0.0240203444828831	0.0123537454228074	0.0653253036788601	0.272536525947583
"TCGA.HU.A4HD.01A"	0.107126155749744	1.30889669021449e-14	0.0240136230654193	1.30889669021449e-14	0.257163198232496	0.242322340962373
"TCGA.D7.8573.01A"	0.208228976022736	8.87337642388704e-15	0.00542530307718046	0.028681231840308	0.126182980169223	0.0461139599478603
"TCGA.BR.7959.01A"	0.0543191830489049	0.126413807635068	0.539338285346656	0.0366545890393927	0.0842028087344201	0.159071326195536
"TCGA.BR.8679.01A"	0.0759099771358116	0.000462601034354975	0.230778222517905	0.186071979706534	0.282577887470149	0.203143429778235
"TCGA.CG.5726.01A"	0.0166120195038822	9.40354124925316e-15	9.40354124925316e-15	0.0169224225952526	0.279785532655282	0.00713390619346087
"TCGA.BR.6453.01A"	0.00490454025631275	0.333857435227949	1.2153605939788e-14	0.142438227705984	0.0314765396421464	0.11788409293609
"TCGA.BR.A4QL.01A"	0.0123891260397628	7.59464055566895e-15	7.59464055566895e-15	7.59464055566895e-15	0.0549996027459371	0.00548861750304457
"TCGA.VQ.AA6A.01A"	0.199451839870862	0.0577351618058569	0.0170531948027877	1.06759023542981e-14	0.487824185396495	0.0015528538055635
"TCGA.HF.7132.01A"	0.0689603966570299	0.147378269504302	0.138370346025481	0.14064039248952	0.504650595322694	9.47958091205835e-13
"TCGA.BR.A4IV.01A"	0.00983947602495984	0.526234821094612	0.274974849752611	8.58723858736083e-15	8.58723858736083e-15	0.182942817392365
"TCGA.CG.5718.01A"	0.0949485237717981	0.000356410475393014	0.0161308900165348	0.114142650947519	0.125623118533197	0.119264012468546
"TCGA.BR.8296.01A"	0.126789025361506	0.113650787554353	0.0213317746312831	0.178457256902597	0.35281910515677	0.0730117674259492
"TCGA.R5.A7ZR.01A"	0.0402916424209314	9.62748816203952e-15	9.62748816203952e-15	0.0878141954311719	0.28401799552539	0.0178248504752634
"TCGA.HU.A4GY.11A"	0.000731534029387173	0.589404158287762	0.0119345193643198	5.32254701762047e-15	5.32254701762047e-15	0.299834334026152
"TCGA.BR.8680.01A"	0.132221528328933	9.46417076119036e-15	0.0861089466571437	9.46417076119036e-15	0.136959099360615	0.207700037629795
"TCGA.VQ.A8P2.01A"	0.125914375425136	9.29684616947988e-15	3.95588597621563e-06	9.29684616947988e-15	0.201385395710305	0.0759120645758911
"TCGA.CD.8533.01A"	0.0290870337847862	0.0269860019533269	0.0837073687469504	4.87865213595818e-05	0.0987195218972302	0.647658935716746
"TCGA.IP.7968.11A"	0.734009510648913	0.111138443274092	6.85618933425923e-15	6.85618933425923e-15	0.023616442852496	6.85618933425923e-15
"TCGA.RD.A8N2.01A"	0.0027483920082229	0.522492919674675	0.100251578210011	7.55112192272816e-15	7.55112192272816e-15	0.227823947839076
"TCGA.VQ.A92D.01A"	0.193083578198671	1.07860364706124e-14	0.179012599760545	0.0493606089227792	0.324845254310625	6.33040493379477e-09
"TCGA.CG.5721.11A"	0.00450883827484228	0.0188975307703698	8.24963900036287e-15	8.24963900036287e-15	0.095316023732681	8.24963900036287e-15
"TCGA.HU.A4GT.01A"	0.110532646788798	1.09460045143817e-14	1.09460045143817e-14	0.0743835233643964	0.27161757735731	1.09460045143817e-14
"TCGA.ZA.A8F6.01A"	0.0264316224636255	0.49951129080726	0.155242248816503	0.0114722064915666	0.194978766182939	0.0697291069463988
"TCGA.D7.A74A.01A"	0.29419225648125	9.42020131556419e-15	9.42020131556419e-15	0.00673778697694106	0.220135321660419	9.42020131556419e-15
"TCGA.IN.A7NR.01A"	0.726139518509811	0.0165270023224716	9.75760554992381e-15	9.75760554992381e-15	0.104484739603321	9.75760554992381e-15
"TCGA.HU.A4H2.01A"	0.0163859011181746	1.06942263081355e-14	0.00170648043506295	0.015747016048165	0.181406690060926	0.0283951573278188
"TCGA.BR.6456.01A"	0.0333017626125931	0.224708080189706	0.430999608137442	0.0666234880578497	0.117145991052317	0.127221069950074
"TCGA.CG.4442.01A"	0.144522366314197	1.01463027321107e-14	0.162590111228978	0.0118416950483905	0.106627074521395	0.0577662513660467
"TCGA.CD.8524.01A"	0.12664055891688	0.0783266029855128	0.440450363221719	0.053619873131372	0.0911863564080426	0.113418856147121
"TCGA.VQ.A8PO.01A"	0.135187187260206	3.77521809714675e-12	0.0806156571975347	0.426208594553536	0.215603053046983	1.16586171596328e-14
"TCGA.BR.7717.01A"	0.138718909740874	0.0301115706256089	0.121619217272279	1.25973612098049e-05	0.11504932428203	0.0436231171085809
"TCGA.CG.4475.01A"	0.0507108957188711	0.100191364913839	0.42118894658523	9.37805298495575e-15	0.230542813950859	0.197365978831173
"TCGA.BR.4369.01A"	0.108564421053249	0.114909505495343	0.152689111352671	0.0570096729121641	0.077551624355513	0.450528271268238
