"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"	"S09"
"TCGA.HD.7831.01A"	0.00070481744032691	0.0137332723720168	7.31153121520894e-15	0.0953096662835039	0.133577152650274	0.61485083158737	0.00928182629372034	0.0627536437104156	0.0419932504668528
"TCGA.H7.7774.01A"	0.0276691406702112	0.0127854695971337	0.00916815747443414	7.10630274249612e-15	7.10630274249612e-15	7.10630274249612e-15	0.0302255482184378	0.00215358862227246	0.00246834780911469
"TCGA.CV.6943.01A"	0.248175804098936	0.105807165932324	0.284352845116547	0.0124871932498052	0.0985385759542944	0.167904455203065	5.97202019629824e-15	5.97202019629824e-15	0.0030889864370277
"TCGA.CN.5374.01A"	0.380486288356495	0.0717769580179028	0.0121356775110866	8.00024990143879e-15	0.0113709692123196	8.00024990143879e-15	0.0758386797492022	0.0109356417476986	0.155096578542159
"TCGA.HD.A6I0.11A"	0.0713699909388747	0.0946018522744654	5.79815807250939e-15	0.204818545263878	0.201013793060473	0.0279174453242572	0.0126014800723058	5.79815807250939e-15	0.00588447146837757
"TCGA.CV.6959.01A"	0.0476986632513061	8.27695536100642e-15	0.113651633846057	0.296232620706874	0.199202969673407	0.0554729296386287	0.136854785712814	0.11778353350468	0.0165368206463194
"TCGA.F7.A61V.01A"	0.0102333263800885	0.0148542912019052	9.56527414696268e-15	9.56527414696268e-15	9.56527414696268e-15	9.56527414696268e-15	9.56527414696268e-15	0.0935788813618389	0.0587244199518669
"TCGA.CV.7413.01A"	1.01167136442123e-14	0.180885469993391	0.139021637885593	0.0307727435317315	0.0366364457269192	0.238056596259459	0.0614280713585326	0.0598951782264533	0.0336968303567166
"TCGA.QK.A64Z.01A"	0.0165715155093265	0.033569597685882	0.00848548402347611	1.07393924032825e-14	1.07393924032825e-14	0.0506299184221443	0.16379468351551	0.232809073693807	0.0594169903427746
"TCGA.CR.5249.01A"	0.550651096245604	2.13532516696849e-07	0.0652237150843731	7.3159560193922e-15	0.0448336950027722	0.0159564105073151	7.3159560193922e-15	0.0652503362438952	0.0680137020253784
"TCGA.CQ.5331.01A"	0.12171193859377	3.02964267591219e-10	0.445440905129236	0.0782154974844247	0.0715643045284307	0.00488813402338349	0.0460781397436476	0.0256320973822262	7.71253162441939e-15
"TCGA.BB.8601.01A"	5.48442448617033e-15	0.0220584448970115	5.48442448617033e-15	5.48442448617033e-15	0.00341285006817749	0.00377556884162511	5.48442448617033e-15	0.177610887910283	0.0434458344975857
"TCGA.CV.A45W.01A"	0.194544565024257	0.014239076955207	0.113403455666658	0.206279915172038	0.0711939147297414	0.00514360532365293	0.0644810861818516	0.0413411920589509	0.202550697519961
"TCGA.CQ.7063.01A"	0.147096113578909	0.0657015581698393	0.401861720197861	0.0534922718676179	0.0109089189788416	0.0200144705808157	0.0157454286487762	0.039502427781133	7.67757851257347e-15
"TCGA.CN.5373.01A"	0.164209363152543	8.644083948051e-12	0.231434554685661	0.110499622619527	0.0585066646343277	0.163794188849628	0.0274084517957215	0.0309689129053778	0.0144250063761057
"TCGA.CV.A45T.01A"	0.322571172366567	0.0084179678772296	0.247449039409904	0.0485716718680732	0.0479378754139613	0.0186488854768368	0.114649260568208	8.10457069641612e-15	0.00401672552891494
"TCGA.HD.A4C1.01A"	1.06651483545266e-14	0.00894148174525641	0.010691123001735	0.00778059452616639	0.0890955301040919	0.0616125935118828	0.157730374633779	0.137243969610962	0.0122477431689439
"TCGA.CV.7438.11A"	0.159641617122106	0.0113187952537652	0.00218865365132361	9.52480630837237e-15	0.00209523120738331	9.52480630837237e-15	0.00312390282998958	0.00555672121589605	9.52480630837237e-15
"TCGA.CV.5444.01A"	0.141833075250571	0.023718110355849	0.241552104813583	0.111361842550438	0.175553223526582	0.192040584668245	0.0459581123382043	0.0165743817783377	0.0514085647181677
"TCGA.CV.7242.11A"	0.074492794364095	0.0213081836850755	9.7609002102955e-15	0.0352806595679776	0.0717015030337115	9.7609002102955e-15	0.0102977080912408	0.0158057167133719	0.00139198237667669
"TCGA.D6.8569.01A"	0.0988097964284584	1.02184577569808e-14	0.0992294100732734	0.0586327808484361	0.0796390725713096	0.0700098618203486	0.189101926984936	0.241589422297972	0.0449967201405955
"TCGA.CV.6937.01A"	7.34540426130017e-05	0.130621215832407	3.47820514788268e-14	8.56246435441066e-15	8.56246435441066e-15	0.133716422144732	0.155129867208285	0.00540089737376469	0.161598221127191
"TCGA.QK.A8ZB.01A"	0.0144737938039477	0.0821396596040452	1.08773719783059e-14	0.0623710256397531	0.0144462592714312	0.119006235031115	0.138244950277899	0.1385074811509	0.142866449885369
"TCGA.CR.5250.01A"	0.257598115835487	0.00376600933495102	3.51797194072756e-06	7.70955841802595e-15	0.0728089701185532	0.0896930285092893	0.0631329103763953	0.0822907561017818	0.250760037729402
"TCGA.CN.4729.01A"	0.0274454311455964	0.00587971818820919	1.07120754827267e-14	0.0337310725936388	0.0948179367722031	0.10240076280453	0.165548920399086	0.0930539356807161	0.0497805211138482
"TCGA.CV.7089.01A"	0.0239089906882021	0.00728580502858362	0.0163705341039515	1.28933362232698e-14	0.0827817280183654	0.00356591157849975	0.0374920852182771	0.0529590634705946	0.0228712157265446
"TCGA.CV.6939.11A"	5.04246898344414e-15	0.00589611695411754	5.04246898344414e-15	5.04246898344414e-15	0.245150980399822	0.00229030595001749	0.00627524731772087	5.04246898344414e-15	0.0410740128221514
