"ID"	"S01"	"S02"	"S03"
"Pt1"	0.290277418229718	0.212702965124201	0.0751478550643338
"Pt2"	0.0609463882832376	0.0896557333874062	0.114935176508373
"Pt4"	0.0177572514759457	0.0540980479251388	0.143911606415627
"Pt5"	6.81362974652852e-15	6.81362974652852e-15	6.81362974652852e-15
"Pt6"	0.00500586526335409	0.119348748858418	1.47232384538875e-14
"Pt7"	1.42138713933824e-14	1.42138713933824e-14	0.008608941674679
"Pt8"	0.0475413168895778	0.0563291400372424	0.0125393280363178
"Pt9"	0.13185661189955	0.0556512507508192	0.171407480052127
"Pt10"	1.01378304902715e-14	1.01378304902715e-14	1.01378304902715e-14
"Pt12"	0.064113093730878	1.24845933354773e-14	1.24845933354773e-14
"Pt13"	0.245537847698747	0.268194904533223	0.194684223212988
"Pt14"	0.0454769783015973	0.208780851083298	0.122491464712525
"Pt15"	0.0732641644566618	0.103844264397403	0.132347541793235
"Pt16"	1.59507423749599e-14	0.0929763110627039	0.0342545074357211
"Pt19"	0.0136557799624817	0.0147096432474732	0.0141832130670832
"Pt20"	0.353150526325862	0.102766985489422	0.16959885501543
"Pt22"	0.304161079100363	0.223998602988252	0.168927351280544
"Pt23"	0.056982966567728	0.319202589829688	0.25801860557553
"Pt25"	0.0987644265266584	0.0201870811803733	0.205303744756448
"Pt31"	1.75048991283255e-14	0.000221972990210831	0.0170235221917752
"Pt32"	1.066693142045e-14	0.0435162981707926	0.0182540988354945
"Pt35"	1.441554913342e-14	1.441554913342e-14	0.118188448355697
"Pt37"	0.0351855571374626	1.74151536731631e-14	0.0121848939793917
"Pt38"	0.524078478754873	0.0594152093556388	0.114990074904274
"Pt28"	0.00627628992653288	1.10698126840427e-14	0.00690980176049276
"Pt29"	0.34482624891933	0.173964581518765	0.143822791313191
