"ID"	"S01"	"S02"	"S03"
"TCGA.77.A5GA.01A"	0.130052678300112	0.0386094905558785	0.00349681641994984
"TCGA.58.8387.01A"	0.0363000077785155	0.0133582441467082	0.150159841835603
"TCGA.43.5668.01A"	0.000688539867570626	0.0819353580279797	0.547446543163049
"TCGA.77.7142.11A"	0.128924020511426	0.652702486674002	0.137476635712684
"TCGA.NC.A5HJ.01A"	0.351044908532099	0.402046018394356	0.138667945527081
"TCGA.70.6722.01A"	0.0471601294892316	0.0071436386699617	0.769248053866451
"TCGA.90.7769.01A"	1.19257281058026e-14	0.00500655753429092	1.19257281058026e-14
"TCGA.56.8504.01A"	0.0122682199853431	0.14514918377168	0.172325048424615
"TCGA.22.5482.11A"	0.257582549870519	0.520368506827139	0.120383763109151
"TCGA.34.7107.11A"	0.0568603717993604	0.708408769533917	0.173703461880719
"TCGA.66.2800.01A"	0.205455758883816	0.285380527050693	0.291404793080261
"TCGA.85.7697.01A"	0.283458264352868	0.00496541295578488	0.152036432134836
"TCGA.85.8049.01A"	0.415401858056455	0.0807237720709626	0.396296184963926
"TCGA.18.4086.01A"	0.0479318373949467	0.0193249225889253	0.46520129623925
"TCGA.33.4532.01A"	0.0227310881458131	0.0449385124080564	0.0117801410070238
"TCGA.63.A5MJ.01A"	0.0114152403270624	0.0470067328951154	0.158258804933364
"TCGA.NK.A5CX.01A"	0.116609482664403	1.8565364321213e-14	0.217558423489545
"TCGA.98.8020.01A"	0.109355892590512	0.0914489944977645	0.546967502243809
"TCGA.56.A5DS.01A"	0.417392800794787	0.154647446019182	0.0267698025003321
"TCGA.6A.AB49.01A"	0.023616116216552	0.0295926964578496	0.0398319301372606
"TCGA.77.A5G6.01A"	0.167734819150632	0.121631036852985	0.0146244368799688
"TCGA.22.1016.01A"	0.132200821866692	0.489085899564702	0.229880939852947
"TCGA.66.2785.01A"	0.0705583206912066	0.0164976394384472	0.438153076430337
"TCGA.56.A5DR.01A"	0.0144435848903388	1.64946322124023e-14	0.159704149438139
"TCGA.85.7698.01A"	0.0189822829695814	0.0654263119144413	0.490722838268535
"TCGA.39.5022.01A"	0.0419941531099297	0.077249132294851	0.507424373627588
"TCGA.L3.A4E7.01A"	0.084240799032642	0.199167744047219	0.164480947818623
"TCGA.43.6143.11A"	0.0378508269462205	0.770784107694444	0.156415370305037
"TCGA.63.A5MU.01A"	0.107462040988558	0.0178368736841018	0.0323239683639636
"TCGA.77.7338.11A"	0.144636684983082	0.735916931400307	0.0798814830251107
"TCGA.56.A4ZJ.01A"	0.251769277322313	0.318713252170092	0.319676294578798
"TCGA.21.5786.01A"	0.0152736293040298	0.00993702592356253	0.13772103330722
"TCGA.22.1012.01A"	0.152232160689356	0.0297067126331773	0.0668140772107731
"TCGA.63.A5MR.01A"	0.0311408886583764	1.38863563607158e-14	0.161211759288842
"TCGA.22.5471.01A"	0.0388497876935162	1.8893127063591e-14	0.159797843451675
"TCGA.NC.A5HL.01A"	0.0403544413727078	0.0812129425767209	0.248868110790429
"TCGA.18.3411.01A"	1.01388805741707e-11	0.00356771971990046	0.280904212249647
"TCGA.92.8065.01A"	0.0237667743977149	1.43915577749217e-14	0.129436611147402
"TCGA.77.7138.11A"	0.236148044072821	0.617352984739976	0.0841523895904589
"TCGA.NK.A7XE.01A"	0.0143136930203204	0.0169316843823439	0.015537476042912
"TCGA.77.8133.01A"	0.0943817423594781	0.0476353339383854	0.350394388839359
"TCGA.58.A46J.01A"	0.0515952860918122	0.563861716103722	0.00136412112902997
"TCGA.22.5471.11A"	0.352840915422824	0.518423503829606	0.0542688316002616
"TCGA.22.5489.01A"	0.113867690547118	0.119158483149953	0.66056382974745
"TCGA.66.2758.01A"	0.246028858928674	0.0116498263830618	0.326585916454253
"TCGA.98.A53B.01A"	0.110111435662027	0.227771934533732	0.412090259259927
"TCGA.90.A4ED.01A"	0.143731442516233	0.31256942793433	0.034667976787604
"TCGA.56.7580.01A"	1.55387710531497e-14	1.16072272983548e-05	0.13534819104914
"TCGA.18.3417.01A"	0.0168907634738512	0.0384743123025131	0.35285454557488
"TCGA.60.2720.01A"	0.182005266434041	0.211926186546751	0.19808280646583
"TCGA.63.A5MP.01A"	0.079877754272716	0.255318024502614	0.327882227829459
"TCGA.18.3414.01A"	0.0573332589840362	0.0137126847810445	0.236667160549005
"TCGA.22.5473.01A"	0.055555791144175	0.0183688952326528	0.182633081970966
"TCGA.96.7545.01A"	0.0179309599577759	0.593964034706804	0.210068746742554
"TCGA.18.3416.01A"	1.29888510091583e-14	0.040355859907322	0.415678003169759
"TCGA.NK.A5CT.01A"	0.0824386217898366	1.11412485596807e-14	0.123132112605235
"TCGA.77.8130.01A"	0.0782661101719592	1.21962020971852e-14	0.282908834202923
"TCGA.46.6025.01A"	0.0128535970537072	1.41858717770185e-14	0.0725562576537208
"TCGA.66.2789.01A"	0.0798310885320623	0.328335980130609	0.443014179919369
"TCGA.56.8305.01A"	0.186426484943686	0.0477649944632628	0.065844395237558
"TCGA.37.A5EL.01A"	0.0619367151348299	0.0082681991845938	0.0773699738811534
"TCGA.66.2766.01A"	0.0176616405395225	0.022704225455587	0.0400354995698203
"TCGA.66.2727.01A"	0.029847267907925	0.0894885328591409	0.168912140033616
"TCGA.63.7022.01A"	1.38731012844106e-14	0.117442694884122	0.575963900703269
"TCGA.85.8071.01A"	0.0110973383199583	0.00987398938304885	0.0761630521667525
"TCGA.77.A5G1.01A"	0.0198899854222027	0.143794761610436	0.490164263802558
