"ID"	"S01"	"S02"	"S03"
"SAMf2ce197162ce"	0.104440028223994	0.0901375927074241	1.94544261872043e-14
"SAM698d8d76b934"	0.0161178094067804	0.164658014066545	0.128338661994562
"SAMc1b27bc16435"	0.0954271495311316	0.0260668975266867	0.0537052869427482
"SAM85e41e7f33f9"	1.28592759534383e-14	0.1752780077709	0.266454527493514
"SAMf275eb859a39"	0.135863890130103	0.0433129413543395	0.105666536260646
"SAM7f0d9cc7f001"	0.427109954809423	0.0717175933479348	0.0242133669130646
"SAM4305ab968b90"	7.4143137544908e-15	7.4143137544908e-15	7.4143137544908e-15
"SAMcf018fee2acd"	0.119318813035547	0.14379147796692	0.00719326807100459
"SAMb2f1d0e54ece"	0.00478568979133335	0.297059948210897	0.165654636160031
"SAMcc4675f394a1"	1.53903575188497e-14	0.125170438820813	1.53903575188497e-14
"SAM49f9b2e57aa5"	0.0588666210912418	0.00677086962781777	1.50903213226447e-14
"SAM2e7aa8fa0ab3"	2.36415140039772e-14	0.00286204005969847	0.181274995894466
"SAMd0e47be700b0"	9.11974331343095e-15	0.0173268605600657	9.11974331343095e-15
"SAMdf3e42c8672a"	0.105711730247021	1.46693576357997e-14	0.284947792309163
"SAMd027124354ce"	8.79874729729301e-15	0.017947691749925	0.00411775326772674
"SAM36d87392593b"	0.12742289326999	7.09417279151648e-07	0.220105382594847
"SAM4edbe45817b3"	0.0303095537114156	0.102048738473623	0.425328440514309
"SAM36a9225b0222"	0.266651929098523	0.224724707854296	0.202570185393996
"SAMe7bf6c015192"	0.173718336160714	0.125223724174361	0.193582376353221
"SAM6dd7ad1d797d"	0.0357467462832627	0.299131712836504	0.236515280565984
"SAMc0d625a50eb8"	0.00465886055450848	0.192131787070045	1.90983813518515e-14
"SAM18039827e1b9"	1.19493129248872e-14	1.19493129248872e-14	1.19493129248872e-14
"SAM681e4bf7cf85"	0.015374820171988	0.0822284669091235	0.0649279542238907
"SAMc692536a795a"	0.369357807861927	0.161633514720054	0.191934365221274
"SAM9a2cf3c06fb3"	0.0721278209720227	0.25194684034117	0.11614885866172
"SAM557dde1b9f3e"	0.226015395082717	0.0576185473791023	0.0417592471104063
"SAMb8f13a0525a6"	0.0084576055493291	0.16084572021529	0.0657014123878112
"SAM23aa15d4a0b0"	0.19758451129346	0.056907759190132	2.43346032063665e-14
"SAM468a9e1dc821"	1.46508692178331e-14	0.0182069499737917	1.46508692178331e-14
"SAM81b71522417a"	7.73953965865294e-15	0.00207566591437296	7.73953965865294e-15
"SAM6cb230f208a8"	1.78920021636507e-14	1.78920021636507e-14	1.78920021636507e-14
"SAM0684af734db1"	0.00189743284245564	9.94595847495539e-15	9.94595847495539e-15
"SAMb963dda93cfd"	0.017974060671859	0.156772810076826	0.0678528842833944
"SAMa9ca8536d2b1"	0.408855030040906	0.103782299302181	0.0608672210753868
"SAM9fb814c22bdb"	0.243025981180704	0.280528345551304	0.131693891522904
"SAMbcbc7957c264"	0.00876688911618529	0.0206274954206426	1.60346568949437e-14
"SAM7fb6987514a4"	0.352356426891596	0.0685999136284768	0.183554194819869
"SAM63405b04ab2d"	0.160211559001809	0.0892649866324462	0.187846686080402
"SAM18bc1078bc15"	0.146235685677888	0.08598263512728	0.1848746996203
"SAM7d2dfba6cd84"	0.399434268413979	0.10819575468722	0.127118658643914
"SAMd1bd63734394"	1.57575790278314e-14	0.00248819840762748	0.210408331196032
"SAMe9ae8beb82fa"	0.167153840258697	0.246372880432632	0.0170147776300929
"SAMb0a83e5fbde9"	0.0177071462731411	1.53366737774763e-14	0.00413743596365109
"SAMba7176afe070"	1.13343886468119e-14	1.13343886468119e-14	0.00192759854595339
"SAMae1690469964"	1.76512505532568e-14	1.76512505532568e-14	0.0477889831328833
"SAMbe83eae4026e"	2.17023780654373e-14	0.00796093259335269	2.17023780654373e-14
"SAMe5bc41772bc9"	1.97056306928927e-14	0.145654489356801	1.97056306928927e-14
"SAM23095936e611"	0.026212705263562	0.0155766406925885	1.56214991467994e-14
"SAM7114d99032ec"	1.4200064156885e-14	1.4200064156885e-14	1.4200064156885e-14
"SAMd215b503f99a"	1.7844946640424e-14	0.144087433652237	0.0322699482570256
"SAMdb3f50c9129c"	0.0119003249977809	0.0372381431168381	1.29933350585464e-14
"SAMbf1a3ae828e6"	0.411242748498994	0.20681955238043	0.0325831320259948
"SAM52e3fa3ad574"	0.589180359960426	0.050170363337	0.0468974528895196
"SAMd4c0837b0997"	0.0700494804141218	0.0632919722957567	0.0943641467711279
"SAM9cafb905b36a"	0.0484921604951041	0.204695641456948	0.211081279095597
"SAM3f2033c90438"	1.59014896682648e-14	0.132564536548756	0.115552176298146
"SAM032c642382a7"	0.21830654492393	0.165277717116598	0.279570651813816
"SAM5ffd7e4cd794"	1.35964939063074e-14	0.132669918697521	0.00561710086160275
"SAMb419a8fcbfcd"	9.47246364159908e-15	0.0257034665189054	0.00319179154048132
"SAM8884fe446d20"	0.126264244745422	0.109888406920578	0.375794592546813
"SAM17c45bf16bb6"	0.000126733766631361	9.67976988120145e-15	9.67976988120145e-15
"SAM2070b416069c"	0.211472819806769	0.00443644875269304	0.0676941882585586
"SAM0ce9c983b20f"	0.210131600742697	0.172947207723463	0.0870436985036815
"SAMa1e62d323e1d"	0.227036401348658	0.0725135067528731	0.116117242301982
"SAM61baf919bb01"	0.29393860260257	0.214934096892847	0.203763313434057
"SAM97a00e0929fb"	0.189072820295131	0.0172218173453329	0.0599084401578804
"SAM2f228939632f"	0.085883911434421	0.280569192580591	0.137689376909692
"SAM9539a4f19ebc"	1.32377393975399e-14	0.000850441181913697	0.00450990461632091
"SAM36851bc8b9ae"	0.202293724417851	1.84992275149413e-14	1.84992275149413e-14
"SAM297c0301e861"	0.0361172899338431	0.280202211908052	0.162860685531622
"SAM1fa6bcb7fc48"	0.0411800690418603	0.0473326660812157	0.240164680264408
"SAM075e037d95bc"	8.84790312368437e-15	8.84790312368437e-15	8.84790312368437e-15
"SAM6d2ae0c39b96"	0.0106875173301455	2.17945819241584e-14	0.0225301273025794
"SAMcabb6d58ff55"	0.355533817941002	0.0571559230782949	0.165471154914577
"SAM716f54e468f4"	0.40792926030471	0.142319267173451	0.0834375906497702
"SAMeff2ce356ccb"	0.000939797682538038	0.00090403538784518	0.0196589179462228
"SAM110501d0eedb"	0.158566594206934	0.118964537846929	0.0789164379023013
"SAM2e9ac0b1b250"	0.133538995321171	0.106451273981779	0.244952057424107
"SAMc0ef41aa6c8b"	1.12802733237262e-14	1.12802733237262e-14	1.12802733237262e-14
"SAMd636e3461955"	0.0778384652017048	0.393772113803151	0.0257083340700788
"SAMe712352fb82a"	0.00872992108961082	1.48255694155525e-14	0.00204423313636593
"SAM30b5c6c54cf7"	0.018078220922234	0.0375556255549146	0.0114995995987114
"SAMd98bac0a070f"	2.14579137878359e-14	0.0124592678636653	0.00348851925259937
"SAM8e8ef2368dfa"	0.0126267971300351	0.167667009182052	1.55877765427203e-14
"SAM08cce2fa88f2"	1.0626690516848e-14	0.0145667469927089	1.0626690516848e-14
"SAMb4c7a001537d"	1.90271489926304e-14	0.151695857396124	0.123412185300208
"SAMfd947610629d"	0.0154664366573079	0.0217132767505162	2.58003869868744e-14
"SAM943df5cf15df"	1.64123848336229e-14	0.0936164294907244	0.0433817312955437
"SAM31f41dd0d6ca"	0.426816613786648	0.171841005699635	0.0360295452975301
"SAMb3c02294aba7"	1.03908933972755e-14	1.03908933972755e-14	1.03908933972755e-14
"SAM39eb94fa504d"	2.05426160617961e-14	0.0872808357751102	0.139468516873561
"SAM62fb1388c871"	0.0445617468246246	0.168894393570434	0.00222193679480914
"SAMc0da5d48686d"	8.67646833564463e-15	0.0471312748506615	0.00425064268403658
"SAMe7bcab05402e"	0.0197906508220874	0.198299445952935	1.59978592952031e-14
"SAM2570ff4aae6e"	0.0178705081653858	0.215012510494841	0.182992485495548
"SAM2dc3f04e45e9"	0.138155337349393	0.206008275567615	0.278824816773496
"SAM9448d858692c"	0.233545254010873	0.168198480607538	0.17004037355018
"SAM4501e41e4751"	0.22292347370017	0.142531438167697	0.059620351703423
"SAM714285adf612"	0.257693323246999	0.181428505947759	0.182733156966213
"SAM5b57e47fdcb3"	0.0627496339999813	1.57780302030249e-14	0.117438103708961
"SAMae4da274eded"	0.52674210029732	0.00885679290587595	0.0438498366688794
"SAMd35318127278"	0.0069061604890457	0.0761224946897158	0.198702298730566
"SAMa913c6139ec8"	0.403874749060777	0.119017007222304	0.0362388608393872
"SAM75142fcab9df"	0.276990136345203	0.199967533888358	0.035260082500201
"SAMd697ba701077"	0.29723666836523	1.3601761773641e-14	0.222153526992275
"SAM166a419a4e5a"	0.0839296879068349	0.0598192015240804	0.126908532746828
"SAM025b45c27e05"	7.03889131382568e-12	0.0967768273388858	1.73888872783605e-14
"SAMe07c4560772d"	8.28009000711389e-15	8.28009000711389e-15	8.28009000711389e-15
"SAM2dc578e0165f"	0.0150302783649242	0.0940741641846854	0.0527429818734795
"SAM3785587846ce"	0.00471669773768091	1.50004762464477e-14	1.50004762464477e-14
"SAM560f23d6a3ad"	0.184849720623184	0.183696777071601	0.285691172798639
"SAM52500cabdd36"	1.75887478581655e-14	0.000985644755586724	0.0122376534796372
"SAM14df63a65411"	1.98617686793358e-14	1.98617686793358e-14	0.0400744818996969
"SAMf3a9bce50099"	0.261832702292386	0.220762098158117	0.0599919061907595
"SAMffa5c7cad0e5"	0.0462189058992883	0.374768562836574	0.0558871473220124
"SAMdab9ca8fb5de"	0.0456406549384635	0.200348852202902	0.0166066963702829
"SAM34430ef08e5b"	0.390775310193702	0.0703399721579882	0.0433390603231036
"SAM4b0175e8db6e"	0.377455130034227	0.0810271147644353	0.00927866607268154
"SAMf28c01545593"	9.22144434908907e-15	0.0083668762020499	9.22144434908907e-15
"SAMaec7380f9ab0"	0.0176100913306562	0.00506103206329591	0.0430269786578522
"SAMaf7578d55754"	0.127209898024807	0.217334067098786	0.112080519394575
"SAMbd8ee73983b8"	1.7992575232139e-14	1.7992575232139e-14	1.7992575232139e-14
"SAMe94c30c30616"	0.043684211728441	0.176596508628011	0.224496409118299
"SAM54e58f1b0230"	8.33006383992416e-15	8.33006383992416e-15	8.33006383992416e-15
"SAM5e3bae090b8c"	0.0147858262157452	0.0542403917334959	0.122467390279395
"SAM3cb94b0d5297"	0.259588080877359	0.194129116945676	0.0781446663100436
"SAM61b9d4d84c64"	0.3546079470218	2.23589423083958e-14	0.130169239685257
"SAM8a42c0d59187"	8.25664972643861e-15	8.25664972643861e-15	8.25664972643861e-15
"SAMcb132b0cdd2c"	0.541975933710925	0.0483145393722927	0.067607303675376
"SAMe97af0feefdf"	2.43001774260501e-14	2.43001774260501e-14	0.00280692103803901
"SAMee3844cc0b9f"	0.0886076420138447	0.275940466302654	0.194716223333049
"SAM73b653ae20d1"	1.28586450710253e-14	0.123803774924129	0.093764599354061
"SAMdcae54fcd7fa"	0.387156453589626	0.0107919131581553	0.0274773717518581
"SAMdad5c29dc105"	2.02784834969735e-14	2.02784834969735e-14	0.0463050705914285
"SAMa424c75831b4"	1.51558670819638e-14	3.94827410534321e-11	0.128857414899623
"SAM28687037e4ff"	0.0732489985761657	0.161118006590456	0.303527276699654
"SAMe50d15fde368"	1.0000778901042e-14	1.0000778901042e-14	1.0000778901042e-14
"SAM45c8e6412c66"	1.18853098304257e-14	0.158204382865611	0.441914693799691
"SAM8533e5e261d6"	1.07365444861389e-14	1.07365444861389e-14	1.07365444861389e-14
"SAMaaf505c36f93"	0.0140809180634265	0.0464477315185838	0.00126207884219742
