"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"TCGA.EJ.5505.01A"	0.0363553288796258	0.0510653619189942	1.33200677150035e-14	0.348107096597037	1.33200677150035e-14	0.0882764443791895	0.0120024353144948	0.000711428247775239
"TCGA.ZG.A9L6.01A"	0.00690612521158725	0.353272560174637	0.140773494185153	1.23497538054322e-14	0.00152339529181441	0.139742761978474	0.0889144791821589	0.0882110794877147
"TCGA.HC.A8D0.01A"	0.0212831477849491	0.133648763479994	0.0771870830348259	2.91507900151674e-08	0.137055533755705	0.0759697303708084	0.137416559275574	0.14875362057905
"TCGA.VN.A88I.01A"	0.244645959796959	0.302092932251136	0.163590343436218	6.81144792059491e-15	0.0638674540003971	0.073001989045546	0.075596466148412	0.0605009044471353
"TCGA.KK.A8IA.01A"	1.26135037976743e-14	1.26135037976743e-14	0.0487898169055709	0.0913617426900238	0.231065748865526	0.112220261288867	0.00526971546382033	0.00327481667697548
"TCGA.KC.A7FA.01A"	1.30474451056836e-14	0.047263745831497	0.0254211590359463	0.00144883490789535	0.066134459003885	0.161260128713111	1.30474451056836e-14	0.0114856894538232
"TCGA.KK.A6E1.01A"	0.00463960444404506	1.0854790149924e-14	0.0220602570024147	0.0990538050293726	0.170199769660933	0.0728816490927156	0.00176758904480886	0.0276671558837205
"TCGA.H9.7775.01A"	1.41411222018553e-14	0.175409645958184	0.107170416486042	0.18266786454834	0.12618362351631	0.0842981548595682	7.85770346449436e-09	0.0559698473498234
"TCGA.HC.8262.01A"	1.37858218699735e-14	1.37858218699735e-14	0.0108931901618364	0.0388296692370312	0.062787471765653	0.306246020258308	1.37858218699735e-14	0.0212748271719779
"TCGA.EJ.7797.01A"	1.62327157929034e-14	0.0857280541063185	1.62327157929034e-14	0.23047545566261	0.130706437436715	0.151101139172033	0.0303113598779191	0.116712375299233
"TCGA.HC.7738.01A"	0.00712112614455482	0.0299922516013547	0.00866940924047707	0.123316127239282	0.106738708382746	0.0530436055102719	0.00532495768895822	0.0728211428182726
"TCGA.EJ.7312.01B"	0.0571419131712598	0.00864570108515193	0.00816655682608303	0.000600036963229281	0.0489364362432331	0.0865378846169935	0.00512388098491903	0.0605160533390615
"TCGA.V1.A8MG.01A"	0.0203953438079832	0.120648359878035	0.125372142978761	0.00122315500075506	0.39243531771946	0.127537558981161	0.0612992120323394	0.0916177993585295
"TCGA.ZG.A8QX.01A"	0.713291253878896	0.0361657723456379	0.00887009227998475	6.20446396138968e-15	0.00837927113956783	0.046047303623183	6.20446396138968e-15	0.0212179096106015
"TCGA.XK.AAJP.01A"	0.0315223973294058	1.23792762961792e-14	0.0477407995175884	0.0393009724496847	0.143030595454835	0.0549734809105915	0.0441761141061058	0.00531790406431916
"TCGA.G9.6379.01A"	0.0259764758921426	0.0494142566170638	0.00558735118010278	8.73098264466446e-15	0.095289296778698	0.0724602144067328	0.100052549044414	0.0683054936975666
"TCGA.EJ.7314.01A"	1.3733869404006e-14	0.0101405235042427	0.0242864919407714	0.140788111721365	0.045273062222284	0.113309356028829	1.3733869404006e-14	0.0107847971347705
"TCGA.EJ.7125.01A"	8.75353889090309e-13	0.11455840289492	0.053856748698648	0.143858449948075	0.0229867782650582	0.0354138411113001	0.0346170476614352	0.0986324857678873
"TCGA.VP.A87J.01A"	1.2785885190957e-14	0.00145932353102181	0.0867728012614213	0.2573355798411	0.0774919840256643	0.0981983813582418	0.0167473632310805	0.0426899811189435
"TCGA.CH.5761.11A"	0.000127986682227542	0.0949647779152338	0.00486536143795418	0.11269828677158	0.111896046837572	0.146358943232208	0.0740185365411434	0.15258811336528
"TCGA.EJ.8468.01A"	0.00911574289799897	0.143455271661307	0.187927424454478	0.220277395660255	0.0962352228402118	0.122699562797932	0.161796537321338	0.0179616554215158
"TCGA.EJ.5527.01A"	1.05272655588298e-14	0.129688735953636	0.170223027029364	0.394776693620817	0.00357073587957945	0.0760124950866552	0.144670907400016	1.05272655588298e-14
"TCGA.G9.6333.01A"	0.0624203838931734	0.103004110378106	0.0590438390654299	0.0128129307670161	0.111479658122049	0.0485152548977273	0.0318153774602723	0.13817844771959
"TCGA.HC.7749.01A"	0.00969830731562328	0.0470722544972134	0.136643447482532	0.198413171706759	0.0730713007773455	0.148513020955313	0.082793472086071	1.27612946806674e-10
"TCGA.G9.6338.01A"	0.616043904701997	0.0075729893937373	0.00892316175725228	4.43630968961304e-15	0.00960951928836379	0.0174469591407145	4.43630968961304e-15	0.0234098706501238
"TCGA.ZG.A9L0.01A"	0.0400190957928556	0.0404921823861762	0.249829516865199	0.0131066827257405	0.104858061076015	0.0647820341442083	0.241411488863495	0.14197886919299
"TCGA.J4.AATZ.01A"	1.3597195877514e-14	1.3597195877514e-14	0.016234329265931	0.171316820637588	0.200051829770142	0.0423810025774392	1.3597195877514e-14	0.0273702678624737
"TCGA.HC.7232.01A"	0.0228901736694678	0.100818430546854	0.0991801749313219	0.250907265354769	0.0661784573884526	0.157159602206497	0.015268222718675	0.0632276287689417
"TCGA.EJ.A7NN.01A"	0.00969933464672226	0.0158030963347362	0.0389865368318298	0.0279504238572207	0.258421944250291	0.172589570040943	0.206541420187909	0.058097808811979
"TCGA.EJ.7317.11A"	0.00112269559744405	0.31955404370732	0.0126554915302897	0.216070882328499	0.0128435254763807	0.140501184265829	0.00271850649587865	0.0497166771596033
"TCGA.CH.5750.01A"	0.00843677654966607	1.25305808664131e-14	0.0349192891315351	0.25510270160516	0.0485868483783229	0.0849677511561012	0.270174779768403	0.0790363305987058
