"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"	"S09"
"TCGA.3A.A9IO.01A"	4.73021678837641e-15	4.73021678837641e-15	4.73021678837641e-15	4.73021678837641e-15	0.0790883893864537	4.73021678837641e-15	0.0133396087491889	0.103790348044654	0.153615979383522
"TCGA.US.A774.01A"	0.107506988979511	0.115598300427449	0.169613164841597	0.143997274252267	0.0958056591769401	0.151513306788684	0.11519885989493	0.0218204752701355	0.07186375152282
"TCGA.HZ.A49H.01A"	0.149221916341487	9.17117893518893e-15	0.110087265893284	0.0692988419630309	0.271155712642058	0.00720945689266356	0.0873380130487163	9.17117893518893e-15	0.023414348589963
"TCGA.FB.A4P5.01A"	0.263965253696718	0.0389166364202924	0.179381490636189	0.105801484250955	0.148914607977704	0.0471244647981217	0.103088022048599	0.0049038487458076	0.0904320602426413
"TCGA.FB.AAPS.01A"	0.137087093631735	0.156990809234371	0.0967115712974941	0.0415317760289307	0.122965572774171	0.243610898059514	0.102974447992444	6.52938206753412e-15	0.0661877635585482
"TCGA.3A.A9IN.01A"	5.92945581095422e-15	5.92945581095422e-15	5.92945581095422e-15	5.92945581095422e-15	0.130988398005549	5.92945581095422e-15	0.0660890401670592	5.92945581095422e-15	0.274375268953561
"TCGA.HV.A5A5.01A"	0.075001811380458	0.173299273147129	0.11189049573407	0.0249989155106233	0.105071566897334	0.0608605750240529	0.135828043556676	1.31014075963194e-14	0.125950395588134
"TCGA.H6.A45N.11A"	0.355374527945111	0.152754062408794	0.0971500311550208	0.036830007078634	0.0587273115054312	3.62797214966952e-15	0.0716896907146227	0.0028892928253579	0.123359758601391
"TCGA.H6.8124.01A"	8.19268905633797e-15	8.19268905633797e-15	8.19268905633797e-15	1.77052889719339e-09	8.19268905633797e-15	0.141498335657899	0.107863637769391	0.290983953703829	0.119423880664874
"TCGA.US.A77G.01A"	0.00151871603018371	0.00332074312278941	3.90073985050777e-14	8.65986260612505e-15	0.0022480054195793	8.65986260612505e-15	0.0117110269605318	0.0697523829994215	0.153847271410206
"TCGA.3A.A9IJ.01A"	4.13996402301912e-15	4.13996402301912e-15	4.13996402301912e-15	4.13996402301912e-15	0.0346554284480144	4.13996402301912e-15	2.53854810525335e-07	5.68096551458554e-05	0.172096990719518
"TCGA.HZ.A8P0.01A"	9.54241643049769e-15	6.86306973384088e-10	9.54241643049769e-15	0.00136801236297775	0.0294725872923897	0.0154506967941307	0.017907006712489	9.54241643049769e-15	0.00480362767894627
"TCGA.IB.7644.01A"	0.0540050752106369	9.91848616987906e-10	0.0567876639107814	0.040820032443312	0.0254776083993777	0.115826464853149	1.24682879427272e-14	0.42095814651899	1.24682879427272e-14
"TCGA.IB.A7LX.01A"	8.36333787843782e-15	8.36333787843782e-15	0.00771887061534269	8.36333787843782e-15	8.36333787843782e-15	0.0383400565747431	0.123666754537108	0.185596801024878	0.206105197639412
"TCGA.2J.AABK.01A"	9.29907970489525e-15	0.0210688687893325	9.29907970489525e-15	9.29907970489525e-15	0.0117637931839646	9.29907970489525e-15	0.1397998519862	2.53001213184289e-10	0.0638175704606898
"TCGA.HZ.A9TJ.06A"	8.68758804768194e-15	0.137284610424616	8.68758804768194e-15	0.00311517286250505	0.0205956721382378	0.0150075532132777	0.0784917317542461	0.199889554007705	0.0933745543785158
"TCGA.S4.A8RP.01A"	0.0859310338603929	0.106022316245671	0.162431102433367	0.0986819962484986	0.0634853630667437	0.0835339726512431	0.0564613828601088	0.0563087035087191	0.284813303897314
"TCGA.2L.AAQM.01A"	0.00245598927917719	4.77423154850662e-15	4.77423154850662e-15	4.77423154850662e-15	0.036284282193171	4.77423154850662e-15	0.0728760981969121	0.0108782332859434	0.227459058375788
"TCGA.HV.A5A3.11A"	0.103777086560295	0.182410057647079	0.243415539157885	0.0580550595444125	0.0811342163532516	0.0606346150054816	0.106960948869959	0.053811958918045	0.0827878381335082
"TCGA.XD.AAUG.01A"	0.0709325289983709	0.0384511659522983	0.00751200017208224	0.052682820684326	0.255990264630279	0.262939075889889	0.0337803988658626	0.0179893001969665	0.191904552718928
"TCGA.M8.A5N4.01A"	8.71021037693587e-15	0.249166202709177	0.0557771778025567	0.18551633262806	8.71021037693587e-15	0.137346522271619	0.0986056705345668	0.0585166542605413	0.00653462044246255
"TCGA.2L.AAQI.01A"	0.0152518243975272	0.0491623727809283	0.00429971568154326	1.87626001788232e-09	0.0323955724197093	0.0019579025368328	0.0780991183466008	0.329991942483917	0.0798224854603154
"TCGA.HZ.7919.01A"	0.104531354511395	0.00315468543060188	0.182123305264478	0.0725415096861471	0.037181107411957	0.11947557309702	0.0804749917657739	0.335985996027536	0.0541954658233971
"TCGA.HZ.8005.01A"	6.91352644880702e-15	6.91352644880702e-15	0.20725535999418	0.110227820570646	6.91352644880702e-15	0.211573940906675	0.159872905145645	0.166496326771978	0.0173247304542805
"TCGA.IB.AAUM.01A"	0.00400044890920445	0.00444361200367675	7.31353989652918e-15	7.31353989652918e-15	7.31353989652918e-15	7.31353989652918e-15	7.31353989652918e-15	7.31353989652918e-15	0.0584781342193387
"TCGA.IB.7888.01A"	0.256818354859071	6.23751930801914e-15	0.125774574952678	0.160289455198665	0.214557009434739	0.0967805532450881	0.05998793024209	0.0816406478625439	2.19696018530575e-05
"TCGA.2J.AAB9.01A"	0.0136657774814941	0.136310021290818	0.0691259934410756	0.0226386095436352	0.168178770501281	0.149544471614661	0.0909442497366413	0.0332861651053278	0.0380143472028021
