"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"	"S09"
"X00936b9285d6b8665ae9122993fb8e91"	0.00333975081880103	1.09167456410291e-14	1.09167456410291e-14	0.0028810777505588	0.0976478713274578	0.150178255566755	0.179199178899164	0.0814621779248766	0.0331311535556188
"X105622fadc33f23755ac2df823110aca"	6.16127459714968e-15	0.0184603341214423	6.16127459714968e-15	1.9517499147623e-13	0.129171443371622	6.16127459714968e-15	0.0798335035480516	0.034532718067967	0.065992464812152
"Xe44f39747a8e84b02b4cb24659312144"	0.036356316662391	0.399883702182115	7.12687036665612e-12	8.56687477959559e-15	0.214097812926628	0.100050494724946	8.56687477959559e-15	0.0600538430913284	0.140752932177613
"X293dd1284496215e9a0eca9f17a98e7e"	0.0940305755514114	0.49321532195847	0.0892717252383761	0.0337649984125886	0.076183921634382	0.00432363379253352	0.0735878117186601	0.0239077265499514	0.104597887762127
"X01ed7190ce00862696edbf047b542045"	0.157606081170279	0.101427415897387	0.137378377481332	0.110168274010967	0.0308595148179208	0.0352200060077172	0.0214752329448762	0.143887928006476	0.0982995133727418
"Xf4a6a5a1450a8448882e1c0aebc0eea5"	0.0113926020379553	8.45055891367004e-07	0.0974303878116476	0.115329342968672	7.73026909350681e-15	0.0140782452362311	0.148652842632237	0.0902588511827787	0.0179141140118994
"Xf7ee4a331a8fd70edc240dff978c170d"	0.162102377998155	0.37533583196237	0.0974006727357649	0.00011360202445393	0.198162248603681	0.0372449761608653	5.98544593681517e-15	0.0648626352040802	0.0647776553106001
"Xcddbd4d01bc7513298a5135e97cfdb6b"	0.0804520862227239	0.0656265857244288	7.40008787345479e-15	0.396615042860881	7.40008787345479e-15	0.022775120550676	0.109773840619572	0.0401862516280413	0.00728082962270754
"Xa57451efa2822becb256706fe939d078"	0.22824675632359	2.0911362494717e-05	0.156009909109379	3.85734171584873e-10	0.0011104570629649	0.046542964441804	0.0602035450711181	0.161613734688994	0.116099589796967
"Xff8fbe2fe76c82d429d4fa1d315f3b93"	0.182903254360204	1.10717330039933e-14	0.00793140329629778	0.207334834788838	0.175606772125178	0.0342523232780554	7.15862734927464e-10	0.172827268205036	0.122511480913816
"Xf9ad54895d67b651806deab25643ea6e"	0.107620285939372	0.0160515576153243	0.277032212256021	0.140538805829265	8.7961021257574e-15	0.0827297941469272	0.116905440078852	0.100907416823746	0.0564165941506354
"X83864118183d6d44a78a1dcfd50420de"	6.49840296581308e-15	0.00490092242311245	0.000995445969993927	6.49840296581308e-15	6.49840296581308e-15	0.0328955937612161	0.0652512125046342	0.0326447477408063	0.0112701855043183
"X270eb069e858ab11185487082313a8ba"	0.0114737806434416	1.89389211905749e-09	0.000721841934107258	0.00151035338752632	0.0173230227791392	7.62360394165257e-15	0.11313063158206	0.148947381104217	7.62360394165257e-15
