"ID"	"S01"	"S02"	"S03"	"S04"	"S05"
"TCGA.J8.A3YE.01A"	1.272045411496e-14	0.0453273455840399	3.97519637364664e-05	0.0907414341071116	1.272045411496e-14
"TCGA.BJ.A28W.01A"	0.506279832556158	0.0806587494781147	0.00467053957574746	3.72568734854737e-15	0.184293449128648
"TCGA.EL.A4K9.01A"	1.31114645472848e-14	0.128065018127531	0.272176877149238	0.0244966218337654	0.108456270230775
"TCGA.EL.A3ZQ.11A"	0.235593078712217	0.139018699680563	0.242528666505085	0.171646892903589	4.69930216143027e-09
"TCGA.BJ.A290.11A"	1.07853452071333e-14	0.172429766080859	0.363710630865941	0.218702130998187	1.07853452071333e-14
"TCGA.EM.A1YB.01A"	9.18438090993015e-15	9.18438090993015e-15	9.18438090993015e-15	9.18438090993015e-15	9.18438090993015e-15
"TCGA.DJ.A4V0.01A"	0.429783357434102	0.0444263530991479	0.0531196259397278	0.0818898189678233	0.187796767455084
"TCGA.EL.A3T2.01A"	1.1260909363211e-14	0.104815323879486	0.109987622031394	0.436902938478718	1.1260909363211e-14
"TCGA.EM.A4FU.01A"	1.60677133224816e-14	0.108110470714614	0.0453226826525069	0.0562648367684122	1.60677133224816e-14
"TCGA.BJ.A3PR.11A"	0.491831566690265	0.063004072236374	0.0226622130918899	5.36552172938022e-15	0.184904302626621
"TCGA.FK.A3S3.01A"	0.0274311293544805	0.183589275802086	0.0209601075551674	0.110477560549023	1.24132732791683e-07
"TCGA.BJ.A3PU.01A"	1.37109263735209e-14	0.0186001504715087	0.034008503590601	0.00188387778135168	0.0675100094221927
"TCGA.FE.A23A.01A"	0.188599565919847	0.0471006666289652	1.40171198705104e-14	1.40171198705104e-14	0.415678873075718
"TCGA.FY.A3ON.01A"	0.102749612666873	0.0625183512955941	0.175051135983248	0.2448424210988	0.27258404233002
"TCGA.E8.A44K.01A"	0.108561891164662	0.0233611565527903	0.0696756723869265	1.85271708763371e-14	0.0863554873110806
"TCGA.KS.A41J.11A"	0.262469341519531	0.0878993846379159	0.223113748412354	0.282754152681632	0.10443675344373
"TCGA.FE.A3PD.01A"	1.84161708726873e-12	0.0709769604185114	0.0573903341315554	0.208052945429027	0.377041902766805
"TCGA.FY.A4B3.01A"	1.21380020997154e-14	0.124166989372591	0.0930677631575264	0.199917761022243	0.021608800792065
"TCGA.BJ.A28T.01A"	0.439463596318356	0.0618575399397313	0.0924616368440139	0.02390361794199	0.253748348825698
"TCGA.EL.A3ZP.01A"	0.346324500724188	0.0518072828896013	0.0701169900980554	0.100433226343038	0.30481956039063
"TCGA.DJ.A1QE.01A"	0.106838274621943	0.0665087979809344	0.0964942751592461	0.0242572863246978	0.169900244811772
"TCGA.EL.A3CS.01A"	1.28005930509198e-14	0.0807765859565282	0.0247474103993671	1.28005930509198e-14	1.28005930509198e-14
"TCGA.BJ.A2N9.11A"	0.553288404382778	0.0637717134043577	0.082350754708117	0.0311818429754541	0.227113210562102
"TCGA.KS.A4I9.01A"	1.93028298469782e-14	0.0243955274904577	0.0586465000647557	1.93028298469782e-14	0.119193905389878
"TCGA.EM.A3AI.01A"	9.74773824385068e-15	0.140612032050153	0.0715621519613901	0.217918008776671	9.74773824385068e-15
"TCGA.DJ.A3UK.01A"	1.33821376805427e-14	0.138730676691545	0.298012184345623	0.382340406348765	0.0273235750418729
"TCGA.BJ.A2N8.11A"	1.17853056294394e-14	0.062951653816685	0.149664682353685	0.349886708079224	1.17853056294394e-14
"TCGA.EL.A3GO.01A"	3.21768854748798e-07	0.099277822625857	0.213171119802803	0.360399337456331	0.00310421510606759
"TCGA.E3.A3E2.01A"	0.556487596243322	0.138396225966862	0.00882101495703406	2.81260719265347e-05	0.179309667692637
"TCGA.BJ.A192.01A"	1.19718740505851e-14	0.183718334712566	1.19718740505851e-14	0.169083586310066	1.19718740505851e-14
"TCGA.EL.A3T6.01A"	0.147855972004243	0.0546989229636781	1.38469571952878e-14	0.00602892167170746	0.547370411133397
"TCGA.IM.A41Y.01A"	1.22925235868026e-14	0.0326958796975258	1.22925235868026e-14	0.0136424972120103	1.22925235868026e-14
"TCGA.EL.A3T7.01A"	1.57423095035443e-14	0.115750479153481	0.217811347226963	0.103604139207054	0.0785537966980517
"TCGA.EL.A3ZS.01A"	0.43399421192877	0.0375766550442842	0.088363193321822	0.115561984273836	0.152634668091954
"TCGA.J8.A3YG.01A"	0.0144405780152192	0.230745809084189	0.179131296684649	0.0908208070867124	0.219894740369943
"TCGA.BJ.A2N8.01A"	1.50590484511561e-14	0.104413254087917	0.0572660784308775	0.212797669285527	1.50590484511561e-14
"TCGA.DJ.A2Q9.01A"	0.399835822762277	0.171526424764529	0.0867439131540838	3.77692022018534e-15	0.122749647682318
"TCGA.EL.A3CV.01A"	0.337237907740822	0.0417737629995491	0.187426015739202	0.00204073960834195	0.386616288737673
"TCGA.DJ.A3UW.01A"	0.387419774616553	0.0263631737611574	0.011420964261439	1.03078516013715e-14	0.393568063109731
"TCGA.DJ.A1QL.01A"	1.13300170164073e-14	0.0857184480769217	0.173334277841928	0.263213660118784	1.13300170164073e-14
"TCGA.EL.A3D0.01A"	0.00878250960459431	0.109191879945192	2.29206138377708e-13	0.0508203923750185	1.09747160431039e-05
"TCGA.BJ.A2NA.11A"	0.540180437935243	0.151712813040125	0.116188806209073	0.00927150873234648	0.16292495963221
"TCGA.EL.A3GZ.11A"	1.29610167411186e-14	0.0764128365770008	0.202531202277397	0.346211482778775	1.29610167411186e-14
