"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"PD1_8_EDT"	0.0648684673410715	0.14742922088289	0.19665792589096	9.74899133963858e-15	0.12383286511416	0.294995695823534
"PD1_10_EDT"	0.445845798251921	0.0492302631717091	0.0617183572476899	1.05086862160709e-14	0.198432190280249	0.188019671519054
"PD1_29_EDT"	0.00433578542856291	2.07651449388085e-14	0.0531502689906071	0.019308874550704	0.0219456575933695	0.210444413903232
"PD1_47_EDT"	0.188217712777279	0.197925394545177	0.0084855768194767	0.174531522707577	0.0829812625009863	0.113355735962992
"PD1_48_EDT"	0.00138221873040399	0.0264328297255798	9.50696114527046e-15	0.59556970153711	0.0460438527454524	0.0743051883874606
"PD1_13_EDT"	0.447126163068843	9.98638633007335e-15	0.0366958426279817	0.0166359826706545	0.132268609435977	0.0279423114674551
"PD1_17_EDT"	0.0158789674198391	0.296986347274715	0.35050861231667	0.123295205489104	0.181508650475743	1.92534400904808e-13
"PD1_25_EDT"	0.598383708261332	0.0409352321920966	0.0842517141869121	0.0194315508661977	0.199099152813639	9.26434598000825e-15
"PD1_41_EDT"	0.00361081562196104	0.357872297472836	0.272412716322308	0.141264336663647	0.0971064892923759	0.12773334343377
"ipiPD1_4_EDT"	0.216831454212351	0.0962608594494221	0.100115420117137	8.90637238319296e-15	0.0817222081228948	0.22962656527075
"ipiPD1_9_EDT"	0.0392632138975361	0.0295081180188083	0.170273275426573	0.00698150799543739	0.102302879053939	0.282139956621238
"ipiPD1_1_EDT"	0.393853855726195	0.0340927999896913	0.0276590461375876	8.91064642097463e-15	0.252933321951387	0.0795767936930883
"ipiPD1_13_EDT"	0.00178209201819521	0.159097014490816	0.010557028420589	0.479539545304401	0.118450207592169	0.149597355258408
"ipiPD1_19_EDT"	0.00312928859103463	0.078428972452065	0.000228143863838772	0.146812496818893	0.054666495951642	0.159061984650036
"ipiPD1_27_EDT"	0.121673527188369	0.000191707692228069	0.0408347756878068	0.287169867447751	0.0647030666945599	0.127047789661166
"ipiPD1_33_EDT"	0.0328739083159703	0.172755058561693	0.271847047024947	0.319721035221463	0.124180297419809	0.0543790045991321
"ipiPD1_35_EDT"	1.04063113469397e-14	0.137640388606868	0.108080751607374	1.04063113469397e-14	0.0344629071737909	0.291313812169465
"ipiPD1_36_EDT"	0.0023418743265708	0.0213784512125177	1.15963644478451e-14	0.427688168800553	0.209775015845876	0.143462780138636
