"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"Pt_32_PRE"	0.0741411178984377	0.086131927774669	0.175884733137222	0.0446632027010219	0.133966220535903	0.142612601197	1.0512698588791e-14	0.193545197762409
"Pt_31_PROG2"	1.66351554721873e-14	0.013435155744865	0.0287232177015275	0.00705905164617052	0.118636792164724	0.0229445446677338	1.66351554721873e-14	0.0640975630200225
"Pt_31_PROG3"	0.000710261971341733	0.0499708974670288	0.045528502252091	0.0933087028885064	0.199479747001397	0.0133581179699516	0.000694650950435952	0.0337541491032248
"Pt_31_PROG4"	0.00474564429718659	0.0500100243003002	0.0343209890495469	0.116296906440298	0.139091612203501	0.0281430307064882	0.00299357624415976	0.00132239829877659
"Pt_24_PRE"	0.0441405655665165	0.113702228120853	0.128956405748831	9.91239392046011e-15	0.307996612477592	0.0274454137649442	0.16888486083168	0.0406291670838703
"Pt_24_RES"	0.0401102725578386	0.103190468868452	0.0856593015748086	0.0493292655473659	0.0323465807494634	1.09026011535255e-14	0.44329430362468	0.0968857572451377
"Pt_40_PRE"	3.23300613214384e-13	0.0215737334144098	0.00589268433394886	0.116454599142594	0.223539064781523	0.1292101072908	0.029620264012043	0.136655245687287
"Pt_49_PRE"	0.013186564013735	0.0639778518083208	0.150916378518917	0.0234037181649718	0.0648144696090657	0.126904531815251	0.00825657532044116	0.339346276807633
"Pt_29_PRE"	0.00613837317852165	0.215946649682277	0.0889833652183938	0.087772859572508	0.194244538723305	0.0529795061719166	0.0686325637024086	1.26514822981882e-09
"Pt_26_PROG"	0.00640729123012013	0.105130012652457	0.021041894712741	0.0694440001226091	0.122329819054018	0.271088688230297	0.0182503535485489	0.0274902840760786
"Pt_49_PROG"	0.047518969741257	0.12439911964998	0.296132634222594	0.00554353679990327	0.0946527891765953	0.0279760451438432	0.277652013056431	0.0450126553508581
"Pt_29_RES"	1.35317376118953e-14	0.184823747975475	0.210769863354811	0.0702849028781699	0.15133538902984	0.0100446949151054	0.219804076571634	0.042864187168083
"Pt_24_PROG"	0.00205604279888559	0.0676935059146271	0.0918682760749811	0.0338283152456983	0.0830117852044669	0.138936433677852	0.0037432343787791	0.442604474763494
"Pt_22_RES"	0.00747115398805808	0.021703901669088	0.0244516379847553	1.11778525565277e-14	0.218086331590622	0.24493514540857	0.060779522303203	0.0163532061071091
"Pt_22_PRE"	0.0405600929100592	0.0365332453372059	0.0693799300052295	0.025560702530316	0.21123772284522	0.53839274955481	5.52488658983946e-15	0.0355215006628985
"Pt_45_PRE"	0.130570396268243	0.0187480725889394	0.0217413308687064	0.0121056633645577	0.0995901169344517	1.27918247413684e-14	0.157933879446758	0.0769383581452611
"Pt_14_PRE"	0.0252543370422953	0.0229087653274583	0.0331505003736615	0.175229331196734	0.0158199201960245	0.15435230566165	1.33229453947263e-14	0.0441845033872205
"Pt_44_PRE"	1.6398269365861e-14	0.0728451628351229	0.147493318785993	0.13591546293454	0.0176629068764455	0.0517932169080785	0.186993566096923	5.4420054508466e-07
"Pt_44_PROG1"	9.32550718750808e-14	0.093039080593978	0.00208696900068126	0.120565598394965	0.130937707732787	0.0280011176547351	0.0358410228358578	1.6906590722796e-14
"Pt_44_PROG2"	0.0167618367630724	0.0798733302101608	0.00830510307990892	0.206812412179152	0.0449516348924634	4.15517461433574e-10	0.00611840594662566	0.0169677627530664
"Pt_10_PROG"	0.0250873051566909	0.0630857338829024	0.241298367112089	0.224015796795152	0.0550400091636801	0.0673415901229363	1.33531773498356e-05	0.165718261006356
"Pt_55_PROG"	0.0280718990987256	0.00415001393247631	0.00509611279930955	0.180081528180602	0.149381626267386	0.118170391868939	0.0371829976173235	1.45295227447794e-14
"Pt_31_PRE"	1.94174484071135e-09	9.10260046838493e-15	9.10260046838493e-15	0.00214935441884284	0.0168013412195637	9.10260046838493e-15	0.00328675216007627	1.72103260233921e-08
"Pt_47_PROG"	8.71157587162465e-15	0.00490749501341765	3.05023061526208e-14	8.71157587162465e-15	0.000332037485043554	0.000369293910111189	8.45856732261593e-06	2.41892132549333e-10
"Pt_31_PROG1"	1.2355979029786e-14	4.07373151802453e-07	0.0183933859723607	0.020347534758338	0.10489564763923	0.0147703408097607	7.9636199299201e-07	1.2355979029786e-14
"Pt_9_PROG"	0.0311364515910908	0.000981427625014233	0.000191516526016124	0.255581744472879	1.41148119067229e-14	0.0411884739166926	0.183125495921906	0.167184133102636
"Pt_21_PROG"	0.011774439034079	0.0693582887110027	0.0667210793269038	0.163155917028565	0.0567061601802311	0.0925918524819306	3.83934199194909e-06	0.0263950532021484
"Pt_25_PROG"	0.0477029680564729	0.108558400055322	0.0231973682586912	0.110369488873484	0.0437169107036239	0.124626172188174	0.0235478523031975	0.219496349312712
"Pt_51_PROG"	0.0383697533296815	0.0174001072627412	1.54506360814795e-14	0.121763733639837	0.00890543571275136	0.0536923871491169	0.282076316164056	0.0299710771646677
