"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"Pat_6494"	0.0289809983302594	0.046190547281732	0.0460824356717187	0.00266375283753469	0.0572878401258698	0.299918792980701
"Pat_1867"	0.0664232691989255	0.448146689494185	0.333031140422851	1.2219089459361e-14	0.102740376937515	0.0485808689951675
"Pat_5038"	0.0555928509428869	7.60637045411285e-08	0.456839521637289	0.0814063924868665	9.47957297722948e-15	0.125475158717314
"Pat_5118"	0.00349853555642579	0.200535411021515	0.280614115519142	0.247756620751488	0.0663737925804647	0.0689406622572822
"Pat_4631"	0.0436737576705704	0.0769016123527632	0.0339905159574701	9.87810550102996e-15	0.00117072055390472	0.185823838547029
"Pat_6126"	0.772758017181909	0.0599496915715604	0.0121015293885886	0.017331243377721	0.11707996284075	7.1486742401437e-15
"Pat_2051"	1.50304527722048e-14	0.230900421098281	0.168114754609666	0.20792168653335	0.0317940307002619	0.144284874977572
"Pat_0346"	0.0155346276680825	5.41085415476787e-06	0.0896241753967711	1.24942578035582e-14	0.0224275597585397	0.406109738362562
"Pat_2056"	0.0707348236014346	0.161185656252033	0.0703394022032998	0.261824432716219	0.318812281164193	1.1235656652155e-14
"Pat_4949"	0.029198584994772	0.027104177545591	0.0720084139314472	8.41143603332587e-15	0.0129149199757157	0.540906145074742
"Pat_5784"	0.0113213230128413	0.421515823378264	0.141401191564143	0.17958538820229	0.0833615569121318	9.93198563572742e-15
"Pat_7357"	0.0207620406907741	0.0633399431749585	0.189070070259871	0.405393241057911	0.0302900803591678	0.0339967788425919
"Pat_1509"	0.0133754655927869	0.095328568905932	0.165391054602461	0.587774378227595	0.051666428750934	0.0207813231952018
"Pat_9449"	0.0549917324906112	0.0281864170951192	0.0606517960995582	0.0234706047697442	0.0306886201971366	0.136863686500761
"Pat_0167"	0.22160739311503	6.62036694974289e-15	0.0241830247205178	0.0767698376573856	0.67131441873101	6.62036694974289e-15
"Pat_9521"	0.0178846088504854	0.0614048434482365	0.121909115994954	1.08338587245312e-14	5.63421734145346e-05	0.262742814864531
"Pat_1494"	0.0272099100505773	0.0928794512165144	0.0319805042901518	1.25197178496085e-14	0.0243135813810404	0.233741728286966
"Pat_7623"	0.0640776210899242	0.378967253689943	0.271492842691759	0.0013123516561291	0.112756826832475	0.167941916519699
"Pat_9705"	0.085828387886223	0.0163317356463173	0.0922235044362281	1.21131261265139e-14	0.000159899616764895	0.423428163804763
"Pat_4810"	0.0737709287356739	0.0434283846509694	0.368857276834562	1.22613967021575e-14	1.22613967021575e-14	0.13701685133591
"Pat_3549"	1.4024560517901e-14	0.116416051664803	0.0943712917439046	0.0694955593892287	0.0466314630166499	0.366147740762273
"Pat_6336"	0.0975297243006555	0.0266520143727179	0.211947420412838	0.220641718729923	0.153139587175966	0.0414345571228959
"Pat_9699"	1.23005884187206e-14	0.0792100943718788	1.23005884187206e-14	0.496215503944983	0.0104237027954436	0.111388381784873
"Pat_8727"	0.017316931349353	0.303269373260156	8.47205633499628e-15	0.278920566925788	0.113395822064417	0.000402592757261964
