"ID"	"CE1"	"CE2"	"CE3"	"CE4"	"CE5"	"CE6"	"CE7"	"CE8"	"CE9"	"CE10"
"Pt103_On"	0.124494225986106	0.262167649779338	0.00416075261456746	0.0557473062255404	0.169141079803158	0.120631178814988	0.0399345858324457	0.191121033326688	0.00432526864077397	0.0282769189763943
"Pt106_On"	0.200981647649024	0.158658818142124	0.00959496162727998	0.134826109968868	0.104374349748111	0.120193037455226	0.0706652920043175	0.152055110223733	0.03051568852572	0.0181349846555961
"Pt109_On"	0.0917110452538422	0.106844963586659	0.0296851283923545	0.137563999286579	0.104577030273538	0.102494534067781	0.119240660654728	0.218417647758681	0.0554710576227523	0.0339939331030837
"Pt11_On"	0.14018904716178	0.231384498287324	0.0713851181972292	0.04388285735359	0.0573597434481321	0.0976302867398134	0.0992849454359269	0.103234941174748	0.0798411897082943	0.0758073724931616
"Pt13_On"	0.198798031999511	0.0363438984645085	0.0862723880168812	0.0200871305078351	0.0570812669194857	0.102023847478604	0.142533154925829	0.106279024738439	0.168435636287818	0.0821456206610868
"Pt17_On"	0.0308111062718475	0.0288565080697441	0.0180190145054576	0.0893621952228178	0.159006108286883	0.0926008558267268	0.20439717307394	0.370608235563531	1.87035807349672e-14	0.00633880317903293
"Pt1_On"	0.0611170059737491	0.136234597798274	0.0408759762484258	0.0445751338063763	0.164826425100452	0.0734179261263041	0.189598796817509	0.251340251527952	0.0125866588251927	0.0254272277757648
"Pt27_On"	0.172933252010331	0.159271201760549	0.172381892514232	0.0437466465333418	0.129989155532137	0.0789744379227097	0.0405474297399065	0.143351539733492	0.031863949251168	0.0269404950021329
"Pt28_On"	0.195907368276124	0.0597222800808148	0.0429241515023917	0.0299990159668119	0.112333302112648	0.0705691958269084	0.0877030681851625	0.110068821227228	0.164588935188092	0.126183861633819
"Pt31_On"	0.0771745293530362	0.0405162036771741	0.0727013288924611	0.0119119918542268	0.083932568533226	0.0738058329383895	0.143210618895148	0.121765569727393	0.189825587575895	0.18515576855305
"Pt32_On"	0.0851778721804119	0.0847856578799516	0.490948179247995	0.00367495496523098	0.0332484481996797	0.0869597721778121	0.0148071042372948	0.00960654943302475	0.145896133918428	0.0448953277601711
"Pt46_On"	0.29911681335871	0.032285280041497	0.233477781733812	0.0330962008709462	0.0175075191005235	0.108900182545357	0.000174543025074039	0.0153111740548812	0.170525954920738	0.0896045503484597
"Pt47_On"	0.205373904073918	0.235446522952685	0.079365777310279	0.0253762412211926	0.105469458880162	0.0449842045144952	0.136216677892448	0.128300132449541	0.016494685117506	0.022972395587773
"Pt52_On"	0.112769053188168	0.121294781901117	0.0105715391811939	0.165196005181737	0.156467047548181	0.138795746803968	0.0946521877251561	0.188692921216326	0.00277473053287068	0.00878598672128233
"Pt5_On"	0.0874376214635697	0.15345672765593	0.197317524235476	0.0570899566801899	0.0640971199210796	0.0382010508568751	0.187020180984945	0.120836827532055	0.0765606727982501	0.0179823178716305
"Pt62_On"	0.00691515625944375	0.109961002226788	0.00630877974607563	0.312802847961749	0.0761484578387881	0.0848914459014028	0.143098254751025	0.25910720388978	1.6838367404425e-14	0.000766851424931006
"Pt78_On"	0.0824661860457486	0.159548628055952	0.056602466070288	0.0364207178872501	0.0729058783199551	0.554571071027336	0.00266407249977327	0.0289901370780549	0.00015935021185287	0.00567149280378955
"Pt80_On"	0.0691699840361644	0.052281600491188	0.0805869527642994	0.369210509084502	0.0637563962481651	0.0551255533052616	0.047006445132256	0.0874288222400593	0.122309546518756	0.0531241901793481
"Pt81_On"	0.125807153120377	0.0406505358392309	0.0628334247206997	0.0918434414939834	0.106182261849803	0.129484371092983	0.0146481641615567	0.0740585561933736	0.253146120843782	0.101345970684211
"Pt84_On"	0.0937948982684679	0.0266390326484892	0.00431112468289733	0.101050848466876	0.176265958460937	0.234223873758991	0.14531315425933	0.21402606612939	2.12682310952027e-14	0.004375043324601
"Pt85_On"	0.183020642475471	0.100588846781184	0.00391942454605176	0.0105813239343806	0.0989053251400772	0.121499538543423	0.235540674611301	0.225916897745959	0.0104267978809425	0.00960052834120881
"Pt8_On"	0.206589327043015	0.150958338491794	0.0754229168573877	0.0232792912632234	0.0929669858083231	0.0431058227060594	0.203187378495126	0.125887014251334	0.0683513391983106	0.010251585885426
"Pt93_On"	0.142031673510158	0.0581826624538416	0.00347768775313109	0.309196722712662	0.104834426838834	0.0616890374213287	0.144031410667564	0.16463151112079	0.00980669107598412	0.00211817644570644
"Pt9_On"	0.127242606884304	0.0482371940642317	0.0186660184647939	0.243844982477645	0.235112304777047	0.0635611012615659	0.0713734395204118	0.184835557237614	0.000850342783570769	0.00627645252881676
"Pt101_On"	0.0718534920311082	0.0478653872981482	0.0197617533799908	0.0176362056384652	0.120040304808942	0.0812192767579535	0.0277414173660903	0.0600586150258698	0.148222556799836	0.405600990893596
"Pt105_On"	0.0782382812240525	0.0510179198570965	0.0562633109307745	0.00723461375344794	0.0664436514813573	0.0781467902883284	0.0409183146153962	0.106866276453387	0.380017845428921	0.134852995967239
"Pt18_On"	0.0736314397891555	0.0227276467669076	0.0113378296152797	0.0142326258184993	0.118852123361763	0.109114006590612	0.0384391157716905	0.117516570962777	0.127647104495694	0.366501536827622
"Pt30_On"	0.22955865605026	0.0180524062374588	0.123842336549843	0.0167940921543185	0.00832913468961509	0.10318431850154	0.00233553185677107	0.0131708779420593	0.278299531285087	0.206433114733048
