"ID"	"S01"	"S02"	"S03"
"PD1_2_PRE"	0.179611966627765	0.340617257711844	0.0565417961422279
"PD1_4_PRE"	0.261211745057006	0.161373652145328	0.1955114164675
"PD1_6_PRE"	0.394585128387978	0.035035355539026	0.0270276813981282
"PD1_15_PRE"	0.00168571118857648	0.00236529546223322	1.15161547316802e-14
"PD1_16_PRE"	0.0241138918290091	0.0197099988725893	9.40989038551826e-15
"PD1_19_PRE"	0.00224101844450526	0.00389908991962621	0.00398498100092927
"PD1_30_PRE"	1.17022583703062e-14	0.0666704790781718	1.17022583703062e-14
"PD1_35_PRE"	0.347740472050183	1.37808703125607e-14	0.22164641457177
"PD1_36_PRE"	0.106738582209092	0.050770763357562	0.068031707406109
"PD1_44_PRE"	0.366054552661257	0.106545099096621	0.126771006144219
"PD1_45_PRE"	0.368627964960943	0.086900914220534	0.0825236959203425
"PD1_46_PRE"	0.22799786486349	0.0982207607290024	0.196839758567046
"PD1_49_PRE"	2.15637499045548e-14	0.0142588394024578	0.0752830778438955
"PD1_50_PRE"	0.0114601871427165	0.068451582378079	0.175173310022544
"PD1_52_PRE"	0.179404802039509	0.0838678068034772	0.178960821594949
"PD1_53_PRE"	0.313778996643865	0.0454108637914917	0.0808625742978395
"PD1_3_PRE"	1.03207327692653e-14	0.019405992895224	1.03207327692653e-14
"PD1_5_PRE"	1.28506909823465e-14	0.00978176875715484	0.0186004543581326
"PD1_7_PRE"	0.0918617372698057	0.323928447594673	0.177767479072866
"PD1_9_PRE"	0.171843754301836	0.067368406992471	0.00369232761998752
"PD1_11_PRE"	0.0335756913326882	0.0184274435178411	1.38464763833844e-14
"PD1_12_PRE"	0.0147596309145055	0.0192803499563592	1.3221160107442e-14
"PD1_14_PRE"	0.0292604543437442	0.0139200831392015	1.0868886292311e-14
"PD1_18_PRE"	1.4540029277043e-14	0.24094497968806	0.0234897539093115
"PD1_21_PRE"	0.0185821796507129	0.192050948634218	1.45009687427592e-14
"PD1_23_PRE"	2.31261357936134e-08	0.0738632531318686	1.69648596185701e-14
"PD1_27_PRE"	0.0167432559764612	7.65017840883361e-15	7.65017840883361e-15
"PD1_34_PRE"	0.24288888183065	0.149343563751197	0.112613342164841
"PD1_38_PRE"	0.156414869661668	0.201326011618805	0.171684353860141
"PD1_40_PRE"	0.24852352877105	0.261996391904859	0.0977384332534081
"PD1_42_PRE"	0.0211582206971098	0.0176516788491105	0.00327587747772171
"PD1_54_PRE"	0.134941809725251	0.0172793229847134	0.242666659830067
"PD1_8_PRE"	8.65317431366595e-15	8.65317431366595e-15	8.65317431366595e-15
"PD1_10_PRE"	0.0611938639826373	0.0146452644816382	0.00351091501010517
"PD1_29_PRE"	6.42136252523624e-15	6.42136252523624e-15	0.00181260949019481
"PD1_47_PRE"	0.15694013355574	0.205001543294024	0.130251678512641
"PD1_48_PRE"	0.309960917029199	0.0824904405689555	0.203287136954909
"PD1_13_PRE"	1.17609231765175e-14	1.17609231765175e-14	1.17609231765175e-14
"PD1_17_PRE"	0.0600553803868265	0.183544228748234	0.166809046474674
"PD1_25_PRE"	0.154714339616703	0.0321202334032441	0.142767387513122
"PD1_41_PRE"	0.0675360434914211	0.0743897639583114	0.0792882237804515
"PD1_8_EDT"	0.0191688978827539	0.0899223378817698	0.0175181050296211
"PD1_10_EDT"	0.365479089230266	0.0729341856606841	0.112802639899987
"PD1_29_EDT"	1.30026113825046e-14	1.30026113825046e-14	0.051296477005556
"PD1_47_EDT"	0.211117570887563	0.152167554232227	0.131633398726501
"PD1_48_EDT"	0.328999109186211	0.168680211176445	0.188588675297432
"PD1_13_EDT"	1.45485498388119e-12	0.00703062014065272	0.0204680133664705
"PD1_17_EDT"	0.129929081294183	0.287752162047521	0.183690786813061
"PD1_25_EDT"	0.280942842676561	0.162731770169909	0.165777662236609
"PD1_41_EDT"	0.229374663406081	0.175631798337392	0.197281060442864
