"ID"	"S01"	"S02"	"S03"	"S04"	"S05"
"NSCLC378"	0.196940014504611	0.0832452698362981	0.167405213951804	0.0137033787970427	0.00705475417158721
"NSCLC1104"	1.71270920245829e-14	1.71270920245829e-14	0.0327042980907068	0.00694965114017753	0.0991023023745181
"NSCLC947"	0.347159577842374	0.0155135241523288	0.022717617322221	1.30732018705857e-14	1.30732018705857e-14
"NSCLC990"	9.86311814141752e-15	9.86311814141752e-15	0.0714361986740052	0.0183895559617186	0.126773134985905
"NSCLC1203"	3.43343499773192e-15	0.00334168794727564	0.00843804938194352	0.100970484296805	3.43343499773192e-15
"NSCLC1327"	0.233184004409212	0.115576217371611	0.000710912794158162	0.187404923677698	0.0683227232753293
"NSCLC1401"	0.145881516660561	0.187204251152774	1.1626926360585e-14	0.000549672938532657	0.226898165288823
"NSCLC1155"	0.085007118777346	0.193156532000532	1.11786381995622e-14	0.378189882128219	1.11786381995622e-14
"NSCLC573"	0.227107768162694	0.170668881943277	1.29878085321876e-14	0.0301358320074068	0.0166605824819707
"NSCLC825"	1.51049124232397e-14	0.0533828093634143	1.51049124232397e-14	0.0430957195610634	0.199816310316395
"NSCLC1528"	0.27622584043773	0.194990626305055	0.0212413623540656	0.135360019276957	0.0190327710117821
"NSCLC1508"	0.182330139480441	0.408568090472079	0.0971193071317003	0.0418848196719916	0.11634584599053
"NSCLC1708"	0.405091685316005	0.0531796597354217	1.21893948177106e-14	0.0113034915784154	1.21893948177106e-14
"NSCLC1352"	1.09666218357162e-14	1.09666218357162e-14	0.0668142768975681	1.09666218357162e-14	0.131932021544844
"NSCLC1066"	0.153026349575993	0.0312213397806726	0.199946198889536	0.169835690397642	0.01566405145909
"NSCLC1017"	0.0750360975363521	0.0851899906039556	0.528423576884586	0.0415432459883635	0.229879350272122
"NSCLC1358"	0.0479141352887043	1.94340524275983e-14	0.181288724090624	1.94340524275983e-14	0.140563961305257
"NSCLC1510"	0.485495299846842	0.104596384775629	1.33776948226686e-14	0.050367647227953	0.067234527947298
"NSCLC1164"	3.14469501937982e-08	0.0453870182014545	0.00223403777707345	0.0869705458380167	0.302559466246389
"NSCLC1412"	0.140513682090392	1.58178624438013e-14	0.0976726074227711	0.0474777559096547	0.0670072687465199
"NSCLC1145"	0.509670988667524	0.0889237779359244	1.56579906276741e-12	0.194762319237793	0.0341015793237918
"NSCLC1425"	0.131250610803326	0.0393302341495337	1.81576014481622e-14	0.019667232968448	0.0396381752390463
"NSCLC1554"	0.00321327484653354	0.0209939521572965	0.387537215959739	0.0972481166867514	0.116912274160715
"NSCLC1619"	1.02287043587632e-14	0.017893963616307	0.660140593620002	0.0379230250312476	0.00921123542907614
"NSCLC1809"	8.6024811664763e-12	0.175350095059573	0.0647250674943506	0.148888871342026	0.0809805690529669
"NSCLC1873"	7.17104985423681e-15	0.094204341564052	0.258815528259732	0.00870370985273781	0.259512752861931
"NSCLC1079"	0.00800101089449897	1.57415186825235e-14	0.0547668163484324	0.368816457989599	0.0649021161834162
