"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"
"Patient100"	0.301629007692651	0.189764090028487	0.0701378093021493	0.0442545805174965	0.134553799862032	0.00212630391203793	0.0264188493998744
"Patient10"	0.0220683143126715	0.0430513424173146	0.0809959863040669	0.0706615879093604	0.0564672176966651	0.103644553365557	1.26332809607439e-14
"Patient117"	0.0879268454787665	0.023412603558192	0.122569702521389	0.0648401909315674	0.0604551517856746	0.00483653174472881	0.0392556502185588
"Patient11"	0.0027703810545108	0.0191241952553751	0.050571718037231	0.00418603977486226	1.83615666565949e-14	0.0564077616432633	0.0457306384304904
"Patient121"	0.116448747731201	0.133420266051377	0.0641795362251888	0.0776625709997981	0.00101204719623556	0.0165019722230118	0.0772649764603593
"Patient13"	1.29608487918155e-14	0.000477749364411145	0.0243599121312525	0.00689100002884987	0.0615571109598719	0.153937242732112	0.0540306755312831
"Patient159"	0.0254548233230515	0.0248158087510959	0.0804199882701726	0.0644005552520593	1.24809892253953e-14	0.10295868836307	0.00935284133398733
"Patient15"	0.11946328354521	0.0974147821173282	0.0431326257119011	9.29738012540193e-15	9.29738012540193e-15	0.0567609313452194	0.102298301865159
"Patient162"	0.0352831223823629	0.0017572982238722	0.144570908594334	0.0531216284254815	0.0329402632338493	0.109355362043045	0.0322817021623798
"Patient163"	1.32382120314751e-06	0.0569988539360972	0.0624015958077127	0.134895808146815	0.2047672285823	0.20739726614996	0.089809059941387
"Patient17"	0.178449372421158	0.140092710020799	0.0246067647450142	0.0880462963920419	0.0213060968826219	0.0479213905044242	0.0301103213854629
"Patient187"	0.0181842406956751	0.0172372141540215	0.0806719821174766	0.124801889419631	1.28313911146046e-14	0.0816689918199047	3.11055215986049e-13
"Patient1"	0.00294836010501779	0.00193201604992518	0.0136750793216708	0.0367079206221169	0.0425295701673728	0.0280405283172884	0.0301365978866926
"Patient20"	0.138013618886956	0.0132445013483747	0.0119475186539213	1.18676916400205e-14	0.0702180130100216	1.18676916400205e-14	0.00674046056448196
"Patient21"	1.1283203226689e-14	1.1283203226689e-14	0.0526448203034661	1.1283203226689e-14	1.1283203226689e-14	0.0144715129195652	1.1283203226689e-14
"Patient22"	1.03454919564127e-14	1.03454919564127e-14	0.0600231654133489	0.039881406700672	1.03454919564127e-14	0.0259178880348582	1.03454919564127e-14
