"ID"	"S01"	"S02"	"S03"
"MGH272_121914"	0.355300381529597	0.196640417608485	0.257279277534618
"MGH272_020415"	0.377425666949951	0.185030881873113	0.223326973213594
"MGH422_092815"	0.116172926829274	0.151684029324111	0.311196357376804
"MGHPDL002_061812"	0.389347145533998	0.134723934954347	0.210446125509369
"MGH98_030314"	1.20557640712438e-14	1.20557640712438e-14	1.20557640712438e-14
"MGH62_10_2_13_S6"	0.046149596134496	0.0265642904925833	0.0184482569341111
"MGH148_6_5_14_S9"	0.00112793412145731	0.183677066004259	0.0392134050553326
"MGH27_032812_bam"	0.00152701263479898	1.40164980776562e-14	0.00436315343712148
"MGH35_091015_bam"	0.252585807232203	0.13425484637276	0.219611712762361
"MGH39_033114_bam"	1.69244686374969e-14	1.69244686374969e-14	4.25582886886425e-10
"MGH208_031115_1_bam"	0.333899740360835	0.125975382190122	0.0953185753794325
"MGH208_031115_2_bam"	0.0974623970734768	0.010087259664455	0.0402756090038825
"MGH253_111214_bam"	0.00106711861461547	0.0130062571908202	8.92666622289597e-15
"MGH409_113015_bam"	1.70088372499295e-14	0.0175843129448796	0.00430382544452909
"MGH42_101714_1_bam"	1.45721326403702e-14	1.45721326403702e-14	0.00432960750533645
"MGHBI1_101415_bam"	1.97279686451093e-14	0.0985367062629609	1.90647673780214e-10
"MGHIPIPD1001_041814_bam"	1.35755587203112e-14	0.0167715833467476	0.00442906151200759
"MGH200_FFPE_031116"	0.168011002292958	0.141449730654211	0.0266711787132503
"MGH530_FFPE_082916"	0.142038430203123	0.084978811353043	0.00610343890527607
