"ID"	"CE1"	"CE2"	"CE3"	"CE4"	"CE5"	"CE6"	"CE7"	"CE8"	"CE9"	"CE10"
"MGH272_121914"	0.118421985219664	0.076963567125177	0.11596817087969	0.192339344985002	0.0460117254785988	0.0195747896947205	0.0235644149916809	0.0144704464947198	0.248399849337723	0.144285705793024
"MGH272_020415"	0.143029323112609	0.0620590157925155	0.116792576083305	0.0578092179752264	0.052932200312581	0.0484591406686876	0.0111315190930482	0.0244661919617641	0.257051698771623	0.226269116228641
"MGH422_092815"	0.125413303502685	0.172983165626013	0.200040913400983	0.0465645178786992	0.0321341987419541	0.0348440246163666	0.0291547784614283	0.00883699948136941	0.242627998652029	0.107400099638472
"MGHPDL002_061812"	0.1787252574645	0.0896160819775483	0.0751607045192394	0.0593564712746501	0.0457560563821192	0.0239008270898185	0.0207735654049096	0.0243553610840476	0.193820463396731	0.288535211406437
"MGH98_030314"	0.152824238304936	0.230511954083976	0.00220729966862275	0.116309382037581	0.140711137994839	0.0558636721644031	0.174312377617699	0.119807962613711	3.03537732675294e-05	0.00742162174096527
"MGH62_10_2_13_S6"	0.0976178651399743	0.0347918348942992	0.0103598733153968	0.102011977373666	0.110906259053443	0.13874166763856	0.275597560453093	0.194596468592984	0.0212474891573286	0.0141290043812559
"MGH148_6_5_14_S9"	0.15451697315872	0.0920481577417616	0.0979960943138846	0.105151836830907	0.117683246595673	0.0851041829542977	0.15548097852792	0.120581957274531	0.0427117054499127	0.0287248671523928
"MGH27_032812_bam"	0.0806569041698341	0.169706767065993	0.0194410827044885	0.0484054907941861	0.127873953395785	0.230757903030774	0.0996972440400507	0.209532209846387	0.00709791810554388	0.00683052684695737
"MGH35_091015_bam"	0.0730956536034081	0.0637027303994101	0.107313980065512	0.108446439865496	0.113860799142566	0.0585230821439316	0.00730074936380312	0.114308449188692	0.176725019075351	0.176723097151831
"MGH39_033114_bam"	0.0742438032502207	0.204116726140171	0.0238934794261663	0.120850271479539	0.10985235605991	0.0339526125162658	0.206858525086826	0.168746713985359	0.0276675223829418	0.0298179896726002
"MGH208_031115_1_bam"	0.151192401647789	0.051968326983654	0.0754891017773036	0.0748945509909385	0.109183112679691	0.1541766424732	0.0487403907407383	0.113480836488671	0.0626263011749966	0.158248335043018
"MGH208_031115_2_bam"	0.111128997589361	0.233174224927837	0.0401175450299657	0.065412759846661	0.139896444749469	0.0367582970915527	0.118154152048957	0.121144803646989	0.042163042119757	0.0920497329494511
"MGH253_111214_bam"	0.0304350783489998	0.0188530188796701	0.0143846169616261	0.276388382664532	0.187986491741907	0.0270415272227936	0.0813151359040311	0.360665995346211	0.00142519722677422	0.00150455570345512
"MGH409_113015_bam"	0.17898406266072	0.0248020968966406	0.00936053877932285	0.0137386332121118	0.0894382941785914	0.559447054728153	0.0098470081533941	0.0801584828244226	0.0100267348847771	0.024197093681867
"MGH42_101714_1_bam"	0.0726274870871197	0.0396357791300352	1.33373981785429e-06	0.0830826611090457	0.122836908082052	0.226395236195914	0.215487177449626	0.210400845217616	0.0032466062301549	0.0262859657586197
"MGHBI1_101415_bam"	0.128636019731968	0.24142572675395	0.159620261888393	0.0667115021639855	0.188803354156216	0.101331538459547	0.010645803146297	0.0782429003630873	0.017811992772363	0.00677090056419469
"MGHIPIPD1001_041814_bam"	0.170724411152502	0.17956414397121	0.0803653025317427	0.111619390335803	0.117787896186998	0.0986085173944095	0.0777428059072488	0.123868913708944	0.0264301878229539	0.0132884309881886
"MGH200_FFPE_031116"	0.227728500936142	0.0193024364470077	0.0799618564494392	0.0920087977572217	0.0364664610281524	0.140803725429452	0.0482007667233841	0.139813181833573	0.111534831223871	0.104179442171757
"MGH530_FFPE_082916"	0.0872007433831846	0.154283943146693	0.028142506939259	0.10876459640865	0.0841906909673818	0.120719724215488	0.114785790535587	0.19200678169278	0.0259938388516573	0.083911383859319
