"ID"	"S01"	"S02"	"S03"
"TCGA.N6.A4V9.01A"	0.0439257812219922	0.0512298579394319	0.304756125649285
"TCGA.QM.A5NM.01A"	0.126318600580596	0.22986677327211	0.0117266910959941
"TCGA.N8.A4PM.01A"	0.300525241297328	0.254667604679991	0.0534587142946469
"TCGA.NG.A4VU.01A"	0.0513696162170379	0.409844140752081	0.0328951266702858
"TCGA.NG.A4VW.01A"	0.551021138847608	0.0947189024471765	0.00290963386384514
"TCGA.N8.A4PN.01A"	0.153756890640954	0.413323143577662	0.133294140451272
"TCGA.N5.A4RA.01A"	0.0988969367334394	0.278609086241073	0.10806494824296
"TCGA.N6.A4VD.01A"	0.52980204893038	0.0370512124114747	0.189395937580296
"TCGA.N7.A4Y8.01A"	0.0097080886413576	0.0471861118970711	1.20199204383623e-14
"TCGA.N6.A4VE.01A"	0.223539534896026	0.119569240738581	0.168523410312861
"TCGA.N5.A59F.01A"	0.196271137074188	0.263419658871011	0.240896799847191
"TCGA.N9.A4PZ.01A"	0.0731858145163837	0.0481555985496115	0.218939085700918
"TCGA.N6.A4VF.01A"	0.367194402494266	0.211207821546835	0.413139561586121
"TCGA.NF.A5CP.01A"	0.0140782519277273	0.165528512772472	0.616485417426472
"TCGA.N6.A4VC.01A"	0.356221329815149	0.0212917221894571	0.0971467547536144
"TCGA.N5.A4RF.01A"	0.0392296937969074	0.214526470424559	0.321842683836029
"TCGA.N8.A4PL.01A"	0.00785498375637517	0.0645419693372012	0.245400663027854
"TCGA.ND.A4WA.01A"	0.0297195207798605	0.238608198063395	0.0572327376832777
"TCGA.N5.A4RU.01A"	1.60424764564249e-14	0.119653531112024	0.3202122634574
"TCGA.N9.A4Q3.01A"	0.0761119469031899	0.0564111772309983	0.238444414932627
"TCGA.NA.A4R1.01A"	0.165821351428013	0.123045832415304	0.0850881454667156
"TCGA.N7.A4Y5.01A"	1.17854227759557e-14	0.305775601511048	0.0469989697472061
"TCGA.N5.A4RV.01A"	0.398613163593532	0.131334714650554	0.0493469416424131
"TCGA.QN.A5NN.01A"	0.0232277225183665	0.155567033807898	0.431750679108735
"TCGA.N9.A4Q1.01A"	0.0666320161001029	0.442773855737113	0.109062993353172
"TCGA.N5.A59E.01A"	0.204839017660766	0.120043999346351	0.0887406127401227
"TCGA.NA.A4QW.01A"	0.0369576922613676	0.228506156144874	0.248937281894924
"TCGA.N5.A4RM.01A"	0.0742445662170667	0.138349425525337	0.0470218537745501
"TCGA.NF.A4X2.01A"	0.0367432859436373	0.0255081025718075	0.30341775226281
"TCGA.N5.A4RN.01A"	0.0665184216667987	0.262669331368181	0.141788542241269
"TCGA.N5.A4RS.01A"	0.123287537838178	0.0604232894358171	0.0470305089685637
"TCGA.N8.A4PQ.01A"	0.222885981106261	0.228980475896552	0.495401346574132
"TCGA.N9.A4Q4.01A"	0.0629029111965379	0.166333568313268	0.131269776801708
"TCGA.NA.A4QY.01A"	0.0168657006398875	0.128418052022502	0.323715157877926
"TCGA.N5.A4RJ.01A"	0.0615396409746151	0.330296959438517	0.0565082661783714
"TCGA.N5.A4RD.01A"	0.295011864695914	0.300001287626688	0.0358986058280831
"TCGA.NA.A5I1.01A"	0.180500466328114	0.0750651740431426	0.404076917809753
"TCGA.NA.A4R0.01A"	9.46131424045382e-15	0.241581110279831	0.648044549761281
"TCGA.NA.A4QV.01A"	0.175391082701877	0.315757271183209	0.227343067649531
"TCGA.N7.A4Y0.01A"	0.0518182132140997	1.10261518156523e-14	0.139602469311292
"TCGA.N5.A4R8.01A"	0.0426985476702201	0.263141393988535	0.0865965341115791
"TCGA.NF.A4WU.01A"	0.34600117354322	0.0206776407496565	0.120166613147691
"TCGA.N6.A4VG.01A"	0.0505713369035595	0.130995910787344	0.56070903818213
"TCGA.N8.A4PI.01A"	0.163883182769545	0.206684505277836	0.268676262965587
"TCGA.N8.A4PO.01A"	0.0494009477417763	0.49056113557136	0.17611690811565
"TCGA.N8.A4PP.01A"	0.291986699129288	0.0815415246564791	0.474440942228131
"TCGA.ND.A4WF.01A"	0.0830820797385669	0.213694678911694	0.266422201486255
"TCGA.NA.A4QX.01A"	0.100099658236262	0.266986821331158	0.435936933064827
"TCGA.N9.A4Q7.01A"	0.0237364443189112	0.0700613085806611	0.419477035872252
"TCGA.N5.A4RO.01A"	0.0964982542871798	0.175276003858491	0.0643171198917958
"TCGA.N5.A4RT.01A"	0.291706459947781	0.08917785156509	0.18391806407061
"TCGA.NF.A4WX.01A"	0.194858239620756	0.238593044069057	0.0589398363727793
"TCGA.N7.A59B.01A"	0.0157515852942069	0.0945052589765149	0.11755703912674
"TCGA.ND.A4W6.01A"	0.0229645904605068	0.311057977967764	0.648290933396184
"TCGA.N8.A56S.01A"	0.16281517009433	0.220524426409427	0.15377659718633
"TCGA.ND.A4WC.01A"	0.128928836424283	0.0167591060992225	0.246252881610044
