"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"RCC_115"	0.0901989738016774	0.117977339974091	0.114953116590653	0.124796246405395	0.119668117672844	0.0726593399642095	0.106675186032202	0.0540975287823198
"RCC_90"	0.020612637385016	6.74184964570881e-15	6.74184964570881e-15	6.74184964570881e-15	6.74184964570881e-15	0.00597334146908779	0.0185390455413826	0.00811864413069802
"RCC_41"	0.00876024343858452	0.0379910811778649	0.000100682189819373	0.0764842471470422	1.07359141582821e-14	0.143243733134404	0.15913046094178	0.0514052387179178
"RCC_73"	0.396264167546859	0.119939284404213	0.104462588099624	0.0109387433433407	0.0372876468853977	0.128673942200207	0.0150722492237539	0.000154493602335797
"RCC_105"	1.17820378792597e-14	0.0471793922928181	0.0383734047600047	0.000672131501757551	0.0461123753952867	0.141770775611081	0.0273762362610821	0.0816930429098136
"RCC.PD_007"	0.00732840243645349	0.122434563329695	0.135331450274238	0.105989211028775	0.197782951465369	0.225105247195094	1.3358495831525e-10	0.148587401958449
"RCC.PD_011"	0.0814187820345376	0.0946774292435012	0.0490026859939622	0.159484889955341	0.243958024668976	0.118276697946048	0.122557474536121	0.0639852965328098
"RCC.PD_012"	0.0552122638694968	0.0761714542817188	0.0421709829401668	0.110196588342761	0.103295137773424	0.275047650305153	0.0472912595702643	0.120393490290342
"RCC.PD_018"	0.0292773531237541	0.0645164642470661	0.0365572445127472	0.149838769944667	0.14132355700754	0.154529377735782	0.0639200932114054	0.11065303906403
"RCC.PD_019"	0.0526891933085668	0.0450569751818032	0.176664906608846	0.0251017270899273	0.127717907989242	0.0258356731416423	1.30079562638418e-14	0.222670072065897
"RCC.PD_020"	0.0404986464947027	1.14898681790283e-14	0.00437668805718147	0.0130966120176293	0.0645019997662601	0.0485090243263849	0.109719799562554	0.0379219910951654
"RCC.PD_022"	1.50947538363818e-14	0.20333309446899	0.136189392422065	0.097567478057129	0.12401531976683	0.0845467367687426	0.00247090245876365	0.128683478314152
"RCC.PD_024"	0.0589397035744889	0.0191825248242421	0.0275919641221762	0.163428134824513	0.232222141434534	0.097062865010021	0.181214124416976	0.0710500649426062
"RCC.PD_026"	0.0378136669018938	0.0706721519350678	2.13402682397651e-11	0.185303715244274	0.142221922386066	0.190447670611656	1.08310612728971e-14	0.0278789791082066
"RCC_14"	0.0619413390820289	1.01974520144611e-14	1.45635108681326e-07	1.01974520144611e-14	3.97687504115395e-05	0.0153788422374266	0.153805664602486	1.09082983938359e-11
"RCC_93"	0.0257116463838292	0.062375258068135	0.152537468281593	0.0402358400051417	1.03652578176526e-14	0.0268628848678595	0.158911580079582	0.238506171356499
"RCC_96"	0.0425934100799228	0.148061643183197	0.23107334109261	0.158776556093816	0.106046914936611	0.20197822517718	0.0604777460543715	0.00987753905140429
"RCC_102"	0.256165992302327	0.130768465770681	0.0502638959913088	7.79452758119611e-15	0.155492469030791	0.0351107034411542	0.0439329065761461	0.0495389477975365
"RCC_117"	9.68915894062868e-15	0.0365566533954157	9.68915894062868e-15	9.00572069919589e-05	0.180326563427054	0.138197920441348	0.182071429002551	0.0848535396170922
"RCC_106"	0.00362330865905826	0.278919599067797	0.217878425702519	0.173205705706777	0.0899829848148119	0.0865755470478306	0.0929282884839477	0.0349261718675993
"RCC_18"	9.32424929761302e-15	0.0521942083989394	0.00324005396065782	9.32424929761302e-15	6.02766971028389e-13	0.0896256860591687	9.32424929761302e-15	0.0325303566820673
"RCC_21"	0.0159099894394841	0.0941471793215324	0.0810688587158691	0.0578994546265034	0.0185814214586911	0.0942284289543975	0.0640712273696468	0.281959627353273
"RCC_50"	0.0459565966788916	0.0815958295074901	0.0539563762905119	1.09560073694388e-14	0.00773507433688993	0.0912227129648582	0.167484365417085	0.0609503116094399
"RCC_27"	0.0149911835467484	0.126257360338422	0.22322353786908	0.180378088298022	3.50350782840172e-07	0.0593000157854944	0.109197735159276	0.0841387902010857
"RCC.PD_005"	0.0155957894795572	0.0482165562122004	0.000212062414369454	0.086905076101059	0.0713568866915136	0.019299731201101	0.0489864257926104	0.0691419712501183
"RCC.PD_010"	0.0655596130757612	0.0097156354366153	0.0117670078621148	0.0164939752331283	0.076953014361699	0.143013947535431	0.011510023906608	0.0353635422222458
"RCC.PD_013"	0.0458869549241652	0.0301882088041883	0.230820338949376	0.0295994850997985	0.0560667370997642	0.102202373992239	0.0169110480675264	0.165649026899765
"RCC.PD_014"	0.0600979754448812	0.162063914869901	0.0897975732705529	0.0981086873274371	0.204222715637174	0.0794193599784381	0.072439923404436	0.1714022612371
"RCC.PD_015"	0.0896689459133484	0.110176527061573	0.0702920621705366	0.109409451113498	0.183356340041376	0.131333844630475	1.48909692845821e-14	0.087785683556982
"RCC.PD_021"	0.0322110558710571	0.0824632281803812	0.0287185671299094	0.278261358115502	0.153374273905236	0.187968229935949	0.0515941982905979	0.106928882722586
"RCC.PD_023"	0.0345480233653903	0.155498422406205	0.111527132422222	0.0645799607462385	0.150129695376196	0.134549938077334	0.0457654067049998	0.172662971735969
"RCC.PD_025"	1.46424883420122e-14	0.212814663874461	0.103462178945802	0.0938808805089729	0.1586688482295	0.0841893573715742	0.109115946165753	0.146038589097331
"RCC_99"	0.00889081768631092	0.00102641985837822	0.000173978741334772	0.0175874470215019	8.6299431322056e-15	0.0456121931886912	0.0366594310556477	0.0657918658296298
