"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"TCGA.2G.AAGF.01A"	0.25971130228484	0.0347430496621606	0.300263106093326	1.12004723420292e-14	0.0427821545163879	0.0735562939344624
"TCGA.XE.AANJ.01A"	0.0409045235220088	8.91330458887662e-13	5.8086797581276e-11	0.193419819074011	0.0356868880600932	0.235633995856703
"TCGA.2G.AAF6.01A"	0.0382131930446302	0.0423695272560506	8.63318871109708e-05	0.328835385149104	0.0435337250229864	0.296881158610272
"TCGA.2G.AAM2.01A"	0.187036496971413	9.84701339343641e-15	0.0817704067949592	9.84701339343641e-15	0.0653422993924375	0.24311011258873
"TCGA.2G.AAM4.01A"	0.0930128034498345	9.43413909923878e-15	0.0103813562815262	9.43413909923878e-15	0.0258466624998505	0.261840701131109
"TCGA.2G.AAG7.01A"	0.183094975509346	0.0284555985856033	0.148357065868884	1.13183546341915e-14	0.0676782496946636	0.3087459109034
"TCGA.XE.AAOC.01A"	0.298608002564246	0.163812550894779	0.127924026506272	6.52900093230051e-15	0.319448412012671	0.0854522702022261
"TCGA.XE.A8H1.01A"	0.0952273943395777	0.064234037307245	0.302416565919291	0.0180808793129338	0.0966823717568525	0.208328337824313
"TCGA.2G.AAKG.05A"	0.00181203796301738	2.75253968066525e-05	4.11321356871896e-14	0.118408776379562	0.00172897836764656	0.0177846398710222
"TCGA.2G.AAFL.01A"	0.18082434670895	0.192939134937844	0.152398394609099	0.0184095389242448	0.12908600018093	4.407740254256e-08
"TCGA.2G.AAGE.01A"	0.172801549162346	0.0452562238969464	0.279282929376956	0.0273912177949451	0.0716468608644741	0.247274175382696
"TCGA.ZM.AA0N.01A"	0.00328866644389415	7.13905945796548e-15	7.13905945796548e-15	0.00616633145644157	0.001545686159753	0.00641929473621712
"TCGA.2G.AAH0.01A"	0.0193646723613265	0.0657023844441084	0.00859217511554709	0.305426939523242	0.0126325533921318	0.251521304499736
"TCGA.2G.AAFM.01A"	0.0684625950840875	0.0340785914071206	0.0308833930765418	0.189234390015943	0.00715947250578256	0.033994787495234
"TCGA.2G.AAF4.01A"	0.0387658556907282	0.0844603695258993	1.19638400118592e-14	0.404784622953978	0.0434665518372277	0.235049673330202
"TCGA.2G.AAGG.01A"	0.164479114231987	0.0732482805883395	0.0865707492595651	0.0364041365520847	0.612548178189361	8.42773068198541e-15
"TCGA.SO.A8JP.01A"	0.056527210265627	0.0215100259706749	0.104066903186695	0.000173132063609881	0.0670794012248318	0.406373393359211
"TCGA.2G.AAL5.01A"	0.185003039478912	0.1184230563491	0.226038451733489	8.11197759727538e-15	0.154285268318477	0.292358403460832
"TCGA.2G.AAG8.01A"	0.180147818860011	0.0669551069102049	0.134233544495176	0.00850741931439246	0.0765645625274693	0.103726710971473
"TCGA.2G.AAKO.01A"	0.0233656571734828	0.150507296612555	0.0132456718751868	0.535253132664925	0.0733669939185906	0.172687316902119
"TCGA.2G.AALW.01A"	0.0928180637087569	0.142824089571396	0.24321885187816	0.0174106128630025	0.500606882655512	5.87457901223913e-06
"TCGA.2G.AAHL.01A"	0.0206068168610803	0.00617089267079113	0.000550728347817355	0.1852409275706	0.011984441829013	0.0947127810426147
"TCGA.2G.AAG6.01A"	0.239061848580965	0.25594697792716	0.187088865687238	6.42100307623233e-15	0.289704018203463	0.0281982862599214
"TCGA.2G.AAFY.01A"	0.109870663344202	0.0732880264846113	0.357829398180039	0.340242065743626	0.082055976968572	5.16973167105009e-11
"TCGA.YU.A90Q.01A"	0.0779415530762366	0.019629285909284	0.0804173386675829	0.0227168335545554	0.044926719516702	0.442072251315897
"TCGA.2G.AAEX.01A"	0.0284377180608623	0.159814589478955	0.00662909820566133	0.239563927559765	0.0359461291500168	0.211119459327645
"TCGA.WZ.A8D5.01A"	1.0796697734531e-14	0.0717186303274852	1.0796697734531e-14	0.54137263097507	1.11854146167311e-07	0.135800728761005
"TCGA.VF.A8AD.01A"	0.0916928899062143	0.0156908973078816	0.127525962688058	0.391707176136295	0.100836959107353	0.0368257711648327
"TCGA.YU.AA61.01A"	0.167389838511743	0.18948076085923	0.309962493106011	0.0483947956580317	0.284772111863767	1.19907762917084e-12
"TCGA.2G.AALP.01A"	0.20854327632922	1.08933352340592e-14	0.0659261213486014	1.08933352340592e-14	0.131970595128347	0.122400603708578
"TCGA.2G.AAFZ.01A"	0.257008267812364	0.0456541502513693	0.174909818319884	7.41430925073555e-15	0.38893153528341	0.133495879082759
"TCGA.WZ.A7V3.01A"	0.0390445038519356	0.0279563476263762	0.0500311535607093	0.105484512266879	0.0281170883278948	0.34198673116541
"TCGA.2G.AAGY.01A"	0.0342196684533776	0.244350349446251	0.236923634853256	8.55469939305809e-15	0.229548671245408	0.253120428785294
"TCGA.2G.AAHG.01A"	0.0838654277337668	0.0747321634146091	0.00654939776626446	1.16370115602637e-14	0.0587881634334346	0.398046997773468
"TCGA.2G.AAGW.01A"	0.0425368578387557	0.00487008464263111	0.0257210011440073	1.88211254073755e-14	0.0420241206428613	0.163718730966169
"TCGA.2G.AAEW.01A"	0.00912928985466859	0.0769548258799325	0.11809423668955	0.56080904922183	0.0539067306435531	0.179005624487896
"TCGA.2G.AAGP.01A"	0.154479041998743	0.0812746473153388	0.266163703486083	0.0422947639913095	0.455787843208501	7.97799621146755e-15
"TCGA.2G.AAHP.01A"	0.0421687920829115	0.0305721726548245	8.46772413290632e-09	0.0435291508023454	0.0301575529716546	0.274267983115711
