"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"
"TCGA.J8.A3YE.01A"	1.23547331651684e-14	1.23547331651684e-14	1.23547331651684e-14	0.00593015564768951	1.23547331651684e-14	0.0447808140589237	0.0605541785427344
"TCGA.BJ.A28W.01A"	0.173774764576031	0.335046174381346	0.10265160730537	1.3630936512464e-05	0.101913250156127	5.89547033100231e-15	0.00700066777348533
"TCGA.EL.A4K9.01A"	0.00375179695512351	0.00414319709229515	0.00859408753870314	0.210448549371666	0.161939480816321	0.0333647399258794	0.0481183037624006
"TCGA.EL.A3ZQ.11A"	0.0360873984768432	0.116513156187889	0.193185263525091	0.15304101935451	0.0863250152416027	0.0924423478148538	0.111771977136966
"TCGA.BJ.A290.11A"	0.0319141804061463	0.0108421558901878	0.038344731227841	0.156390786735087	0.170710332438588	0.195440708442645	0.0690021503071857
"TCGA.EM.A1YB.01A"	8.49863893778972e-15	8.49863893778972e-15	0.0245094252236707	0.014770264997754	0.0704657629959665	8.49863893778972e-15	0.00217012894066175
"TCGA.DJ.A4V0.01A"	0.231208261229529	0.210745058075598	0.0422509857215527	0.0183749664626321	0.090436129260295	0.0439534005581714	0.0389551685269549
"TCGA.EL.A3T2.01A"	9.96876901238355e-15	9.96876901238355e-15	0.093511847533824	0.0621102051001518	0.0256613478137318	0.244155405540979	0.159156090626652
"TCGA.EM.A4FU.01A"	1.5107407923355e-14	1.5107407923355e-14	0.0564350812162009	0.0815484425818729	0.149274631980802	1.5107407923355e-14	0.0683689928306143
"TCGA.BJ.A3PR.11A"	0.174710518170196	0.202106017239495	0.0878934740928319	7.73147102645951e-15	0.0651731459811316	7.73147102645951e-15	0.0536726364801399
"TCGA.FK.A3S3.01A"	1.48240576379616e-14	1.48240576379616e-14	0.0117141171026612	0.125329792907193	0.064627631678956	0.0251809254235461	1.48240576379616e-14
"TCGA.BJ.A3PU.01A"	0.0168731147219462	1.27903625341185e-14	0.00991055395983701	1.27903625341185e-14	0.00864067980189547	1.27903625341185e-14	1.27903625341185e-14
"TCGA.FE.A23A.01A"	0.183985568479789	0.130481568136326	0.0402239940780276	1.20691472722432e-14	0.00657851908136272	1.20691472722432e-14	0.0151109210875132
"TCGA.FY.A3ON.01A"	0.151049653470449	0.0921226883405682	0.0815228696944854	0.039352831829352	0.0700616650569287	0.179698157202629	0.0611684198218501
"TCGA.E8.A44K.01A"	0.0214996736676605	0.023052331648073	1.67842552891402e-14	1.67842552891402e-14	0.0162253662360303	1.67842552891402e-14	1.67842552891402e-14
"TCGA.KS.A41J.11A"	0.135026554582711	0.126278393045106	0.0474243274167158	0.0779524275459949	0.0446626790735974	0.118953513628771	0.174645013575146
"TCGA.FE.A3PD.01A"	0.199199402958972	0.0719817340347608	0.109733030840407	0.0185669373205157	0.0325489257056686	0.0927488012778432	0.0341410497153921
"TCGA.FY.A4B3.01A"	2.24038098905418e-07	0.0193723456849697	0.0693662135754598	0.000479379215257229	0.0552566454692027	0.107991975073418	0.0388006501586201
"TCGA.BJ.A28T.01A"	0.264490203236317	0.27235128862637	0.0596802748514546	0.0462265279839203	0.126680308686795	0.0230547612181262	0.0309694374442389
"TCGA.EL.A3ZP.01A"	0.280692941023427	0.11672016150318	0.0802635148942621	1.11203923516211e-14	0.0780581201236458	1.11203923516211e-14	0.0527657945771158
"TCGA.DJ.A1QE.01A"	1.41843770705964e-14	0.0416751821943644	0.00501925350108945	1.41843770705964e-14	0.0131882300459673	0.0977038509884318	0.040514319956224
"TCGA.EL.A3CS.01A"	1.52492875691129e-14	1.52492875691129e-14	0.0244846428622975	1.52912280010749e-10	0.0239585960053914	0.0427905051295258	0.0191592364551657
"TCGA.BJ.A2N9.11A"	0.236582407470118	0.391492257181991	0.0618255719413443	0.027328587136709	0.0659118402153531	7.95847171240775e-15	0.00318760865826688
"TCGA.KS.A4I9.01A"	0.0478834378450923	0.0240608896569046	0.117848859039933	1.76495911044634e-14	0.00829808753307536	1.76495911044634e-14	0.0340050962197482
"TCGA.EM.A3AI.01A"	9.26709644777676e-15	9.26709644777676e-15	0.0221974700856011	0.0704656561384494	0.0696500264916817	0.0977185702965137	0.0772443754344846
"TCGA.DJ.A3UK.01A"	1.20301837677863e-14	1.20301837677863e-14	0.0547697311511001	0.151414632644894	0.0919368774728506	0.187584740963242	0.12679405127159
"TCGA.BJ.A2N8.11A"	0.00189096440703285	1.06297501417299e-14	0.091412850153798	0.0889920193483686	0.0335532706222029	0.22078696519967	0.000300828603633553
"TCGA.EL.A3GO.01A"	0.0151820569863833	8.99483914308977e-15	0.0020399984781741	0.17936042550789	0.120675848112689	0.104285600540023	0.142906759087847
"TCGA.E3.A3E2.01A"	0.189562965297095	0.339858124481742	0.0486649881127671	0.0311377245705666	0.0620532563691164	0.0245978372551633	0.00782879715502749
"TCGA.BJ.A192.01A"	1.1627452010696e-14	1.1627452010696e-14	0.00602641733954012	0.0169187677950604	1.1627452010696e-14	0.0799949834281836	0.102779024505809
"TCGA.EL.A3T6.01A"	0.298017661263766	0.160367397445591	0.0310166052146295	1.15671375966946e-14	1.15671375966946e-14	0.00273700813622664	0.0147144255814742
"TCGA.IM.A41Y.01A"	1.0130621529558e-14	1.0130621529558e-14	0.00916667071795605	1.0130621529558e-14	1.0130621529558e-14	1.0130621529558e-14	1.0130621529558e-14
"TCGA.EL.A3T7.01A"	1.59347749644513e-14	0.00813197884467052	0.0638114705764135	7.72301754752477e-10	0.00707757079017042	0.0824468733833044	0.0450949288653428
