"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"	"S09"
"Pt103_On"	0.0160392960223922	9.39575193053697e-15	9.39575193053697e-15	9.39575193053697e-15	0.0444082462689593	0.0978968556847336	0.0832839934823028	0.0648636022547738	0.0760680748586421
"Pt103_Pre"	0.0179399285834421	0.138415583636769	0.099102704657439	0.00293695960330148	0.0186972804643052	0.0330516612283027	7.48381280144544e-15	7.48381280144544e-15	7.48381280144544e-15
"Pt106_On"	0.00636566773924447	0.0157805907023666	0.0468713277481355	0.0207235333706721	0.0553764439310495	0.139473990618022	0.182951524625375	0.0591387576232833	0.116724766718472
"Pt106_Pre"	0.048846162085598	0.0309718550897812	0.0944404851209296	0.0343494544235416	0.177332919142654	0.198396503752463	0.119540539548939	0.0969759541750454	0.115028655406354
"Pt109_On"	1.11962028762102e-14	0.000699831971693352	0.162671559379969	0.0022349568505412	0.0495153594114113	0.046751174190299	0.0298537610130644	0.145429060944411	0.0459046891901966
"Pt17_On"	6.92531493495251e-15	0.00395954274382032	6.92531493495251e-15	6.92531493495251e-15	0.00667867571717119	0.0190218589571588	0.0182469308995389	0.139499529528312	0.0911114612619347
"Pt17_Pre"	7.70867586799239e-15	0.00652337456859068	7.70867586799239e-15	7.70867586799239e-15	0.0177511912941348	0.0325351449656882	7.00251944328214e-05	0.205992274559236	0.0202696237741512
"Pt1_On"	0.0271844775950296	9.69094112278467e-15	0.0539816596944813	0.0500261464389644	0.062588723465998	0.016576441513421	0.249559730391928	0.242384522355589	0.129211834924189
"Pt1_Pre"	0.153730924270966	0.0343550015688445	0.190379083571643	0.164382522866664	0.0386082673228058	0.0103966768654785	0.146967129143118	0.144592171219835	0.0902262292579844
"Pt32_On"	0.0620933680907328	0.0278566111308688	3.5903901811961e-15	0.173260682870135	3.5903901811961e-15	3.5903901811961e-15	3.5903901811961e-15	0.00980705932164199	0.00574750742215272
"Pt39_Pre"	6.2950704221176e-15	6.2950704221176e-15	6.2950704221176e-15	6.2950704221176e-15	0.0204697078187097	0.0343959828720064	0.0114731767958491	0.0875969113517815	6.2950704221176e-15
"Pt46_On"	0.0921241117849114	0.254627195949103	0.0812404567169793	0.178063996088518	0.0486093483510923	0.100965676274183	0.0384821958984062	6.15925141452199e-15	0.0357231821404916
"Pt46_Pre"	0.130346760247393	0.290070781622923	0.075675082068901	0.170152492387745	0.0439207597876201	0.125346388847508	0.0128409820629136	6.14492486389967e-15	0.0153096040326404
"Pt47_On"	0.0897676197257797	1.27410037676491e-06	0.0484702555829102	0.144233645831849	0.0408805094243871	0.218259478636734	0.209517466911813	0.0989647622996628	0.149410578738799
"Pt47_Pre"	0.121036021378475	0.0460211109737728	0.0295621311414931	0.170204226644985	0.0842107135063759	0.19579417161286	0.143747600774532	0.073537507420442	0.135886516547039
"Pt52_On"	8.50631846990206e-15	1.491801219679e-13	0.0459927724595916	0.00247982285358882	0.210146503437319	0.138099105360609	0.224000092045908	0.0978178085868863	0.231549889175269
"Pt52_Pre"	8.4166878742153e-15	0.00750158632053158	0.0201747068188724	8.4166878742153e-15	0.263091232431111	0.0788161149248881	0.246072405570539	0.0878756433449604	0.152100917819321
"Pt78_On"	0.0267737668226026	0.042279350189733	8.35533228534333e-15	0.043893181160288	0.409950144989147	1.97086368803823e-08	0.121378179064553	8.35533228534333e-15	0.0243094591244539
"Pt78_Pre"	7.51402860565401e-05	5.1999758939072e-15	5.1999758939072e-15	5.1999758939072e-15	0.0333936916097914	0.00898837662834337	0.0149211400340219	0.0172114987518328	0.00378596216446293
"Pt80_On"	0.122015812864095	0.0870721276066386	0.196813827791898	0.145344973989556	0.0740544531272394	0.000170505300092849	0.155033900069281	0.0863358800980956	0.113014789426553
"Pt85_On"	9.61792080213443e-15	9.61792080213443e-15	9.61792080213443e-15	7.13359657803695e-06	0.0160632682661882	0.213995630659295	0.0196740316907732	0.225467558009832	0.137013385994841
"Pt85_Pre"	7.31186798565646e-15	7.31186798565646e-15	7.31186798565646e-15	7.31186798565646e-15	0.022562702513764	0.0867595411003796	0.0430388549303823	0.162353259622357	0.0551211185228305
"Pt90_Pre"	0.0680248523001082	0.0341571657513481	5.47426483730189e-08	0.296443288248133	0.0438121198988614	0.00039547488345466	0.103161841253404	0.0589080312650432	0.0261202343762595
"Pt93_On"	8.87221127646686e-08	0.0333154497859086	9.16044304963235e-15	7.40979491749997e-11	0.0477844620227533	0.0896943314061547	0.109512151355723	0.245109048914567	0.0836968077540075
"Pt101_On"	0.535514438593838	6.15165337615119e-15	0.0846905335338817	0.0146858560887966	0.0766455324665748	0.0127413638149856	0.123441938666289	0.00396792039614051	0.0594070860789934
"Pt101_Pre"	0.514710933210557	0.0131950389993419	0.0639989156489749	0.0222944109826476	0.0185559243352669	6.23249539112554e-15	0.150820510578452	0.00674978604345769	0.0491602895197255
"Pt105_On"	0.122207005686044	9.91838874412723e-15	0.332986381642295	0.0251605811319481	0.0434602603032531	2.76023263875438e-09	0.0690667161598593	0.0436397561182722	0.0736376394612726
"Pt34_On"	0.146770401900113	0.338018117126328	0.114500744637282	0.123332714956796	0.0144181857603972	0.117245870636845	0.0400847424240123	5.66770572966941e-15	5.66770572966941e-15
"Pt34_Pre"	0.168120342834752	0.250999029200545	0.189862047845386	0.153119267589894	0.00841069274916649	0.0664901000145503	0.0179015738247245	6.66700991877547e-15	0.00444537755073827
"Pt48_On"	6.15493843612103e-15	0.024994317193143	6.22794461370606e-05	6.15493843612103e-15	0.153008048579527	0.00538239364734016	0.135881849310616	6.15493843612103e-15	0.090903015379771
"Pt48_Pre"	1.69048199195137e-08	0.0647051582480408	0.00832469616912886	0.0236857781816143	0.244195313242861	0.0209747290089857	0.204978252915583	0.00239771803410753	0.120169269639588
"Pt49_On"	0.194619384051084	0.136701076409357	0.334833555982227	0.0849242075287015	0.0806854572453274	0.112902579355794	2.8040730596829e-11	6.56663935098106e-15	0.0345567631240277
"Pt49_Pre"	0.160376512153238	0.0417959304298696	0.22382338674451	0.0518667694739	0.314540933964769	0.130523776482438	0.0187019691546053	0.0184255657065354	0.0399384393741331
"Pt69_On"	0.157348650582707	0.337645634625237	0.13751358104148	0.142778483007685	0.00748920413273924	0.0884858434605882	5.60586446055396e-15	5.60586446055396e-15	5.60586446055396e-15
"Pt108_On"	0.0804886841505184	0.00330268384614534	0.0620290153260493	0.177700030044756	0.0199341331883313	0.153290738420296	0.0487119896637779	0.108263189838221	0.128874813671423
"Pt2_On"	0.0211403065892958	0.134299274631682	0.207460554943814	0.150725977906	0.0110014676632779	0.0489548987702574	0.209484527942644	0.139023493741182	0.0115029223756495
"Pt2_Pre"	0.114267011870293	0.0544130344321362	0.215589012686525	0.149191381054781	0.04705326305121	0.112290612634921	0.160393671793287	0.102492240223826	0.0244948369481181
"Pt26_On"	0.00824125498282099	7.45305783890607e-15	7.45305783890607e-15	7.45305783890607e-15	0.0121363111114449	0.00751228576640676	0.0896024433504263	0.197943062389536	0.180503688023637
"Pt26_Pre"	0.0136996757038103	8.11418223917939e-15	8.11418223917939e-15	8.11418223917939e-15	0.0286950023882984	0.0112971074061531	0.0487596471162413	0.251785379919124	0.180365847855502
"Pt36_On"	0.0633185141454426	0.177833760241934	0.0748926813075764	0.234438205740593	0.0359508576977558	0.0512696314751512	0.177093757094048	7.25117069171373e-15	0.0819554121796415
"Pt36_Pre"	0.0716975179031586	0.0760206787803098	4.92113190385964e-15	0.20977524252012	0.340935588862582	0.181437509833859	0.0676889102122327	0.0202493814097703	0.032195170477943
"Pt37_On"	0.000583332860349103	8.46143225738795e-15	8.46143225738795e-15	0.148143054354927	0.00179705081724679	0.00273412964107069	0.112466806300282	0.00895343354296057	0.00790663933268774
"Pt37_Pre"	0.00309904820095168	1.04330315973569e-14	1.04330315973569e-14	1.04330315973569e-14	0.0381438052841184	0.102278230287565	0.0408886981793385	4.38735046681088e-14	0.102074315431027
"Pt38_On"	0.00491475214613544	0.00165484944962694	8.821501540401e-15	8.821501540401e-15	0.0081904785488029	0.084303415011339	0.0291160273341771	0.213214206696034	0.121696281271156
"Pt38_Pre"	0.00259645695914354	8.25974217939779e-15	8.25974217939779e-15	8.25974217939779e-15	0.00475157883029944	0.0680177799077307	0.0451090832653122	0.201435176567944	0.0769554047606029
"Pt58_On"	0.172657542042127	8.51764291968148e-15	0.253541957054658	0.0369319025163182	0.062380267608639	0.0763113382749939	0.141622375196743	0.137367387879317	0.0861537971833258
"Pt65_On"	0.0556323815175161	9.29426231820654e-15	0.184219555088518	0.00491468956209805	0.0653860219957713	0.196836548455253	0.122906030609208	0.182726920865096	0.156448105792685
"Pt65_Pre"	0.0570656200931298	9.63413769175401e-15	0.145469609216385	9.63413769175401e-15	0.0403706750974313	0.20089477846442	0.141564803930342	0.191062806706966	0.150661640597668
"Pt67_On"	4.08475884759408e-15	4.08475884759408e-15	4.08475884759408e-15	4.08475884759408e-15	4.08475884759408e-15	4.08475884759408e-15	4.08475884759408e-15	4.08475884759408e-15	4.08475884759408e-15
"Pt67_Pre"	0.000785178437065538	0.000620593513001328	5.36819682928453e-15	5.36819682928453e-15	0.000354869405971457	5.36819682928453e-15	0.00164088202102232	5.36819682928453e-15	0.00207067762169333
"Pt79_On"	5.63601987353445e-12	0.0441388107894956	0.0153425065029646	9.17394480840506e-15	0.0727844020087433	0.0872803229445718	0.233382141776178	0.146506152164543	0.256350817144879
"Pt79_Pre"	8.9422353093113e-15	0.010351208633682	0.00679424940555196	8.9422353093113e-15	0.0416490186535102	0.0261339864809885	0.140059049326993	0.114162810046246	0.226532928998917
"Pt82_On"	0.110966346516666	0.0634377189685761	0.173903025263442	0.00487270900677485	0.16612167085453	0.0173848317113628	0.183479976530366	0.0458299031885914	0.143517439053414
"Pt82_Pre"	0.0358867168256129	0.166904379230108	0.0941653746374831	0.0439159505761132	0.0973827195505561	0.0960895189855979	0.163255373244756	0.169849047220662	0.098588837357047
