"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"TCGA.2K.A9WE.01A"	0.209538045164167	0.425080160284981	0.0141652288403783	0.0248739806513517	1.09770987181663e-14	0.0212355607317357
"TCGA.DZ.6134.01A"	0.283381210215019	0.233047808369052	1.22030923986846e-14	0.0392312902488094	0.0631740820821415	0.0481015528789662
"TCGA.BQ.7053.01A"	0.218352425903749	0.0309248271106311	0.03306292093092	0.0371728349368951	0.0478772491287321	0.0958295069926159
"TCGA.GL.A9DE.01A"	1.47385638528867e-14	0.0384691964955916	0.0506950257847811	0.1368812774917	0.0562582265253559	0.204327187330335
"TCGA.B9.5156.01A"	0.010442232167194	0.273174051550693	0.101582883061411	0.00986471162263372	0.0396938826361447	0.154140379170028
"TCGA.A4.A57E.01A"	1.31531651394898e-14	0.0359753008131955	0.00443054387066734	0.157762120897897	1.31531651394898e-14	0.0754133823523951
"TCGA.BQ.7061.11A"	0.0333538393654228	8.52499831383139e-15	0.0853407178526996	8.52499831383139e-15	0.0835999416389463	0.127947191932237
"TCGA.2Z.A9JQ.01A"	1.6858509177564e-14	0.00640587280843047	0.0164444345027253	0.0209883633683906	0.0450903509504347	0.0628715400459847
"TCGA.MH.A562.01A"	0.0382663125037586	0.174631499377919	0.0551269420206996	0.055266036026356	0.0323763039373571	0.023740103852927
"TCGA.UZ.A9PN.01A"	0.177771878413084	0.120892574020169	0.044765061707025	0.0223443614048912	0.0587691424798115	0.108864507790352
"TCGA.2Z.A9J3.01A"	1.22479954909583e-14	1.22479954909583e-14	0.000108835061277033	0.0341081435338912	0.00164939465439453	0.0996328544111743
"TCGA.UZ.A9PX.01A"	1.25059311937361e-14	0.0709233176484343	0.0154800551029141	0.150436493466082	0.231629130391652	0.0994965013874563
"TCGA.EV.5902.01A"	1.13720231624548e-14	0.003868460015868	0.0929278764408286	0.0590035454283092	0.1163546044082	0.210562525801698
"TCGA.DW.7838.01A"	0.118482560672908	0.357924434795681	0.0103022356677909	0.0577437515542058	0.0100601518316344	0.121197681434248
"TCGA.BQ.5883.01A"	0.0374076748328632	0.0342659690407743	0.0229787630898241	0.0050317651186129	0.161749571202716	0.0921526190134001
"TCGA.Y8.A898.01A"	0.0018522837923281	0.236933066692717	0.359253695822327	0.0434037235554317	0.0159117743967865	0.0317826604259492
"TCGA.KV.A6GD.01A"	0.316929850143404	0.253221341563635	0.00547498756522589	0.0610287695623578	0.0145532477287214	0.0394438605571713
"TCGA.HE.A5NH.01A"	0.0238672780348579	0.096652367848565	0.0599724106804278	0.0219071621885311	0.0425646941154742	0.35767004058986
"TCGA.2Z.A9JG.01A"	0.0870117745066343	0.0654909921776889	0.0255057036283583	0.0772436590554729	0.0297043476804739	0.291937431441637
"TCGA.A4.8312.01A"	0.00638592153421588	0.0146737660741757	0.0631984417018205	0.0181752914349424	0.220083122551306	0.0401851925410218
"TCGA.GL.6846.11A"	0.0235777849844034	9.54745330173674e-15	0.0576546639430858	0.218507858896064	0.118590319882411	0.0380722019550164
"TCGA.BQ.5879.01A"	0.0845979353990989	0.0500044256785645	0.0592406995787963	0.0319248225534951	8.43658868428859e-15	0.113790611709085
"TCGA.G7.7502.01A"	0.080691578673737	0.208816731048178	0.0608825800986856	0.0731862558452528	0.117915591945029	0.0497142548681761
"TCGA.A4.8516.01A"	1.44224106715257e-14	0.13625993132577	0.0222791176869211	0.151277269483335	0.0705833229514012	0.194664703447182
"TCGA.IZ.A6M9.01A"	0.00379991536152707	0.107839413939734	0.0331130658397735	0.0602558285021587	0.0571949870657623	0.0376770289655121
"TCGA.BQ.7045.01A"	0.0292077594288335	0.0163878296304874	0.0244366270660423	1.39266032283652e-14	0.00508565462459712	3.00914959298854e-08
"TCGA.UZ.A9PS.01A"	1.58543668592099e-14	0.0111309529755371	0.112426135320963	0.0138126967431491	0.0501646471067945	0.215983044525625
"TCGA.MH.A561.01A"	0.270371392563321	0.107956658010519	0.0305164139262854	0.0107027582187196	0.0923921770549611	0.212409387014507
"TCGA.MH.A55W.01A"	0.038827703300776	0.147217222336489	0.159491208046917	0.0721067671990376	0.106402345656315	0.118306739026572
"TCGA.IA.A83V.01A"	0.100903695168882	0.210632563812097	0.0147557132792177	0.0944143702446621	0.0290647316813849	0.00336388441133482
"TCGA.B9.5155.01A"	0.0223456152327199	1.07624209317925e-14	0.101329969361113	0.0327660011193065	0.108828345963405	0.269426945379731
"TCGA.B9.A5W8.01A"	0.101360979311306	0.431575393066878	1.33870439007977e-14	0.105301324182671	1.33870439007977e-14	0.102340309676934
"TCGA.2Z.A9J6.01A"	0.000240490979199116	0.0968367586553268	0.0513857233649338	0.20288983184459	0.0990273699841021	0.107918353298722
"TCGA.B9.7268.01A"	1.42707675918291e-14	1.42707675918291e-14	0.107130719360924	0.0514058381050937	0.0510135003694993	0.250582169379308
"TCGA.GL.A59R.11A"	0.0317121741064046	8.09162183328375e-15	0.106173221890263	0.00129334191292905	0.0703453103971674	0.076564254987742
"TCGA.5P.A9K6.01A"	0.00784773340236102	0.0811143299937788	2.23402312971421e-14	0.0962250179930748	0.0671358839522571	0.0906187047558725
"TCGA.Y8.A8RY.01A"	0.0063075374194229	0.252639027260403	0.0809889424444096	0.056349604658249	0.10069594385072	0.0474945665506004
"TCGA.BQ.5894.11A"	0.0274211006972609	9.74238439326767e-15	0.0640448111536284	0.238126182647839	0.126713929931964	0.0805071691496972
"TCGA.MH.A855.01A"	0.188142282439065	0.253145749300332	0.0640210721592183	0.000767099327230535	1.62784990529709e-14	0.0933158263343916
