"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"ipiPD1_2_PRE"	0.0117122715915734	0.0744188996872305	0.0867175903823778	0.00668623438484993	0.0534745189457343	0.113532741590229	0.00126900056396402	0.0730426509398168
"ipiPD1_6_PRE"	0.0112428442291161	0.0484700858273421	0.022815680390177	0.0462772816700201	0.0142218024798313	0.0937313658819534	0.00500852564320934	0.103110975222601
"ipiPD1_7_PRE"	0.00945133281125057	0.0249379251133135	0.0106187124017451	0.0419699557527503	9.52757346361485e-15	0.0128742495897345	0.0133147541327475	0.0972133531373477
"ipiPD1_8_PRE"	0.0266286144820606	0.0450499163355954	0.00722663447701061	0.180670841043488	0.055339017748467	0.0685221669005632	1.48238443574732e-07	0.0710193931847261
"ipiPD1_10_PRE"	0.0293084977389373	0.0616300882037134	0.104259341611198	0.169362016156734	0.0172717324501941	0.187073026009797	7.1277172657775e-15	0.00186218001724185
"ipiPD1_12_PRE"	0.0767556026562173	0.311269599223415	0.0232120772576962	0.0310165436830631	0.177550022987503	0.129765337291119	0.0652776100959279	0.0796794047388428
"ipiPD1_14_PRE"	0.0521534587151778	0.14532686064784	0.043031828190654	0.10465911142149	0.166384483695516	0.146463188728624	1.10975486783839e-14	0.139618643543344
"ipiPD1_15_PRE"	0.0508319692659594	0.05227448177246	0.036410299341674	0.0998761140801707	0.110102822364705	0.088269942779293	0.00153018283762788	0.187998576146186
"ipiPD1_17_PRE"	0.053418593820413	0.139718254228779	0.0937837969865576	0.00862259662604357	0.055311107515171	0.225646302477112	9.53760434813714e-15	0.0344787784099378
"ipiPD1_20_PRE"	0.023686753154454	0.042922195920401	0.000824639693749299	0.0885813630661056	0.111340634193866	0.0323427982552486	0.225665711042789	0.00688164888902445
"ipiPD1_21_PRE"	0.0770874311888935	0.11039317782141	0.135507947561678	0.0641935993217733	0.121036153504413	0.184175022176024	0.177689310536232	0.0503172520582437
"ipiPD1_23_PRE"	0.0403755431696433	0.0179430550893694	0.0105058631521413	0.10771236155794	0.0179468418471382	0.219652219503903	8.80387705549581e-07	0.0477674393851779
"ipiPD1_24_PRE"	0.145620280962478	0.0661231440253139	0.0856740185323049	0.041666018233088	0.259484770676653	0.0852365294892862	0.106541756575036	0.0462983013236875
"ipiPD1_25_PRE"	0.0145417849164927	0.126956098275259	0.13883578216918	0.106294968004655	0.178277669445468	0.189035085447601	9.43194306542466e-15	0.142661466779556
"ipiPD1_26_PRE"	0.440592006163878	0.0434882201338453	0.0139452784629545	0.00420197152940534	0.0649206889049545	0.0769998749900483	0.0629423668457652	0.0822496569183522
"ipiPD1_32_PRE"	0.05289388424281	0.010173789352503	0.0127490756989542	0.128107132696132	0.0524562114662771	0.0622765288804283	0.109436536188844	0.0253883962533296
"ipiPD1_34_PRE"	0.0519403806172853	0.184130844035257	0.0452522872622859	0.0275241823790238	0.162963054992664	0.0561005265087277	0.00731954254519509	0.115728694699808
"ipiPD1_37_PRE"	0.0716170927230629	0.00165486911360652	0.0857097414589934	0.0657798541031864	0.101889363024386	0.112873645275897	0.210174690276913	0.111670474638933
"ipiPD1_44_PRE"	0.0175775181923409	0.0565661571822581	0.33021004288177	0.0373784645560197	0.0189608396453257	0.036580192971204	0.0562321020627842	0.135474210956365
"ipiPD1_45_PRE"	0.0682518218583841	0.237433703991004	0.223389081303715	0.0351784862493945	0.0770809782848959	0.155717576404596	9.15542280541684e-15	0.132969576171523
"ipiPD1_46_PRE"	0.0467578995915066	0.229142387408561	0.104959464415927	0.00618208772387397	0.25619572935233	0.0464901176513649	0.119537015228914	0.0728976387039005
"ipiPD1_47_PRE"	0.0250876273223527	0.078403650456856	0.0216977188314594	0.041731336001905	0.049701927268529	0.0662341639030126	0.0957772705708369	0.00323301246906828
"ipiPD1_49_PRE"	0.0538375660193119	0.0410627968417594	0.123850517691016	0.0957367375011082	0.0178600232075351	0.0587303686256723	5.68941626658751e-13	0.0992410164501202
"ipiPD1_50_PRE"	0.02520739073778	0.116267925534475	0.138952017898231	0.0987236458492262	0.132331395052344	0.108731417101371	0.0636069065785122	0.21119170916468
"ipiPD1_4_EDT"	0.0478902104160454	0.104827121201004	0.0353968132488288	0.0567147823681567	0.0240873947384574	0.243952205439502	9.32658806811231e-15	0.0750387952549017
"ipiPD1_9_EDT"	0.0989958721922393	0.0265914539496296	0.120623358161922	0.097887833409255	0.119937319144833	0.121199042435842	0.00818769349604452	0.111569539364562
"ipiPD1_1_PRE"	0.0567123461365234	0.0907961659209405	0.0309273769164505	0.018277352592886	0.169221945287261	0.189205018891272	0.000224695070340539	0.139109203140899
"ipiPD1_13_PRE"	0.0647963902418797	0.0116926459673941	0.00176938201634434	0.100059604209529	0.054792215924024	0.0631730955980948	0.196495886849311	0.010942989676692
"ipiPD1_19_PRE"	0.0483874076227869	0.0973226207579357	0.0145141836899045	0.0903845609167677	0.187573232336895	0.150895428210827	0.0694063072182202	0.0628645064034499
"ipiPD1_27_PRE"	0.0790155833021812	0.00510781997164242	0.0777852376498721	0.0569780885095175	0.104129089432078	0.11311608634962	0.197374031619715	0.0885458942106625
"ipiPD1_33_PRE"	0.239481592731063	0.0431084606450936	0.0866523100294312	0.102403736676053	0.0196002258863583	0.0684158346728089	0.0121070776110328	0.184250163708821
"ipiPD1_35_PRE"	0.0155148047288433	0.110440281431985	0.00855012304091146	0.149563256362446	0.0983470638258588	0.116327057986324	0.0120749817767349	0.0828667841171606
"ipiPD1_36_PRE"	0.118744556575145	0.0568642777194577	0.0079127494431845	0.0667979467275626	0.137540504012052	0.145257822657934	0.181130049754567	0.0862727169456799
"ipiPD1_1_EDT"	0.0855534454974357	0.177483953115151	0.0236443627308719	2.59487439052892e-07	0.216960454731246	0.178443782952442	0.00469711997926967	0.185817735816707
"ipiPD1_13_EDT"	0.0505289552665745	0.0171862993451745	0.0982444943032812	0.043803899626458	0.0475186387394084	0.0624153109085987	0.34436804172154	1.99144005473908e-08
"ipiPD1_19_EDT"	0.0660882310239802	0.0104177754774402	0.0362403152872085	0.0406574926763093	0.0381985333676127	0.0461051475066848	0.13108951252322	0.0309700444801675
"ipiPD1_27_EDT"	0.0769498804404962	0.000761027149152737	0.045798781064659	0.0257063872551641	0.131673864434964	0.0972450461432986	0.20347078200664	0.120607089249907
"ipiPD1_33_EDT"	0.0213250607260405	0.105211309749736	0.235989344324772	0.0100394322251642	0.0144388758225522	0.0421906045066529	0.247319840961825	0.0608919694483669
"ipiPD1_35_EDT"	0.0369956728961444	0.0916790919817094	0.0189329612344478	0.11802364413067	0.122769656882228	0.105250375964201	0.0624946886601299	0.0622661915889449
"ipiPD1_36_EDT"	0.118092258175127	0.0307975546841276	0.000378581179960614	0.0589579153412819	0.14514966316867	0.0743062369417586	0.314995616035658	8.35269250640539e-07
