"ID"	"S01"	"S02"	"S03"	"S04"	"S05"
"TCGA.ZD.A8I3.01A"	0.0418903744703617	0.363439673274949	0.0594017573602275	0.356655815277884	0.0972526458595401
"TCGA.W5.AA2U.11A"	0.105666462407768	9.04751544619875e-15	0.040501992121969	0.0318807001958874	0.409614150195569
"TCGA.W5.AA30.01A"	0.201162861736714	0.302131097390059	0.194305217821273	0.164954820388874	0.124400856358227
"TCGA.W5.AA38.01A"	0.0100696797669469	0.147526037679644	0.0284103926336678	0.151663223123058	0.149031631761289
"TCGA.W5.AA30.11A"	0.195506640971757	1.5207265353637e-09	0.0900421780166989	0.0122209782665247	0.37568398036051
"TCGA.YR.A95A.01A"	0.0686423801021496	0.0459532653757327	0.0791394606177557	0.115529707926015	0.31541099964282
"TCGA.W5.AA36.01A"	3.81821023959151e-12	0.236077102261105	0.0669414494193785	0.0609038060544412	0.0458938964430745
"TCGA.W5.AA2U.01A"	0.199826690384914	0.408167999914468	0.118869340686927	0.140136076381781	0.0694013033796397
"TCGA.ZH.A8Y2.01A"	0.0910549866173079	0.353538486979329	0.0993061818805596	0.332716452757134	0.103937106276796
"TCGA.3X.AAVB.01A"	0.201504328016978	0.404663227338953	0.0201347576997501	0.243616638047506	0.130081048896805
"TCGA.W5.AA2Q.01A"	0.135459857293486	0.315175285441162	0.0164654588400705	0.314992973888942	0.147729554267739
"TCGA.W5.AA2Z.01A"	0.208938123331739	0.490412642397512	0.092266841163386	0.140763278915394	0.0676191141919599
"TCGA.3X.AAVA.01A"	0.040845887836631	0.498091412789475	0.0993139459023871	0.0644007417699401	0.0962148063771632
"TCGA.W5.AA34.11A"	0.0972204807108344	8.57424557016162e-15	0.00169823874864827	0.0572541479895108	0.346806208855995
"TCGA.ZH.A8Y6.01A"	0.188482680523478	0.193175819414224	0.0255484219015577	0.422166171974155	0.147558336467616
"TCGA.ZH.A8Y1.01A"	0.103622999447358	0.557150762116112	0.0967758990306637	0.188822644849489	0.0536276905121797
"TCGA.ZU.A8S4.01A"	0.103861883990892	0.607378814737733	0.148721841917816	0.0346685627227798	0.0295502250323351
"TCGA.W5.AA2R.01A"	0.132266864337021	0.250165417836727	0.291650675620374	0.212573531463187	0.11334351074268
"TCGA.W5.AA2H.01A"	0.154992825513527	0.0190852432127543	0.546702559600937	0.0946397823054911	0.0677441031382815
"TCGA.W5.AA2R.11A"	0.134950085325114	1.02510195893631e-10	0.0358634572191623	0.0390026308020869	0.373722284842737
"TCGA.W5.AA2I.11A"	0.0566468087064178	8.30214414897658e-15	0.0335167369869544	0.0706979896638638	0.320949172010588
"TCGA.W5.AA39.01A"	0.0442879781956979	9.37552715180242e-15	0.0302762830094255	0.264211736545371	0.260525510078756
"TCGA.W5.AA2O.01A"	0.0187537465134645	6.0157973652053e-13	0.0923114078522303	0.240458837472962	0.253224677999481
"TCGA.3X.AAVC.01A"	0.0564709216055924	0.17856649274304	0.101615185678495	0.267389787531698	0.156805736284872
"TCGA.3X.AAVE.01A"	0.0964908311516189	0.435774408005908	0.256716530269765	0.104333935499655	0.091621264162023
"TCGA.W5.AA2X.01A"	0.0549244956559576	0.0184311537707823	1.09373777746275e-14	0.481369170284005	0.0579499252818608
"TCGA.ZH.A8Y5.01A"	0.070610584055786	0.400694749891806	1.11537985639112e-14	0.283086497276	0.0858816113101869
"TCGA.W5.AA33.01A"	0.270273897362019	0.111338439145669	0.300623013295347	0.124955451355297	0.192809198841659
"TCGA.ZH.A8Y8.01A"	0.327658945304468	0.15299501648923	0.23567066832376	0.118774133962218	0.164901235920315
"TCGA.WD.A7RX.01A"	0.101221045166731	0.0355819133833382	0.412989696637788	0.130593350383228	0.285641178093829
"TCGA.W5.AA34.01A"	0.0121349940821541	0.0888778976462191	0.0672068020129502	0.171917514808086	0.0312121425732105
"TCGA.W6.AA0S.01A"	0.0301201216065998	0.520652108788889	0.0980484368740411	0.0472075149734122	0.0679860861608421
"TCGA.4G.AAZO.01A"	0.073583492561182	0.0600355817484022	0.0389705936004003	0.238346691716515	0.0455988872967483
"TCGA.W5.AA31.01A"	0.101878684487546	0.313188721836361	0.108284125212158	0.187823153087284	0.288825315376642
"TCGA.W5.AA2W.01A"	0.0166645111065878	0.290187650749633	0.0558514428924713	0.340945913963075	0.108280605922703
"TCGA.W5.AA2Q.11A"	0.159734510252841	5.27762686696462e-10	0.164762905912432	0.055403568143032	0.324948021495559
"TCGA.W5.AA31.11A"	0.119231558467454	3.33620945998979e-14	0.0349861747164244	0.057370946654085	0.368286360313846
"TCGA.ZH.A8Y4.01A"	0.0303597164169464	0.293055682402527	0.0266103742689097	0.290095753043003	0.19756534776758
"TCGA.W5.AA2T.01A"	0.0405392123902307	0.0539722617991389	0.0406088184334593	0.550405046339369	0.117219247577609
"TCGA.W5.AA2X.11A"	0.157246121918402	9.89793883135707e-15	0.100432640993274	0.0292283977149821	0.41604804545974
"TCGA.4G.AAZT.01A"	0.11627069163407	0.000217738466086878	0.2656815345711	0.0688545205463695	0.157121395446879
"TCGA.3X.AAV9.01A"	0.323276023418598	0.367602282522671	0.1843566724501	0.0415828644260693	0.0831821571825545
"TCGA.ZU.A8S4.11A"	0.096703494587474	8.68140950274291e-15	0.0569852882928835	0.0221187808194308	0.340307128978995
"TCGA.W5.AA2I.01A"	0.0214373294994839	6.78031031698851e-08	0.00912833195551122	0.104980170761	0.0658319276407294
"TCGA.W5.AA2G.01A"	0.0625969432166976	0.392571595712841	0.127224178676495	0.0792835162708021	0.287001014806174
