"ID"	"CE1"	"CE2"	"CE3"	"CE4"	"CE5"	"CE6"	"CE7"	"CE8"	"CE9"	"CE10"
"Pt103_On"	0.145314062728914	0.259585750613224	0.00549945036412877	0.0600099732886448	0.137547298827963	0.123245961063839	0.0452419468855998	0.185105080659803	0.00589378424485576	0.0325566913230274
"Pt103_Pre"	0.106406383692649	0.166840925405446	0.0612128916572424	0.0449552015305755	0.0918477677822902	0.0959275841478122	2.0187373197365e-14	2.13169359377076e-14	0.204179788562584	0.22862945722136
"Pt106_On"	0.21390591063519	0.146610545056259	0.0174621793642914	0.125836200254426	0.0858191082513082	0.115834368848633	0.07866642583605	0.126272624500317	0.066702163829183	0.0228904734243422
"Pt106_Pre"	0.234258075149114	0.0551121769034349	0.0146162831847925	0.0687006171038858	0.0878254038820294	0.18758365083749	0.1094780824066	0.126360195252037	0.0791401704724894	0.0369253448081259
"Pt109_On"	0.0945388349512586	0.094857255651448	0.0415484342531742	0.124967441095986	0.0883272377412983	0.0990286687985158	0.105332396038208	0.178378140070346	0.128805366083883	0.0442162253158829
"Pt11_On"	0.142088926973306	0.210947702085803	0.0852089557572216	0.0408645499312558	0.0481394468184458	0.0901473002279892	0.0894060984275885	0.0913395709919104	0.108285293236531	0.0935721555499492
"Pt11_Pre"	0.122180692279496	0.208552970264922	0.0800322102261455	0.0256508177175308	0.0674100241684252	0.119722401183137	0.119772664135336	0.0783779730888115	0.101867014556479	0.0764332323797162
"Pt13_On"	0.193020845528309	0.030744671927644	0.0968091724946525	0.0209733953241958	0.0504650823914092	0.0939963594039214	0.132312378901737	0.0954700522086187	0.190920797048349	0.0952872447711631
"Pt17_On"	0.0359646635682522	0.0298347207235622	0.0185870867349375	0.0916978877456353	0.156690292988569	0.0959139242031724	0.205781348179071	0.35932980510343	0.000308608584851613	0.00589166216851835
"Pt17_Pre"	0.0619325373068763	0.008445941809621	0.0227335830099468	0.108185136942858	0.126533462118522	0.0956764928575564	0.264723177218822	0.304654709784275	0.000426637002020287	0.00668832194950287
"Pt1_On"	0.0683795975733007	0.127362145182882	0.0571926415725266	0.0441086939436537	0.151973856539987	0.0697469272419515	0.188093599920596	0.228127990179393	0.0365705419289507	0.0284440059167588
"Pt1_Pre"	0.0949773158117272	0.0992534840232756	0.129538637452318	0.0324552734267989	0.0871996549650105	0.0434874007804815	0.0959236620331014	0.087374053439758	0.20325535112315	0.126535166944379
"Pt24_Pre"	0.195217280911113	0.0266977831094835	0.311183971077599	0.0148203702174451	0.0114612934669554	0.187573550577302	1.52304426676942e-11	0.00297218184982959	0.110164233470701	0.13990933530434
"Pt27_On"	0.172185744166223	0.134021865333753	0.197351794854938	0.0432183258937172	0.128007367208691	0.0756012947038748	0.0369268009554427	0.118671818295476	0.0610463117227272	0.0329686768651573
"Pt27_Pre"	0.0598000638689398	0.105722858639027	0.132538435101749	0.316106023181227	0.0849530922236332	0.0938400444307773	0.0321106084119351	0.097685374484944	0.016510548550525	0.060732951107243
"Pt28_On"	0.195381190492058	0.0514455962736976	0.0537035677123808	0.0296239037809691	0.0976768999540122	0.0662368277535171	0.0826078906801091	0.0939013331471745	0.19240189433355	0.137020895872532
"Pt28_Pre"	0.125135786408427	0.0642687767335382	0.0334761876184263	0.071303619807585	0.101760221274914	0.0876193035719958	0.217318546187625	0.213996097989486	0.0343929775630229	0.0507284828449796
"Pt29_Pre"	0.0878938965898752	0.095864655559448	0.0829245985686696	0.0398278828719772	0.167666351283707	0.164807480697582	0.174812590876842	0.102967711011887	0.0310700197059745	0.0521648128340368
"Pt31_On"	0.0803357432327626	0.0338962149022064	0.079543416613021	0.0125046945348041	0.0693247365384977	0.0674057942849629	0.130773651777593	0.112187768107757	0.219169723223984	0.194858256784411
"Pt31_Pre"	0.0489325334297272	0.0363102416249759	0.00355849913046264	0.243008632512762	0.1428882318928	0.153230081411809	0.100436392439736	0.110591349968498	0.0523179494457742	0.108726088143455
"Pt32_On"	0.0827598178208522	0.0779240888512667	0.485284247777933	0.0042426737595045	0.0375618042422771	0.0787440895312542	0.0142650625408087	0.00897783000658836	0.162632647125939	0.0476077383435762
"Pt39_Pre"	0.0354359113482841	0.0175602776342232	0.000179448568640797	0.0889099271558987	0.352699842149477	0.0508177890368264	0.105452912686701	0.34690463960845	2.14274359312144e-14	0.00203925181147721
"Pt46_On"	0.272172368817131	0.0176938079718696	0.240663006277742	0.0321228460667127	0.0160506013436684	0.0994845410439463	7.98549991027515e-13	0.0108533885471374	0.213897463157321	0.0970619767736735
"Pt46_Pre"	0.296413513259687	0.0144361508030396	0.201016936329472	0.0255808431143831	0.00498808947874151	0.0688516499702202	1.30285045925318e-14	0.0147711929733564	0.225949943733355	0.147991680337732
"Pt47_On"	0.207982235234542	0.21178284441933	0.0975159112605354	0.0280706876935636	0.096065337775333	0.0414028515395485	0.128897011896038	0.114044281335259	0.0431527506198175	0.0310860882260323
"Pt47_Pre"	0.270099170854848	0.113914294754781	0.13690758993217	0.0268555792371555	0.0609969677696905	0.0930589009074198	0.121085420459085	0.0874619213549543	0.0443542777882642	0.0452658769416314
"Pt52_On"	0.115307797588154	0.118928705556572	0.0272848117053416	0.172353770478229	0.137285273318678	0.139346803318158	0.0919300037545819	0.174341587922921	0.00940458062591428	0.0138166657314501
"Pt52_Pre"	0.0760067829498238	0.116084858844417	0.0263249751729647	0.228856681501329	0.127176826300038	0.191046290424056	0.0514025333109817	0.156941049016512	0.0111153724115777	0.0150446300683004
