"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"	"S09"
"Pt103_On"	0.0161579100398101	6.6280371183149e-07	8.73975628434492e-15	8.73975628434492e-15	0.0358165122537134	0.0788061422069048	0.0434297565963514	0.0471006243408875	0.0595024640642419
"Pt103_Pre"	0.0118336376560982	0.122549588790229	0.0712719365125324	8.43445132652741e-10	0.0140525488061622	0.0215578469973972	6.73605446740303e-15	6.73605446740303e-15	6.73605446740303e-15
"Pt106_On"	0.00459801762559174	0.0120866028344637	0.0348268606166091	0.0066966904664391	0.0455226044343189	0.11435618865514	0.160933197158836	0.0561863761188307	0.0710241812092552
"Pt106_Pre"	0.0303150606809152	0.0466274633444375	0.0836985554202964	0.0207981351174225	0.174481285515002	0.199023740921352	0.0926595414995933	0.0943902299486014	0.0927759991542303
"Pt109_On"	1.0735027691754e-14	0.00422549987711668	0.124932179286724	0.00203480012731194	0.0295573710432042	0.0415110814245684	0.0206267960614253	0.109151269123776	0.0315001374137017
"Pt11_On"	0.111787144907251	0.107624733582923	0.114821212388144	0.119561110412844	0.0989253461965409	0.0531283021787421	0.0984279379835751	0.148817489580134	0.121238510887374
"Pt11_Pre"	0.150269367131079	0.0943311291378065	0.0917864788051227	0.135231684458555	0.144649697545247	0.0363199543702896	0.1084095839188	0.179115814865484	0.0586785041003426
"Pt13_On"	0.114016391982104	0.016024011811671	0.29358574638973	0.0968998593844557	0.107931710062471	0.0572603156199352	0.0671233359407599	0.11298165704033	0.127354171530451
"Pt17_On"	6.33172048138378e-15	0.00199612585471718	6.33172048138378e-15	6.33172048138378e-15	0.00299179374375141	0.016762068556219	0.0142184911142583	0.115573584846508	0.0779602289366414
"Pt17_Pre"	7.07015874786581e-15	0.0058945842562227	7.07015874786581e-15	7.07015874786581e-15	0.0109314065056329	0.0270960001300291	7.07015874786581e-15	0.173486834098006	0.00848949570143091
"Pt1_On"	0.0177943139105176	0.000865667200888193	0.0474119045972098	0.0391823806886425	0.0601711265769722	0.0185003751486742	0.203879779147445	0.255609764233136	0.108033436138433
"Pt1_Pre"	0.130444027969669	0.0790757729330757	0.198639358286087	0.15061753217651	0.0427868379139786	0.0052378892223258	0.149789026686427	0.157522381995682	0.0394334819882703
"Pt24_Pre"	0.114186976565926	0.247011097854804	0.0157787870867432	0.348606090396141	0.0647294812654524	0.0421970042210395	6.54028708072479e-15	6.35384618156822e-11	0.00365956440335351
"Pt27_On"	0.0266806666479067	0.125374581416454	3.97639236613737e-14	0.18643270052794	0.0120040358833506	0.164710995172555	0.217565594842473	0.0314271296519918	0.10901268089481
"Pt27_Pre"	0.031148439842873	0.157633655578289	7.26113549496662e-15	0.099046014776129	0.0232032129697232	0.039847047484864	0.206592268967977	0.0276631308935436	0.13713704132084
"Pt28_On"	0.137899880585372	5.53633984810314e-11	0.270577779099785	0.0530244090284494	0.0491721153674743	0.125410461733303	0.156087976748808	0.13349533229167	0.0626258939075587
"Pt28_Pre"	0.0103334999498848	1.01545722170966e-14	0.0245928764211402	0.00600608793737596	0.0636385267235076	0.077064033503875	0.136158159332835	0.306680225561868	0.144062146765211
"Pt29_Pre"	0.0414176367605364	0.183812491856117	0.00379506479830895	0.0893715177849227	0.13236732993086	0.12961160023992	0.118797908662131	0.173274384402924	0.0667777919697157
"Pt31_On"	0.176361718346933	0.0169005072945816	0.208083671788651	0.0948883604829106	0.035787151154377	0.0114941330290434	0.105567840483572	0.131154601466166	0.139733996252693
"Pt31_Pre"	0.119379640176308	1.00871623579311e-14	0.0257413261583452	1.00871623579311e-14	0.19041195789005	0.0122099066571846	0.160862312124953	0.160400280109245	0.121012019845446
"Pt32_On"	0.0506055244801614	0.028489821462652	3.22461751837197e-15	0.161253898890375	3.22461751837197e-15	3.22461751837197e-15	3.22461751837197e-15	0.0097294500790657	0.00473601915323419
"Pt39_Pre"	5.71349224358829e-15	5.71349224358829e-15	5.71349224358829e-15	5.71349224358829e-15	0.0161449610226056	0.0268605575983724	0.00676919613915773	0.0672838857512634	5.71349224358829e-15
"Pt46_On"	0.0651091110525421	0.263215338961617	0.0872451216999782	0.16979326745317	0.0409179469807203	0.0917260818311268	0.0125552332628927	5.99117088047047e-15	0.0345781039347968
"Pt46_Pre"	0.100806422034961	0.303668880201654	0.0836509765863992	0.158419621553395	0.0352360418621355	0.114056641371101	0.000690894201456377	5.98002304054214e-15	0.0118861927360643
"Pt47_On"	0.0650535607438648	0.00558380397460103	0.0485878871560072	0.135375112551575	0.0337162475242321	0.227055998412546	0.223383559047075	0.10028772670817	0.154990473764804
"Pt47_Pre"	0.104085167190733	0.068806902302169	0.0253371050989965	0.167623638405008	0.0825921300503096	0.192236303265206	0.160957081972796	0.0719386297862518	0.126423041928505
"Pt52_On"	8.72890455942492e-15	7.92052461585757e-12	0.0290731844079292	2.52424513725465e-07	0.207946219058976	0.130403387148211	0.215307283537284	0.084241372644692	0.229238214851794
"Pt52_Pre"	8.16807640180434e-15	0.00837066908966838	0.00472688142558811	8.16807640180434e-15	0.242643812528768	0.0652860586916297	0.24024572119077	0.0611562083276106	0.149102123708063
"Pt5_On"	0.0607999927238489	0.0594027728147573	0.0213824967504308	0.27389612586577	8.56269335947662e-15	0.0150309284696206	0.131379744339412	0.187520159775892	0.0411321765329451
"Pt5_Pre"	0.10453037096304	0.17017185488007	0.00603987035412473	0.10452325781711	0.00127365489204356	3.00166663375343e-07	0.0544202450895852	0.0118450231503762	0.0307179378481193
"Pt62_On"	8.83761295464992e-15	0.00473521799774652	8.83761295464992e-15	8.83761295464992e-15	0.0565985469509303	8.83761295464992e-15	0.156898428519783	0.130686638750249	0.129552247966661
"Pt62_Pre"	7.01041912712706e-15	7.01041912712706e-15	7.01041912712706e-15	7.01041912712706e-15	0.0019887561996507	7.01041912712706e-15	7.01041912712706e-15	0.0349255331016214	0.0379948033770412
"Pt66_Pre"	8.12234111980274e-15	8.12234111980274e-15	8.12234111980274e-15	8.12234111980274e-15	0.0387319273115529	0.039367842209973	0.136844536533373	0.108949156880319	0.200352968723556
"Pt78_On"	0.0108410918156537	0.0591287843335197	8.32649707273473e-15	0.0383270993102134	0.383268589274004	8.32649707273473e-15	0.0600574002703569	8.32649707273473e-15	0.00790477136374056
"Pt78_Pre"	1.1440566479369e-06	4.66791586222038e-15	4.66791586222038e-15	4.66791586222038e-15	0.0262413053117216	0.00783953376185903	0.00890719362494231	0.0106023515941147	0.00325418767818037
"Pt80_On"	0.0948180633366786	0.127675303466306	0.216248283370673	0.139895317547598	0.0679731374226438	0.00407304010533548	0.125102829801844	0.0865914167206473	0.0915455334387484
