"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"TCGA.EJ.5505.01A"	0.0876250815666379	0.134581544646901	8.73537702926993e-05	0.00394086507456834	0.244803112749009	0.321758014286057
"TCGA.ZG.A9L6.01A"	0.135381903307484	0.387423958685447	0.219064266432928	0.0216128180482117	0.00107943187182298	0.0986928951159526
"TCGA.HC.A8D0.01A"	0.163437403460286	0.111566480404249	0.129605180830159	0.189422140736383	0.0895598481858214	1.38431356484383e-14
"TCGA.VN.A88I.01A"	0.32748852776079	0.156506168264387	0.377580650818281	0.0491136564374999	0.0510966809380698	7.61848729709898e-15
"TCGA.KK.A8IA.01A"	0.0378112075402961	1.19374897985669e-14	0.00572980149445167	0.0466438462345509	0.0638753831456705	0.265397089443563
"TCGA.KC.A7FA.01A"	1.21537038170378e-14	0.0291045341382923	1.21537038170378e-14	0.0283867986732852	0.0566970198221401	0.209619025006051
"TCGA.KK.A6E1.01A"	0.105980063571284	1.01590179909711e-14	0.00940059875407589	0.247108286017337	0.171937664433047	0.134945062633348
"TCGA.H9.7775.01A"	0.0408681788986491	0.165336098077296	0.140603824475614	0.0117845422361724	0.191577903374246	0.376072355025744
"TCGA.HC.8262.01A"	0.26591371711079	1.41987897576297e-14	1.41987897576297e-14	0.0149843451568003	0.248335147789275	0.144389238294865
"TCGA.EJ.7797.01A"	0.28393049200275	0.117616582378871	0.0901941174914711	0.103408471308808	0.390822473217274	0.00311614968786189
"TCGA.HC.7738.01A"	0.028994814431285	0.0716618202523908	0.0228334100098741	0.00879127548121809	0.21208169751891	0.26122976155969
"TCGA.EJ.7312.01B"	0.0663802361735773	1.11407127887249e-14	1.11407127887249e-14	1.11407127887249e-14	0.0818486840182642	0.189032127222725
"TCGA.V1.A8MG.01A"	0.166173559273209	0.0717865068325705	0.175892361178206	0.105039651954822	0.211714435201191	0.131952211687354
"TCGA.ZG.A8QX.01A"	0.0226798094059256	0.184418970131933	0.00320284235144893	1.09481740405867e-14	0.106174369351208	0.333409426246248
"TCGA.XK.AAJP.01A"	0.00182793658469326	2.88078876264622e-05	0.00242911489126654	0.0618414404186691	0.0987206181464114	0.355497713442753
"TCGA.G9.6379.01A"	0.361827135114914	0.0059195347943273	7.73696000264812e-15	0.0716376846182055	0.0617137152757669	7.73696000264812e-15
"TCGA.EJ.7314.01A"	0.188614500471418	0.110354629121936	0.138100997504505	0.0343163723132456	0.263863267072652	0.0630484074248626
"TCGA.EJ.7125.01A"	0.0116943751347918	0.190522874889206	0.0843875183748864	0.0176623860498136	0.057385827705222	0.414913521814372
"TCGA.VP.A87J.01A"	0.0105226283605745	0.0266765349508465	0.132198674273736	0.0734756074599239	0.165871246522974	0.341889060805947
"TCGA.CH.5761.11A"	0.383574125221199	0.0991498837519137	0.0366545198104582	0.0735418539847147	0.403758816033292	1.01390895678145e-14
"TCGA.EJ.8468.01A"	0.0315529907012295	0.254265263635792	0.238938193398114	0.128515269412075	0.26343081966292	0.0832974631898467
"TCGA.EJ.5527.01A"	0.15045032265168	0.184046615768271	0.367099650924258	0.0821379372730897	0.201542726795646	0.0147227465870327
"TCGA.G9.6333.01A"	0.14888627424624	0.216546885292702	0.162397965215865	0.064687525384439	0.0856519742106811	0.21125510885157
"TCGA.HC.7749.01A"	0.0724373927731922	0.0438488540358375	0.16800746384213	0.15459910063483	0.205742902855482	0.313386317643386
"TCGA.G9.6338.01A"	0.0723890386370191	0.0688176662582492	8.27395328259862e-15	8.27395328259862e-15	6.74185415382026e-06	0.0661935690819817
"TCGA.ZG.A9L0.01A"	0.286299823578626	0.0152435549107579	0.319501338933232	0.285564974536	0.0701443996275943	1.01285610751494e-14
"TCGA.J4.AATZ.01A"	0.238955650445598	9.3295767779131e-13	0.0690991972206714	0.0424898273275737	0.188909592880212	0.177419293057487
"TCGA.HC.7232.01A"	0.0755910741537787	0.140320416469134	0.228517368568929	0.00119283767625961	0.161205783976751	0.329639326027977
"TCGA.EJ.A7NN.01A"	0.0565171166957951	0.0469758572812001	0.035661084516214	0.416983463463731	0.284816344958059	0.0608456520029557
"TCGA.EJ.7317.11A"	0.267000235956841	0.37454909000406	0.0871719770139729	1.17957570632107e-14	0.107693727659614	0.160578228922831
"TCGA.CH.5750.01A"	0.0352880149850425	0.066555574695167	0.023296338569479	0.431877658679128	0.162423808299871	0.201994743226985
"TCGA.QU.A6IP.01A"	0.221088975218665	0.104791657202611	1.64966976132219e-12	0.0134338903580656	0.194316785882385	0.0672344354875554
"TCGA.J4.A67Q.01A"	0.131121310011886	0.156556746887479	0.0921023357892507	3.89628671689045e-05	0.00848072389879562	9.62404861303301e-15
"TCGA.G9.6348.01A"	0.255410055701365	0.154412558776072	0.329414689918765	0.0556573729213669	0.141764394209115	1.31784873790625e-14
"TCGA.YL.A8SC.01A"	0.0171017116303416	1.1258301465826e-14	0.130594626994657	0.478627391531346	0.0772946175622454	0.220215237856966
"TCGA.VP.A878.01A"	0.189191980385986	0.148712166829763	0.271984418256712	0.0854235582313898	0.304687876296112	1.24027633979851e-14
"TCGA.KK.A7B1.01A"	0.0820786086237473	0.15389116367756	0.292751770293924	0.034902479040416	0.279365059560867	0.026675460100465
"TCGA.EJ.5525.01A"	0.0340782633379568	0.0551743240417872	0.337418254965264	0.0791373583879462	0.0289203622478753	0.400154131420345
"TCGA.CH.5768.11A"	0.379591754862274	0.187801943322701	0.0223211897543948	1.00690406126047e-14	0.193291734838527	0.11024311259486
