"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"Pat02"	0.0197056960599432	0.290680103604762	0.0535061655419986	0.0213116517753623	0.00636545843864986	0.0125631213553547
"Pat03"	0.00226000657734735	0.0161851734326453	0.121249200332386	0.0613308384636445	0.0926344010080697	0.0391444178038263
"Pat04"	1.42385811628701e-14	0.111016203078413	0.100374535187714	2.78770234039795e-06	1.42385811628701e-14	0.326429793662506
"Pat06"	0.289969788110009	0.0944554657812707	0.0590356162200008	0.0158821705146834	1.32270153054289e-14	1.32270153054289e-14
"Pat08"	0.0389932749224662	0.106847505274856	0.0914012889160168	0.105129639980345	0.00485592472376068	0.0615519589517842
"Pat118"	0.0227511272558232	0.155347121644859	0.00925907207546385	0.103767688615277	0.256756221736801	0.0258694388160683
"Pat119"	0.00637565056412362	0.0172726442481078	0.0213247746610788	0.00461904130404871	0.174352936730286	0.0490974730282967
"Pat123"	0.00305111934406495	1.55036939640032e-14	0.0461077113905602	0.00645343435347839	1.55036939640032e-14	0.0260244610722725
"Pat126"	0.0168405219883703	0.0118869158655432	0.00407627233297786	0.144302032605555	1.71775799545534e-14	0.0826885450636399
"Pat14"	0.0726788806838308	0.0218245442881325	0.127375165248789	1.47315793557465e-14	0.207795900127051	0.0344777431708046
"Pat15"	0.0300687781819908	9.9964092840158e-15	0.111346523132196	0.0233140636076877	9.9964092840158e-15	0.142928223505498
"Pat16"	0.0162029564024079	0.0134471317656688	0.0128541575384043	1.79374469161338e-14	0.0079237940808243	1.79374469161338e-14
"Pat19"	0.132240765622441	0.233207646987065	0.158535788374111	0.062883700878232	0.0565337136365211	0.035609514627951
"Pat20"	0.0880635959841266	0.0110996456291892	0.0387367919472263	0.155203585616186	0.117144133209199	0.0634703163917045
"Pat25"	0.0494028350525574	1.1618730165658e-14	0.156372136417834	0.0374413326868555	0.0584844119680885	1.95364145352511e-08
"Pat27"	0.0157608469643847	0.166420911121182	0.0379936512433217	0.0154163391503129	1.08584759984663e-14	0.196837297534951
"Pat28"	0.106452718959177	0.226492967152048	0.0232577941695775	0.0402736154405077	1.23420990328169e-14	0.104185102795974
"Pat29"	0.378899483008677	0.0208063268972215	0.087379151297551	0.0706738367858754	1.21840932161291e-14	1.21840932161291e-14
"Pat33"	0.000902641926246238	0.0144792835411517	0.108130669097969	0.147189785745458	0.00680709791561691	0.0159818877244412
"Pat36"	1.0931429176817e-14	6.95474539196273e-12	0.0146962024125196	0.0178608275566031	0.128677499053655	0.135847474304329
"Pat37"	0.0118118150584153	0.10387252605902	0.0238192225880515	0.0759739989939845	0.0565463794290478	0.293491968104948
"Pat38"	0.126892921183295	0.360313766761394	0.0470479194543492	0.0504409466228941	1.02893747510059e-14	0.103557246053744
"Pat39"	0.0963059736140946	0.0725234140620247	0.0519492436982923	0.114952478763243	0.298697509770341	0.00379464984972289
"Pat40"	0.00327595551460255	0.0455044068237067	0.0645843739432526	0.135097104493102	0.126577076107317	0.0527424967997046
"Pat41"	0.0439660655286371	0.0309522214139131	0.0132396394581901	0.0123400289030441	0.0628001703662305	0.218576582066641
"Pat43"	0.148671093518005	0.0715576018453265	1.2500950933804e-14	0.00505262201935569	0.182620687083717	1.2500950933804e-14
"Pat44"	1.18011230145565e-14	0.0144274753921721	0.0224892169305099	0.00613058450381532	0.12140480532472	0.108771247710165
"Pat45"	0.0151121226247526	8.72495082235926e-15	0.17168848276848	0.108310093650493	8.72495082235926e-15	0.10150423450902
"Pat46"	0.000645896135984809	0.0924218353857251	0.0982999104984074	0.00273882660769803	0.179452238443419	0.04956525267611
"Pat47"	0.0533176059823847	0.00284557657592043	0.0822450517115896	0.0613192175038488	1.55923024485545e-14	0.126655180849959
"Pat49"	0.243827343181766	0.0643995667546939	0.0163290527748086	1.06462087901199e-14	1.06462087901199e-14	1.06462087901199e-14
"Pat50"	0.0275609659562796	1.30325111675039e-14	0.060964954103611	0.03283963008165	0.18214615204039	0.0211345800330348
"Pat79"	0.0299723319153123	0.012317568647639	0.0317511645826387	0.00717033800613788	0.0115062079401645	0.359545289235237
"Pat80"	0.0703580834167658	0.144189062071304	2.04929666850957e-14	0.0337342989930713	2.04929666850957e-14	0.0817264662708247
"Pat81"	0.00331573431326865	0.0116095816121556	0.100026415902311	0.089176237921747	0.0117141485454635	0.273176574660136
"Pat83"	0.115785995310074	0.0108193930667073	0.0200061569417894	2.00493563531919e-14	0.0250353747114707	0.0192273309636312
"Pat85"	0.206567055548091	0.363454015975175	0.0479923590773419	0.000573379826578023	0.00330611794483467	0.0416273617843028
"Pat86"	0.016881093570904	0.0222326914466642	0.0823616482536173	0.0543792992343072	0.216947806960215	0.0763443986543829
"Pat88"	0.0996700523655763	0.0262972049054917	0.0145432394775398	1.73729962528844e-14	1.73729962528844e-14	0.0274732759658018
"Pat90"	0.0796863207915522	0.0192055906106636	0.12957558871662	0.01943800168049	1.39933255419543e-14	0.236496596829158
"Pat91"	0.0886993635379332	0.0164200929399205	0.123656545656389	0.0878114476455987	0.0604238390363475	1.2091321612919e-07
"Pat98"	0.0382294739979879	0.0818012518997004	0.0614759565654865	0.0955416515644538	0.0101238640228039	0.149739120386159
